3.9988742614915789,4.2223355581498812,4.9029663782297357,4.2270837874839717,4.7749631321369188,4.6992510743691298
3.6765545570417775,3.433059239294928,4.496653318938808,3.4687528276777533,4.2081166180137926,3.7970515166861354
2.8094491776731934,2.5742351421573346,4.5911459746687022,2.864925617603034,2.5653039776669213,2.7961793147462037
2.7929927580716916,1.7820704559069227,3.2661321331062152,2.4440470906663023,2.2637488369280425,2.3350480908613958
2.6089854157747254,1.6579871422339263,3.2841187091327098,2.3567994472351068,1.9905440260004745,2.1732376722685292
2.3602619281480748,1.7232333137776308,2.9851004495587219,2.1969435759954821,2.1358847548332571,2.0521612852107785
2.2414745314950215,1.7246123520796903,2.9608730111096926,2.1238987920471208,2.0965849266688377,2.0322251429916478
2.3285392893318146,1.8391909206365396,2.7310094977634023,2.027694433355534,2.0437196173131968,1.9957699214215912
2.2387658628821612,1.8272111689104238,2.8642260781516264,1.8963625664009567,2.0616177019354924,1.9867747033408316
2.1631259031893482,1.7662437650712988,3.0286472186502325,1.8839441750262174,2.0786838698165893,1.887406127695836
2.1696186717977288,1.7136586113171339,3.1375996212864607,1.9160833641201165,2.1435875422580888,1.8669873342656156
2.1910985528036204,1.6092172109155736,3.3231817125764187,1.9815781311556051,2.1207945499881213,1.8432954641698511
2.1824647686414615,1.6928073142087481,3.4945719726429876,1.9893200952735475,2.0863296917420273,1.8775302093857995
2.1497383653974222,1.7004823157284916,3.6985671459350122,1.9340658759821427,2.0921462630219505,1.8331333329926687
2.1811758164510135,1.7595770999568727,3.8215095815887974,1.9371626770726451,2.1087560247410253,1.8152426338478449
