0,382.1381098
1,382.1860688
2,382.2340231
3,382.2819727
4,382.3299176
5,382.3778577
6,382.4257931
7,382.4737238
8,382.5216497
9,382.5695708
10,382.6174873
11,382.6653989
12,382.7133059
13,382.7612081
14,382.8091055
15,382.8569982
16,382.9048861
17,382.9527693
18,383.0006478
19,383.0485215
20,383.0963904
21,383.1442546
22,383.192114
23,383.2399686
24,383.2878185
25,383.3356636
26,383.383504
27,383.4313396
28,383.4791704
29,383.5269964
30,383.5748177
31,383.6226342
32,383.6704459
33,383.7182529
34,383.7660551
35,383.8138525
36,383.8616451
37,383.909433
38,383.957216
39,384.0049943
40,384.0527678
41,384.1005365
42,384.1483004
43,384.1960596
44,384.2438139
45,384.2915634
46,384.3393082
47,384.3870481
48,384.4347833
49,384.4825137
50,384.5302392
51,384.57796
52,384.625676
53,384.6733871
54,384.7210935
55,384.768795
56,384.8164918
57,384.8641837
58,384.9118708
59,384.9595531
60,385.0072306
61,385.0549033
62,385.1025711
63,385.1502342
64,385.1978924
65,385.2455458
66,385.2931944
67,385.3408382
68,385.3884771
69,385.4361112
70,385.4837405
71,385.531365
72,385.5789846
73,385.6265994
74,385.6742094
75,385.7218145
76,385.7694148
77,385.8170102
78,385.8646009
79,385.9121866
80,385.9597676
81,386.0073437
82,386.0549149
83,386.1024813
84,386.1500429
85,386.1975996
86,386.2451515
87,386.2926985
88,386.3402406
89,386.3877779
90,386.4353104
91,386.482838
92,386.5303607
93,386.5778786
94,386.6253916
95,386.6728998
96,386.7204031
97,386.7679015
98,386.8153951
99,386.8628838
100,386.9103676
101,386.9578466
102,387.0053207
103,387.0527899
104,387.1002543
105,387.1477137
106,387.1951683
107,387.242618
108,387.2900629
109,387.3375028
110,387.3849379
111,387.4323681
112,387.4797934
113,387.5272138
114,387.5746294
115,387.62204
116,387.6694458
117,387.7168466
118,387.7642426
119,387.8116337
120,387.8590199
121,387.9064012
122,387.9537776
123,388.0011491
124,388.0485156
125,388.0958773
126,388.1432341
127,388.190586
128,388.237933
129,388.2852751
130,388.3326122
131,388.3799445
132,388.4272718
133,388.4745942
134,388.5219118
135,388.5692244
136,388.616532
137,388.6638348
138,388.7111327
139,388.7584256
140,388.8057136
141,388.8529967
142,388.9002748
143,388.9475481
144,388.9948164
145,389.0420798
146,389.0893382
147,389.1365917
148,389.1838403
149,389.231084
150,389.2783227
151,389.3255565
152,389.3727853
153,389.4200092
154,389.4672282
155,389.5144422
156,389.5616513
157,389.6088555
158,389.6560546
159,389.7032489
160,389.7504382
161,389.7976226
162,389.844802
163,389.8919764
164,389.9391459
165,389.9863105
166,390.03347
167,390.0806247
168,390.1277744
169,390.1749191
170,390.2220588
171,390.2691936
172,390.3163235
173,390.3634483
174,390.4105682
175,390.4576832
176,390.5047931
177,390.5518981
178,390.5989982
179,390.6460932
180,390.6931833
181,390.7402684
182,390.7873485
183,390.8344237
184,390.8814939
185,390.9285591
186,390.9756193
187,391.0226745
188,391.0697248
189,391.1167701
190,391.1638103
191,391.2108456
192,391.2578759
193,391.3049013
194,391.3519216
195,391.3989369
196,391.4459473
197,391.4929526
198,391.539953
199,391.5869483
200,391.6339387
201,391.680924
202,391.7279044
203,391.7748797
204,391.8218501
205,391.8688154
206,391.9157758
207,391.9627311
208,392.0096814
209,392.0566267
210,392.1035671
211,392.1505023
212,392.1974326
213,392.2443579
214,392.2912781
215,392.3381934
216,392.3851036
217,392.4320088
218,392.478909
219,392.5258041
220,392.5726942
221,392.6195793
222,392.6664594
223,392.7133345
224,392.7602045
225,392.8070695
226,392.8539295
227,392.9007844
228,392.9476343
229,392.9944792
230,393.041319
231,393.0881538
232,393.1349836
233,393.1818083
234,393.228628
235,393.2754426
236,393.3222522
237,393.3690567
238,393.4158562
239,393.4626507
240,393.5094401
241,393.5562245
