-50.309087870149192,-46.539600640189327,-38.615606680066278,-36.507614548477278,-35.426512010764384,-35.934662987054026,-36.093049509361805,-36.765467041451501,-38.084420962029142,-38.406804966686451
-51.142128018958537,-47.466443353664722,-40.82341288426646,-39.273236643201614,-38.362658608195559,-39.327773880597519,-39.597129460138959,-40.445229491418409,-41.693461933300689,-41.950018352351236
-49.965710928236092,-46.735135228259153,-39.56474803062153,-38.319965199215105,-37.892080718645758,-39.460982630964025,-39.560990988114796,-40.401446229754733,-41.624275019949138,-41.707314899946368
-50.320696997630684,-46.062127203155697,-38.741201894906403,-36.355141956330733,-34.931843849973447,-34.407728319921631,-34.430359877717393,-35.549274306029531,-37.086779331192893,-37.29421702575091
-51.310504856004869,-48.049648654089808,-40.860749035172582,-38.998420032796915,-37.811249459316684,-37.65129362516825,-37.557269794339227,-38.653996397276842,-39.847151750556904,-39.837786716316266
-62.651568094787081,-59.110341203906216,-59.525569796981301,-59.399013448859094,-59.185047509557315,-59.922523677859218,-59.029559022348089,-57.74656647565191,-56.554985136666147,-55.098814502063917
-62.030728514466759,-58.299009485447776,-58.376302963565379,-58.580912171078062,-58.546316949438669,-59.242318138463851,-58.535178481459454,-57.271325837615919,-55.976734929784989,-53.979313000154498
-63.361916351676904,-59.978186309078531,-59.848962693621083,-56.79580123876169,-57.616784913662286,-59.386788889353618,-58.467032911729568,-58.526995614840438,-57.769389401587588,-57.239113343097443
-61.801793571976837,-57.875493026808037,-56.532763902179717,-56.520633095952491,-56.800836999233269,-59.645452463086571,-59.53075525500163,-59.146642837523252,-58.47175428503396,-57.537203333863381
-62.809649472042324,-59.332955908659756,-60.422243729038179,-61.024935530204843,-60.778293147444707,-61.980075665194335,-60.677220055752315,-59.871892320701356,-58.89976002113869,-58.01676342555298
-64.472776644110951,-60.236600349855699,-55.774722132623801,-56.291178505404545,-55.38373301072297,-54.18312092931955,-54.089867738194009,-54.556886377170493,-54.242028545316906,-53.721325014351343
-65.262438161397796,-61.467924494939858,-60.52530297515532,-62.144306995120004,-61.531733756139829,-60.456154128381911,-60.104440424033037,-60.80888015212745,-60.612663946937296,-59.810236954715485
-64.766987491328123,-60.830871106247351,-55.031291300785043,-56.157405438274218,-55.242330940359409,-54.316115566361631,-53.868589232430608,-54.345234128348849,-53.950712697097728,-53.255377557533478
-63.875765072547701,-60.030874874237824,-55.091685131137361,-56.526872738832004,-55.905935671681348,-55.534047597798313,-54.637323503440825,-54.805249504509376,-54.464152614070066,-53.880159855931289
-65.432844416889083,-60.516633802209604,-55.498480358591571,-56.689806489879132,-55.874035087885744,-55.831787706862663,-55.707782694284532,-56.329933743137829,-56.080135567181024,-55.404257894929799
-55.218469380589987,-52.36922056213804,-52.920980163234262,-52.716895123383139,-51.236341679938896,-52.097351746292844,-51.289770067540168,-51.036453581495316,-51.313647894050462,-51.293300153292414
-54.123415282339977,-50.819783069580886,-50.353579038974729,-50.86380902634312,-49.066685789732709,-49.571236463389937,-49.030260744821277,-48.786583226803586,-49.068754087087285,-48.675670133504838
-55.804685961702575,-52.161810583664874,-52.39284689822874,-53.146072766852143,-51.899137327997614,-53.161623178115377,-52.563375684124033,-52.592548815039677,-53.372235262329141,-53.339777612125268
-54.055659163755237,-50.553664003256785,-49.609795168510793,-49.679671396315548,-48.007933791608608,-48.70092907290082,-48.145648570834325,-47.84438370878253,-48.328582451083037,-48.308704227538819
-54.452115184587356,-51.180490007098058,-50.807448538024445,-50.7618352087297,-49.100947420466746,-49.615109853594745,-48.922671388134631,-48.77895908608614,-49.24063871461653,-49.130650636496682
-57.335202406928907,-55.648684811056285,-53.431548559146677,-53.314214782159667,-53.933034656049578,-53.763005457434282,-54.474660537332468,-53.417686319562947,-52.440327417430105,-51.947544622863667
-57.539563592667029,-56.724119302156907,-54.336511450765812,-54.227304264812616,-54.841753850337248,-55.307702522592436,-55.751469850005776,-54.210231700230949,-52.796590238929447,-52.094657319119946
-57.863330342260127,-56.977605525061307,-58.005636144410616,-58.968007223636491,-59.551852111671629,-59.155897863146919,-59.504761976349783,-59.321714852053297,-58.680842338653633,-57.921054033101335
-58.056649401582881,-57.635696597030005,-57.950804899957809,-58.940601778234537,-59.256558944477582,-58.345036629106211,-58.224471552633773,-57.69178612909915,-56.571169764643486,-55.355532775630003
-58.063352626668298,-57.275669303646836,-57.721639549574235,-57.549603766802136,-57.071321362878081,-56.13183255965366,-56.440973207897663,-56.676763108367723,-57.197729752390735,-56.765583696298464
-61.680570007102162,-55.33130333572128,-62.735655798059142,-64.142360107908146,-63.862541978965623,-65.269942814578556,-67.303733452078362,-67.01017780153083,-68.056997832035563,-67.596237859584676
-60.867499585311378,-54.837776266482621,-62.164203797444507,-63.38100504313897,-63.02602333310881,-64.548868362965322,-66.711473062332828,-66.654482679683312,-67.879391316580879,-67.65561977261882
-62.406632950641658,-55.718984409968208,-63.238400304604809,-64.895181148594048,-64.524548618462134,-65.355999019607054,-67.249594528318553,-67.126968026129759,-68.108617224234962,-67.3363751201029
-62.786515401624989,-56.396401554608865,-63.492309497019747,-65.074137240855208,-64.836307465221054,-65.154026951228346,-66.905360577875669,-66.797148103048258,-67.893210026612024,-67.722078519247916
-61.048704216298489,-55.140459311191499,-62.701147940498686,-63.987380000416465,-63.90532273614464,-66.06688580322735,-68.372273337950048,-67.805724413567745,-68.879488415626341,-68.791807003657667
-64.411689348513335,-59.861956656174051,-59.885152037596043,-60.253817065944048,-59.736909974855827,-58.991188230668676,-59.203228808697425,-59.495706686307784,-59.703669724050151,-59.279238391064865
-60.501689244597522,-54.938154994526258,-51.192045341215817,-49.488368438887683,-47.574523451689259,-47.708492798652351,-47.895968598577227,-46.706756635431219,-47.078119880676226,-46.394181686556067
-64.488563786984827,-60.948825258859927,-59.751758730898032,-60.425088942410859,-59.996755948294179,-59.06819861468874,-59.448130292497126,-59.595234814495036,-59.490042524414115,-58.747791264568157
-63.425312920028524,-57.920852373137322,-56.411010052944086,-57.291500984427458,-57.00670382397206,-56.717088080735564,-56.506642602930398,-56.532617558328788,-56.362700771567603,-55.567100899083052
-64.833134670782513,-59.812863116968202,-58.798222951870414,-59.317454078779612,-58.977287282003502,-60.955344025181333,-61.215829461196407,-61.260285366321831,-61.478381121989152,-60.428236543076849
-44.597159418948479,-41.455355266985507,-31.965961701630054,-29.895263031042276,-28.589184571487905,-28.259473129776097,-28.947140618603633,-30.059865043375488,-30.933084514974418,-31.086114649944889
-43.697937493810485,-40.792403742140372,-29.853449053694085,-26.964884058814413,-25.769031666902496,-25.689880624500613,-26.146723896879642,-26.8794440163053,-27.872528828378218,-28.546676804376759
-42.31215651292424,-37.576414847577269,-24.248759147813878,-21.641473485975389,-20.847919144717771,-22.397258603745627,-23.840518519860808,-24.96027415374023,-26.106232119153891,-27.216694828049274
-47.800445836440019,-44.633750504398002,-37.31866807174648,-35.593755891100436,-34.937730463431727,-36.835320319714278,-37.428054442470966,-38.600208448195104,-40.198669146241357,-41.244179744484384
-44.263136332612738,-41.573027627802908,-30.749175075689266,-29.207254565028691,-29.067083674382182,-31.092730467548293,-31.685617881797125,-32.520485119097295,-33.66096776714231,-34.506598994066479
-57.637152505284355,-57.012274552491647,-59.902025593633006,-59.077293496599552,-60.14194381173796,-59.873355289344751,-59.910333172257964,-59.51874696967608,-59.890250423923725,-58.907802210547658
-56.397249736578601,-57.338695444584232,-60.332481147706801,-59.868289653377232,-60.622536260132392,-60.484971625636078,-60.665023439535211,-61.888184450079564,-63.201567575874066,-62.853948398150784
-54.373753485057485,-57.305570817437754,-60.292877897710738,-60.245469762830538,-60.165616603952962,-58.1727483334694,-58.367610158482471,-59.723149152533018,-61.058863277960214,-60.705424194467803
-55.898697516465717,-59.131350833776246,-61.409336595736562,-60.7493848555401,-60.5715621788544,-58.161993515801839,-57.999113037714565,-59.322686664537457,-60.446485309372598,-60.087359194011903
-57.128628495484897,-55.435752462092516,-59.401622122650629,-60.799756268367894,-61.643503852977005,-61.316375613262665,-62.064307427364568,-62.080944011728974,-62.48498618929672,-61.012231586885989
-56.086537004519961,-50.512443800617213,-46.280193039072486,-46.054264484696162,-45.880776870709497,-47.662838405728181,-47.698263300161621,-48.041441174341834,-48.728750907591966,-48.189019384358801
-57.879827422781815,-51.674699873258277,-47.386120875664261,-46.116832876130914,-45.716711983051042,-47.101840601639992,-47.243361509220605,-46.282960327266622,-46.457924880255248,-45.494501320102017
-56.744729487577771,-49.957566341336111,-44.95357492583409,-43.667197821302324,-43.272860330292943,-43.375384207709374,-43.445695206851141,-42.45331805039968,-42.666951923982772,-41.194814275365488
-55.44204572082014,-48.637144176632383,-42.826131974835945,-41.644736816356478,-41.226475861407756,-42.848805546091874,-43.583726911024982,-44.323024698975608,-45.44263268210787,-44.805399810105406
-54.648628947473121,-49.335141271225794,-41.799391476996817,-39.88879112949612,-39.789370783135681,-40.391634751353735,-40.509521612116714,-39.805658535319111,-39.444327263284073,-38.30631884286808
-53.485433438073166,-53.173273849953652,-55.468327351174267,-56.68286945763667,-56.141579338168746,-58.854682017160812,-58.020272146602338,-57.856766102585141,-57.951444109036068,-58.167266533740055
-53.79342116118756,-53.458585098122434,-55.67713378392871,-56.865936244480743,-56.349511127472098,-58.860842273171393,-57.940202193505442,-58.124553684162443,-58.601611190598192,-59.017997638038899
-53.981914743378923,-53.295152434726482,-54.954505763571376,-55.632636596246797,-55.235764975411989,-58.139273686432972,-57.203644624914695,-56.824090619703803,-56.978214417219696,-57.222177189718707
-55.039214109081605,-53.408415517016749,-55.085180171760655,-56.103910460849846,-56.483597009487248,-61.190076829239466,-60.678077160695089,-60.22031727815596,-60.105849365650187,-60.526807574942893
-55.071153337998517,-53.5382242621789,-55.514416376414822,-57.090436124277716,-57.340523259731604,-61.479156270859704,-60.930920225988004,-60.751709188696289,-60.738075322337075,-61.048632505855217
-51.5280379610683,-53.641053855172167,-54.309580881188509,-48.104665502221891,-47.206701835837265,-47.395146081878551,-45.768548368629546,-44.323376501537517,-43.981108732693968,-44.494579623607699
-41.878219617750737,-45.416469675620228,-46.17765408783233,-45.281855083288072,-42.899595061789988,-41.609846876069049,-41.976448372162032,-42.634688571118545,-42.515684628635555,-41.07096550884377
-43.620761580965947,-45.092122718906836,-44.399504774519599,-42.632025406699555,-40.187445481048996,-39.397939769568055,-39.709010363034267,-39.375195665409848,-39.301383413727443,-38.11054093497139
-45.907474806539454,-47.426126144762193,-47.124851426707949,-44.360857540770887,-42.26062108270682,-41.400468997403721,-41.117253355071277,-41.232246430330719,-41.666149242468023,-41.141956947578421
-42.781502153034552,-45.212347360465159,-44.563967816164407,-42.440947153664666,-39.909526701747851,-38.265658892141332,-38.200832647509202,-38.479488089016193,-38.722530313596586,-37.705000199254791
-44.324605257067176,-43.372893201147477,-39.633652460678121,-37.945619792452916,-35.439904743532708,-36.855299213361789,-37.163554404814221,-35.709004562072089,-35.171833674170792,-34.910215781675547
-48.896244039206437,-49.100270068225356,-49.906500535270681,-50.069059939695379,-47.848240491703152,-48.396806460003276,-48.44114458349349,-48.412506639228944,-48.379843320674546,-48.976549983750758
-48.465820091954285,-48.870020354235301,-50.325249346301362,-51.050238867433812,-49.56149540224574,-50.567302688874747,-50.782028948197436,-50.744196019668365,-50.660973121099843,-51.518222586832898
-48.691682264524054,-49.042154382957115,-49.819154855500621,-50.230228981965624,-48.155972734396798,-48.552068140400465,-48.598208545501798,-48.771375010807034,-48.846246804589477,-49.633776315800915
-51.709480711538831,-52.041728398568438,-55.427208661453761,-57.594350039589074,-56.197958608481734,-57.397989792174194,-57.20322321556089,-58.279791411822934,-58.390534489052776,-58.477633238341234
-47.830658237383645,-50.867717467270147,-55.930894135672411,-55.060102191911476,-54.899286407380849,-53.854127822698757,-53.099547429918331,-53.198287337357378,-54.13425547370651,-55.260319560162344
-49.41427239460819,-52.163148276083476,-57.20480441555781,-56.197894072050005,-56.276440319854231,-55.940745044802924,-55.329873511344495,-55.052036659374188,-55.765228197677743,-56.917023229569459
-49.705516753965298,-51.84357025628772,-57.023607344079501,-56.511914515011867,-56.374768245419602,-55.518088273398881,-54.958247206977639,-55.114518832884073,-55.927400582599994,-56.679639900183581
-50.980160364223593,-51.918039336378776,-56.91424102225578,-56.047421610700681,-56.268232505985132,-56.557432988884479,-56.057269538755023,-55.463178763576948,-55.973886906534162,-56.851044778059425
-49.344979019280686,-51.111162546629629,-54.993476276936839,-53.493581165288688,-54.009041526067712,-54.442798682185625,-53.908932075201385,-53.510052177124471,-54.199466080095071,-55.871745230988118
-50.624913821402515,-53.946993592568852,-59.253994181992901,-60.697403504560697,-59.890047253634627,-59.502928266429478,-58.774308003022753,-59.697218563435911,-60.046884379641682,-59.993831313459523
-51.457414915790423,-53.902284945903965,-59.112338378530033,-61.277406881786412,-60.801263088205168,-61.160647478138173,-60.807726844786792,-62.201692999099095,-62.788773436963844,-62.934518534402805
-50.157367409471476,-53.467360135470713,-58.685729532380648,-60.496687052288479,-59.728487124635279,-59.344169384340667,-58.598083361321009,-59.134347657054469,-59.25258412474431,-59.11257588449395
-50.809978945677607,-53.931741516493261,-58.78060618284794,-60.355307184022422,-59.791530295588991,-60.006672699018196,-59.22046851590153,-59.6544314313632,-59.829337065815075,-59.839432598010653
-50.079081987725807,-53.02838074524243,-57.734937934649764,-59.335098222015617,-58.594098138609482,-58.190533195502979,-57.43237458867933,-57.708086653188261,-57.709818921458634,-57.489538389057159
-50.935981728439728,-49.44515726152261,-52.099510634244631,-50.252100513895563,-48.223672748885008,-48.115720305316955,-48.836098715749138,-47.2277749135419,-47.663463767080472,-46.593915620329589
-51.852455280788845,-49.74573809534138,-52.143440812970795,-50.091527687624428,-48.067106673217914,-47.792317476066287,-48.339570251690283,-46.133937408022419,-46.285168130048575,-45.0524319265228
-50.772857058924892,-49.330822676436981,-50.856847008279054,-48.634990417378262,-46.671056226577619,-47.15451885662948,-47.882521538723807,-45.944361543200102,-46.363107379166976,-45.576840286848025
-51.195438984177237,-49.367157145066997,-50.998740179088983,-48.677786448892796,-46.679691457893739,-47.134115298734983,-47.899963219824514,-45.793847262866393,-46.074863263369267,-45.015874990401805
-48.616831875798923,-47.412265365396721,-46.373242849275996,-42.984288424878656,-41.080633921761198,-42.663921776045257,-43.894426409869766,-42.628653847378331,-43.410701443316412,-43.340883617596489
-63.649400987010878,-60.823368212470292,-62.908295554748136,-57.735073667072761,-59.07256961712104,-59.91466259132811,-58.608482494874714,-57.77971375067694,-56.947016481506999,-56.898358415141956
-63.683701562600014,-59.925291433065979,-61.699960234968479,-58.64365307810322,-59.873308337422657,-60.933902217066844,-59.980249912501129,-59.205438874657524,-58.375477618338692,-57.664062036124626
-62.922160706826787,-61.079092534104952,-63.851057803612875,-59.60249061062288,-60.656855229847487,-60.932399651613188,-59.311161758166115,-58.42819817227857,-57.17279601063953,-56.560729269766114
-61.988547887900637,-60.34915098997611,-61.733148070644816,-57.139024048374928,-58.30616039178679,-59.057183462453068,-57.590193203445111,-57.009534510798446,-55.989430243332421,-55.616638072008527
-63.088087381349354,-60.441318704998039,-62.275663131166347,-55.876890752611089,-56.765208237984169,-56.569897646750881,-54.901850997809397,-54.4389076018156,-53.695335569989169,-53.888366301416973
-51.305656600255304,-51.69563155325136,-54.222134981843226,-52.922362654621445,-51.5525066329228,-51.873249813145719,-51.401093422286742,-50.7091399915724,-50.831482060493428,-50.411229477568732
-49.452440558354866,-50.04436926938763,-52.357488949460851,-52.465338723640258,-51.141952492477778,-51.837275446327567,-51.668872364184978,-51.55852614374183,-51.668569717954256,-50.816071845717914
-49.627649420614368,-50.196311833502222,-52.35310476251346,-51.812965112341161,-50.653294902587433,-52.202113264369622,-52.230609177280527,-51.028171990824937,-50.812324246250554,-50.334245222616133
-48.492272841444667,-49.090320940905052,-50.86665368563434,-49.998356064687407,-49.30326938771411,-52.70549802316615,-53.277779226774037,-51.263496434185207,-50.671130267638425,-50.868643604254558
-48.048132567889667,-47.358806528351153,-47.114354989029835,-46.076200088773831,-45.170200425255089,-48.056744544129792,-48.435602767769069,-46.133684021367465,-45.396506129007932,-45.251632715634528
-47.562743635785125,-51.139700200486025,-55.490691472904942,-55.685827838134408,-55.482883443745308,-55.00288919954518,-54.633073711157984,-54.97599579881107,-55.625716237495581,-56.38767539337416
-47.003870801252425,-51.334998076944373,-56.163058810436191,-56.090034518021398,-55.538971576433084,-54.332181104516103,-53.701868632875879,-54.360512518472291,-55.238477562155424,-55.920776918133193
-46.652045368015045,-50.627649410839062,-55.265173402408372,-55.770770269807748,-55.418177898439367,-54.349327092118621,-53.900928942350902,-54.570313472611012,-55.144706727323801,-55.552691443437382
-46.291162953538532,-50.348109383998093,-54.530675935775356,-54.710994780088242,-54.359381538629613,-53.59256661105556,-53.20436780726137,-53.474125494434794,-54.058081306938732,-54.629209166522244
-46.927251244247302,-51.165575549694395,-55.867465913746543,-56.313482564652851,-55.955054740997355,-54.942607837013249,-54.430366498748548,-55.157940506978314,-55.874634432495228,-56.365188388819575
-70.140947300872654,-67.865773352599973,-68.891171984032397,-73.600209741592181,-69.813771785677091,-71.240755864190177,-70.820816466421263,-73.316800813407724,-71.936666306674169,-73.248330680397146
-69.891767782233615,-67.730490079252533,-69.413039023649418,-73.960482938604258,-70.057598660317751,-71.109224500387455,-70.653842850168772,-72.967195364844329,-71.623844798734922,-73.035839738190091
-70.533328281286444,-68.138343065520758,-69.057787663828208,-73.375181469275091,-69.352444448263199,-70.385952047987743,-69.824175462465831,-72.133804687310615,-70.72051323754232,-72.061706903182412
-70.166551824610579,-68.193826622667729,-69.03943744563071,-73.568860536810561,-69.473112321246333,-70.669738877414716,-70.173636311032226,-72.665425731467735,-71.289140846397004,-72.803527221351658
-70.548046447446382,-67.989550425496319,-68.925358811144676,-73.332193069596556,-69.283313333342562,-70.673995524625141,-70.144633359633616,-72.209328377099467,-70.671371065920397,-72.091132054968611
-55.487489856453202,-57.497876806959304,-56.776079613744557,-56.991747020386647,-57.452452159050033,-56.525801628913349,-56.978627983052995,-56.157295935421921,-54.884237325287437,-54.781356922048381
-56.145497139789335,-57.539599085922646,-57.946803813257034,-58.648576129781055,-59.104693893192191,-58.112188261213966,-58.515579092455539,-58.919830046579492,-58.528211522515114,-58.182859766185267
-55.410368765947219,-56.997468051895972,-56.577633216829817,-56.872116392090177,-57.276822864604853,-56.656531738226604,-57.070875076929227,-56.908297866266949,-56.303573799885051,-56.247747803277527
-58.765705216854336,-58.956998647303067,-59.869761147307429,-60.040387667927106,-60.359920574608573,-61.013597162417213,-61.549315189735658,-61.068468634980476,-60.699636776842169,-60.313342108229243
-56.449739685986231,-57.334324660002913,-58.731661699600807,-58.783886631492599,-58.325820332340911,-58.091608795537915,-58.239124092241703,-58.396282037976682,-58.980852390106961,-58.662280467523438
-48.251172704599391,-49.660876580620325,-53.317429217720729,-53.112436726363462,-52.010640594663158,-50.405658030315593,-50.133034706351268,-50.526520903998112,-51.285649243011832,-51.423045477035188
-51.049617650073237,-50.94712706637327,-53.153762794023514,-52.330003337849355,-51.518073163545409,-50.560773190354197,-50.565998951609942,-50.982499960786868,-51.523690865050355,-50.756732101922594
-51.046720755395214,-51.685680657891879,-54.867278305361268,-53.554528428940138,-52.492842577603867,-51.169720120527508,-51.340752814196108,-52.17213788221099,-53.282491675103692,-53.193206106582991
-48.536276402697368,-49.735631390481103,-53.454217929034037,-53.316605360209742,-52.174130321746475,-50.457707618378471,-50.197469615903508,-50.748491672276892,-51.53694558775193,-51.684502224313867
-51.227133153282658,-50.665807431810421,-53.783760727388106,-53.10066305784359,-52.107293313414836,-50.914207834129172,-51.353998754011073,-51.909550884067123,-52.847207873525178,-52.262554405467661
-52.430760780714948,-54.002185638658204,-52.808812111087605,-51.977290379690956,-51.029136118315414,-49.502233981108382,-49.550492752927902,-49.254593629890024,-49.520862944456304,-48.896836722279318
-59.104617712717996,-56.757475409980998,-60.683499740465784,-61.471264521842876,-61.455670884768736,-64.429195453794151,-65.173304011950535,-65.216871615303106,-65.630705753467126,-64.425340518174025
-53.9344379171661,-56.202365498075807,-56.171152315529476,-55.835092168691702,-55.109908828353127,-53.009981243344384,-53.125161678539186,-53.531679474638509,-54.177978724692807,-53.629534490611704
-56.481510910293473,-58.150230111566735,-60.580265084307577,-58.97423290445424,-58.558932852038708,-57.033384423975029,-56.672185936672442,-57.606340756869244,-58.551995891763035,-58.541292508764613
-53.769779488380905,-54.259441549043359,-53.978863906400427,-52.515509118873766,-51.458512666736723,-51.783011257060558,-52.152697650391829,-51.598729370156427,-51.981293508056091,-50.765671136133783
-46.96831486155741,-48.707330649562479,-50.504866887692799,-49.813851958914512,-48.480272526203379,-49.585558691272624,-49.752835245169386,-49.104651297749363,-49.010560793638994,-48.2805846170546
-47.00826830198497,-48.569567818703135,-50.428987725622363,-49.5754967229147,-48.570096388203282,-50.567501669531552,-50.865096350466494,-49.859645883089925,-49.706815611632109,-49.431812520210244
-46.464825125845131,-48.550780471904972,-50.858339206372179,-50.704116078226718,-49.457288283368271,-50.80094749996087,-51.098666112991417,-50.398371937678391,-50.2089686787224,-49.4989147906252
-49.097061590164174,-50.924822951217379,-53.120252850166366,-51.547124818948191,-50.647380275662833,-50.078652525913554,-49.232696424615973,-49.224008646205334,-49.387001607264153,-49.773271885355129
-47.876004022903459,-48.547085469768234,-49.776823727490843,-49.33273691011965,-48.478498074790394,-50.923126631054565,-51.284058204064394,-49.566279551425737,-48.940634556081825,-48.387534030757351
-75.589195771190248,-82.711121840750749,-80.535521632946029,-80.244791284317984,-77.341211423191282,-76.747149164187746,-77.150210591586472,-76.200046081651067,-77.806777647562683,-78.068866708354022
-79.319638782361949,-87.768605003426956,-87.054823636131772,-87.489571816888144,-85.139524326477243,-85.927455133431152,-86.639299007041771,-85.52415787736507,-87.248650089598854,-88.124714304398054
-74.494299584776059,-82.323521349809212,-79.918593218398968,-79.246249211067962,-76.114651936247782,-75.510547625762229,-76.020575077894108,-75.076850552105967,-76.889138861025657,-77.344920075437471
-76.757107575148851,-85.274208289747804,-85.351488701351897,-85.932003970402661,-83.19823505268306,-83.258964773131908,-83.800984637230513,-83.538530207271165,-85.617255746482996,-86.334013937929569
-76.532062932214046,-84.431119260604532,-84.250440005009565,-84.634165183043848,-81.877843228821874,-81.729190690939504,-82.106269309499282,-81.602199999713946,-83.517373525579529,-84.215439080143838
-50.773950365253313,-52.763385068631131,-55.721593861090518,-56.284330237574835,-55.675421379173663,-57.66532296350087,-57.937001644544459,-57.79966473010559,-57.871095565274935,-57.013549657895659
-51.210593825914742,-52.14492889002608,-54.910444127940295,-55.239538260516589,-54.208438195567567,-55.212370837844816,-55.411762018151151,-55.307000762937179,-55.458213709184946,-54.435138853112342
-50.625833866996118,-51.645266048554483,-52.678023741585292,-52.714905718764001,-52.718517124625897,-56.269586839390662,-56.946773965486429,-56.274250627071709,-56.146745541478545,-55.712680506470747
-51.618000124699755,-52.997666747306738,-56.903947416577047,-57.912958852357406,-57.061715721995618,-58.48077022495513,-58.698931820241889,-58.771564675132055,-58.806394078954831,-57.68453489764854
-52.875485977955549,-54.297794914353901,-57.420376543844704,-58.028817568326502,-57.209408839031596,-58.493620741745602,-58.513289368827948,-58.81969890623752,-58.932009869713887,-57.893440145783885
-51.260701089873393,-54.608829998560765,-55.759803588427694,-55.034879490373882,-53.012625509776953,-52.467090897980889,-52.93104291341637,-54.718367351654408,-56.0132852754192,-55.016829024249802
-50.647954147190973,-53.828869363819493,-55.867478081687914,-55.535980668572016,-53.721726217047063,-53.278934194673468,-53.350839577364709,-54.662657152030825,-55.725124222614575,-55.040135714532951
-50.903184795579179,-54.084863693599921,-55.623436660389906,-55.183653043402508,-53.261053507264521,-52.6335382083357,-52.6857945184179,-53.836026724515548,-54.805183518622812,-53.978852360954356
-52.605265144030007,-55.871684597681991,-56.081523195368277,-56.22342512626043,-54.292998652512445,-51.513552385518132,-50.910540429102888,-51.685401658914245,-52.427093248184399,-52.337118280542093
-52.074042757498496,-54.737162903712957,-55.481737137636259,-55.800283970127587,-54.221271120077589,-52.246097922017867,-51.653237358114175,-51.921423111580822,-52.293420222017879,-52.301764575698449
