2.6521457599328229,2.7908029154537881,2.5211171126734437,2.1047579397861296,2.3495147231427231,2.0566955490690564
2.3922267755485467,2.360220390901707,2.0352536335140572,1.7032689230981346,2.2057294178841489,1.7028808034026555
2.1381095758048554,2.4162142535343882,1.8636677852830303,1.5735959230729009,2.0385931404426128,1.6177806741190845
2.067870378631687,2.4089537681885225,1.5960831255169525,1.4863776981694361,2.0808051427587007,1.5132787605411928
1.9155023649127474,2.3166473027067433,1.7067490055002468,1.4570689648577655,2.0987250048757442,1.551440963062781
1.9304986598274856,2.3163607379980493,1.6501561927188095,1.3949177585131514,2.101590138526181,1.4467710097911233
1.9447322328736687,2.3204616899314265,1.5977880889539315,1.3313767748213001,2.2459197125605153,1.4804945063893131
2.0507274312387285,2.3271170140814692,1.6091944629795185,1.3452250030756252,2.5313062188293949,1.440588855853344
2.0683105505949579,2.3378205741421736,1.66758301910344,1.4592868392549847,2.665786457621687,1.4655411025692611
2.1140853720686414,2.4086782234677129,1.6870818790470257,1.495166882225456,3.221912771452287,1.4930559496181441
2.1955784410928945,2.3973990517516568,1.6276203962189,1.5728781189594401,3.3320593892751549,1.5650923022201002
2.2005775010121127,2.4757648574860376,1.6372110695970186,1.4837458847758973,3.5559940868937709,1.6323320933573062
2.2419609593648713,2.4091776504830866,1.7511972622510781,1.5158731995853263,3.7427816008186867,1.7570012931845793
2.3002722111595184,2.4575864182761618,1.7283300378194719,1.5615380454091028,3.7607126593470119,1.7869971697084586
2.26882445391993,2.4635160643070777,1.8231772071852093,1.6118834985110484,3.9508627628308202,1.7929809727942458
