0,241.01
1,241.0632074
2,241.1163915
3,241.1695525
4,241.2226904
5,241.2758052
6,241.328897
7,241.3819658
8,241.4350117
9,241.4880348
10,241.541035
11,241.5940125
12,241.6469673
13,241.6998994
14,241.752809
15,241.8056959
16,241.8585604
17,241.9114024
18,241.964222
19,242.0170192
20,242.0697942
21,242.1225469
22,242.1752774
23,242.2279857
24,242.280672
25,242.3333361
26,242.3859783
27,242.4385986
28,242.4911969
29,242.5437734
30,242.5963281
31,242.648861
32,242.7013723
33,242.7538619
34,242.8063299
35,242.8587763
36,242.9112012
37,242.9636047
38,243.0159868
39,243.0683475
40,243.120687
41,243.1730052
42,243.2253021
43,243.277578
44,243.3298327
45,243.3820664
46,243.434279
47,243.4864707
48,243.5386415
49,243.5907915
50,243.6429206
51,243.695029
52,243.7471166
53,243.7991836
54,243.85123
55,243.9032558
56,243.9552611
57,244.007246
58,244.0592104
59,244.1111545
60,244.1630782
61,244.2149817
62,244.2668649
63,244.318728
64,244.3705709
65,244.4223938
66,244.4741966
67,244.5259795
68,244.5777424
69,244.6294854
70,244.6812086
71,244.732912
72,244.7845957
73,244.8362597
74,244.887904
75,244.9395288
76,244.9911339
77,245.0427196
78,245.0942859
79,245.1458327
80,245.1973602
81,245.2488684
82,245.3003573
83,245.351827
84,245.4032775
85,245.4547089
86,245.5061212
87,245.5575145
88,245.6088889
89,245.6602443
90,245.7115808
91,245.7628985
92,245.8141974
93,245.8654775
94,245.916739
95,245.9679818
96,246.0192061
97,246.0704117
98,246.1215989
99,246.1727676
100,246.2239179
101,246.2750498
102,246.3261634
103,246.3772587
104,246.4283358
105,246.4793948
106,246.5304356
107,246.5814583
108,246.6324629
109,246.6834496
110,246.7344183
111,246.7853692
112,246.8363022
113,246.8872173
114,246.9381147
115,246.9889944
116,247.0398564
117,247.0907008
118,247.1415276
119,247.1923369
120,247.2431287
121,247.2939031
122,247.34466
123,247.3953997
124,247.446122
125,247.496827
126,247.5475149
127,247.5981855
128,247.6488391
129,247.6994756
130,247.750095
131,247.8006975
132,247.851283
133,247.9018516
134,247.9524034
135,248.0029384
136,248.0534566
137,248.1039581
138,248.154443
139,248.2049112
140,248.2553628
141,248.3057979
142,248.3562165
143,248.4066187
144,248.4570044
145,248.5073738
146,248.5577269
147,248.6080638
148,248.6583844
149,248.7086888
150,248.7589771
151,248.8092494
152,248.8595055
153,248.9097457
154,248.9599699
155,249.0101782
156,249.0603707
157,249.1105473
158,249.1607082
159,249.2108533
160,249.2609827
161,249.3110965
162,249.3611946
163,249.4112772
164,249.4613443
165,249.511396
166,249.5614322
167,249.611453
168,249.6614585
169,249.7114487
170,249.7614236
171,249.8113833
