0.47499977176407043,0.55137244771028293,0.41270531337687383,0.44631391722644054,0.4382693143722271,0.4030576390040202
0.34356110469810142,0.4540504685569684,0.33737083835184933,0.34864842936345553,0.35363485205678158,0.31640151171811193
0.33801590853172708,0.42705745949544566,0.28097842258765932,0.31633848421897892,0.32661125211815117,0.31108898175609406
0.33954778606434893,0.41064949453565536,0.2793336308986093,0.31025639205541689,0.34271475435289683,0.28712130525929036
0.32026817112021383,0.38432176795520584,0.28619923386510693,0.31555021032106828,0.33524172533350527,0.3085352659390958
0.31570224127521951,0.38173438067363996,0.28148569220697556,0.31369095090870258,0.32859684799852612,0.30434272836832088
0.31709343880062846,0.36096791104805298,0.29018688898209344,0.31039278575397805,0.32547877315997414,0.30014977595688774
0.32979234689560222,0.3553827932426053,0.29293708130556412,0.32051145097163458,0.32127469989199281,0.29121460156028584
0.33439606908172415,0.35036169963084918,0.30064742243787662,0.33122821469855918,0.31883612256272437,0.29118076445783853
0.34451507846673285,0.33888841822688803,0.30320212784879724,0.34194410351901022,0.3234998504578816,0.29575236156900619
0.34499868231723013,0.3348059541733055,0.30471773103353389,0.33576571604730926,0.32801780577579559,0.29939018947189117
0.35322996164428283,0.34322880849063886,0.31137727071847715,0.3435019466117773,0.33129329733146962,0.30179348312733617
0.36584239672910673,0.32950581270511903,0.31687419874319889,0.35716340638617206,0.32923356701116768,0.30028928566592178
0.36266755327912981,0.33169998116428767,0.32729552662042422,0.3718651580820978,0.34175566114344041,0.29326544329442261
0.3656237937875631,0.32548493578912013,0.33808960071732258,0.37585933501603086,0.34120874714280974,0.30612924810047409
