0,473.1842034
1,473.4112661
2,473.6383123
3,473.8653422
4,474.0923557
5,474.3193528
6,474.5463335
7,474.7732978
8,475.0002458
9,475.2271774
10,475.4540926
11,475.6809915
12,475.907874
13,476.1347402
14,476.36159
15,476.5884235
16,476.8152407
17,477.0420416
18,477.2688262
19,477.4955944
20,477.7223464
21,477.9490821
22,478.1758015
23,478.4025046
24,478.6291914
25,478.855862
26,479.0825163
27,479.3091543
28,479.5357761
29,479.7623817
30,479.988971
31,480.2155441
32,480.442101
33,480.6686417
34,480.8951661
35,481.1216744
36,481.3481664
37,481.5746422
38,481.8011019
39,482.0275454
40,482.2539727
41,482.4803838
42,482.7067788
43,482.9331576
44,483.1595203
45,483.3858668
46,483.6121972
47,483.8385114
48,484.0648095
49,484.2910915
50,484.5173574
51,484.7436072
52,484.9698408
53,485.1960584
54,485.4222599
55,485.6484452
56,485.8746146
57,486.1007678
58,486.326905
59,486.5530261
60,486.7791311
61,487.0052201
62,487.231293
63,487.45735
64,487.6833908
65,487.9094157
66,488.1354245
67,488.3614173
68,488.5873941
69,488.8133549
70,489.0392997
71,489.2652285
72,489.4911413
73,489.7170382
74,489.942919
75,490.1687839
76,490.3946328
77,490.6204658
78,490.8462828
79,491.0720838
80,491.297869
81,491.5236381
82,491.7493914
83,491.9751287
84,492.2008501
85,492.4265556
86,492.6522452
87,492.8779189
88,493.1035766
89,493.3292185
90,493.5548445
91,493.7804547
92,494.0060489
93,494.2316273
94,494.4571898
95,494.6827364
96,494.9082672
97,495.1337822
98,495.3592813
99,495.5847646
100,495.810232
101,496.0356836
102,496.2611194
103,496.4865394
104,496.7119435
105,496.9373319
106,497.1627045
107,497.3880612
108,497.6134022
109,497.8387274
110,498.0640368
111,498.2893305
112,498.5146083
113,498.7398705
114,498.9651168
115,499.1903474
116,499.4155623
117,499.6407614
118,499.8659448
119,500.0911124
120,500.3162644
121,500.5414006
122,500.7665211
123,500.9916259
124,501.216715
125,501.4417883
126,501.666846
127,501.891888
128,502.1169143
129,502.341925
130,502.5669199
131,502.7918992
132,503.0168629
133,503.2418109
134,503.4667432
135,503.6916599
136,503.9165609
137,504.1414463
138,504.3663161
139,504.5911702
140,504.8160087
141,505.0408316
142,505.2656389
143,505.4904306
144,505.7152066
145,505.9399671
146,506.164712
147,506.3894413
148,506.614155
149,506.8388532
150,507.0635357
151,507.2882027
152,507.5128542
153,507.73749
154,507.9621104
155,508.1867152
156,508.4113044
157,508.6358781
158,508.8604362
159,509.0849789
160,509.309506
161,509.5340176
162,509.7585137
163,509.9829942
164,510.2074593
165,510.4319089
166,510.656343
167,510.8807615
168,511.1051646
169,511.3295523
170,511.5539244
171,511.7782811
172,512.0026223
173,512.226948
174,512.4512583
175,512.6755531
176,512.8998325
177,513.1240965
178,513.348345
179,513.5725781
180,513.7967957
181,514.0209979
182,514.2451847
183,514.4693561
184,514.6935121
185,514.9176527
186,515.1417779
187,515.3658876
188,515.589982
189,515.814061
190,516.0381246
191,516.2621729
192,516.4862057
193,516.7102232
194,516.9342254
195,517.1582121
196,517.3821835
197,517.6061396
198,517.8300803
199,518.0540057
200,518.2779157
201,518.5018104
202,518.7256898
203,518.9495539
204,519.1734026
205,519.397236
206,519.6210541
207,519.8448569
208,520.0686444
209,520.2924166
210,520.5161735
211,520.7399151
212,520.9636415
213,521.1873525
214,521.4110483
215,521.6347288
216,521.858394
217,522.082044
218,522.3056787
219,522.5292982
220,522.7529024
221,522.9764913
222,523.2000651
223,523.4236235
224,523.6471668
225,523.8706948
226,524.0942076
227,524.3177052
228,524.5411875
229,524.7646547
230,524.9881066
231,525.2115433
232,525.4349649
233,525.6583712
234,525.8817623
235,526.1051383
236,526.3284991
237,526.5518447
238,526.7751751
239,526.9984903
240,527.2217904
241,527.4450753
242,527.6683451
243,527.8915996
244,528.1148391
245,528.3380634
246,528.5612726
247,528.7844666
248,529.0076454
249,529.2308092
250,529.4539578
251,529.6770913
252,529.9002097
253,530.123313
254,530.3464011
255,530.5694742
256,530.7925321
257,531.0155749
258,531.2386027
259,531.4616153
260,531.6846129
261,531.9075954
262,532.1305628
263,532.3535151
264,532.5764524
265,532.7993746
266,533.0222817
267,533.2451737
268,533.4680507
269,533.6909127
270,533.9137596
271,534.1365914
272,534.3594082
273,534.58221
274,534.8049967
275,535.0277684
276,535.2505251
277,535.4732667
278,535.6959934
279,535.918705
280,536.1414016
281,536.3640832
282,536.5867497
283,536.8094013
284,537.0320379
285,537.2546595
286,537.4772661
287,537.6998577
288,537.9224343
289,538.144996
290,538.3675426
291,538.5900743
292,538.8125911
293,539.0350928
294,539.2575796
295,539.4800515
296,539.7025083
297,539.9249503
298,540.1473772
299,540.3697893
300,540.5921864
301,540.8145685
302,541.0369358
303,541.259288
304,541.4816254
305,541.7039479
306,541.9262554
307,542.148548
308,542.3708257
309,542.5930884
310,542.8153363
311,543.0375693
312,543.2597873
313,543.4819905
314,543.7041788
315,543.9263521
316,544.1485106
317,544.3706542
318,544.592783
319,544.8148968
320,545.0369958
321,545.2590799
322,545.4811491
323,545.7032035
324,545.925243
325,546.1472677
326,546.3692775
327,546.5912724
328,546.8132525
329,547.0352178
330,547.2571682
331,547.4791038
332,547.7010245
333,547.9229304
334,548.1448215
335,548.3666977
336,548.5885592
337,548.8104058
338,549.0322376
339,549.2540545
340,549.4758567
341,549.6976441
342,549.9194166
343,550.1411744
344,550.3629173
345,550.5846455
346,550.8063589
347,551.0280574
348,551.2497412
349,551.4714102
350,551.6930644
351,551.9147039
352,552.1363286
353,552.3579385
354,552.5795336
355,552.801114
356,553.0226796
357,553.2442304
358,553.4657665
359,553.6872878
360,553.9087944
361,554.1302863
362,554.3517634
363,554.5732257
364,554.7946733
365,555.0161062
366,555.2375243
367,555.4589277
