wvl,1,2,3,4,5,6,7,8,9,10
246.63498999999999,-1.5237099116692994,1.5781548195317829,1.5118808760252411,-5.1919423002062732,-1.1170428607667731,2.1441731930048959,-1.5383953462182207,-3.2540607101617818,-7.9849327562155583,-13.106314338548163
246.68799999999999,-1.4210423736936444,1.531081696167766,1.4010987324008677,-5.6375986998983212,-1.5389758918787573,1.7010757245978065,-1.4889432940990028,-2.8258431859003474,-7.0125928999917324,-11.647597148035034
246.74100000000001,-1.1199215366815438,1.7046767236659264,1.6585301963563983,-4.5737234661266317,0.026352463820521699,3.4706806932166523,1.0834607005941406,0.31297060530068332,-2.925937485802272,-6.2176118565941927
246.79400999999999,-0.77109943583377594,1.7144801938005905,1.743069268990356,-3.119710984942889,2.5221860927650326,6.6053512529707614,5.2317585867108516,5.0136574174488793,2.5377012432104094,0.14748218991431328
246.84700000000001,-0.34141589059668492,1.1092236731357263,1.0713730408514452,-2.1718142157504072,2.9495599774628403,6.6057494364860743,6.5005174745253722,6.5067032784236822,4.9048918127785797,3.1988987802090225
246.89999,-0.27671384151353506,1.1724716137357696,1.2394155794010624,-1.230961090696904,3.9922173653327562,7.4768194762727234,7.3497884429413798,6.8762632193316584,4.9412346106605201,2.4207023751401202
246.953,-0.48972762500933281,0.96191818043562638,1.0272975613283508,-1.2527156895697011,3.5993611304061286,6.8177816456683153,6.0534404876313896,4.8931733430624398,1.9856775928936687,-2.2239526823835822
247.00700000000001,-0.81647966177157327,0.90018745530559652,0.91658039727349838,-2.0402475720925013,2.9736185824923904,6.462316277640765,4.9092206715462243,3.3662985625166084,-0.57784697475436664,-6.0770499426503894
247.06,-1.0451156579980956,0.90993995297859454,0.90790728137173549,-2.527198965654827,2.4727926045656541,6.0424013553123883,3.8944479455602745,2.2277038525068651,-2.2701860281094413,-8.6656536759214831
247.11301,-1.1128127152730458,0.59998432026156023,0.46777963187594285,-3.3738713881758193,1.7022432307960145,5.5114994142766287,3.6097374019891433,2.3277566490765893,-1.9659700601999348,-7.9926160791180791
247.166,-1.0374084524851488,0.57987251872682832,0.44959561016411553,-3.2072752132590505,2.0357274608363136,5.879220834247894,4.2277112694409062,3.133492959654411,-0.77344602820716712,-6.517552754775835
247.21898999999999,-0.95699916504013405,0.23110038482467887,-0.013911876186509908,-3.6402873329063583,2.4594871869055552,6.8005381345798517,5.9530716452479924,5.3060809764084045,1.9471298519924596,-3.9335058078523595
247.27199999999999,-0.96226345217913067,0.2344977547938214,0.010603711517370606,-3.3799569196489352,3.6535297805023461,8.3866655424267034,7.7718082182714294,7.3326901875579269,4.2690365090688047,-1.462102661243424
247.32499999999999,-1.0270087973515474,0.24878558009413299,0.076458756919087434,-3.0328856414901866,4.0222876139272845,8.5943406709072114,7.881049463322781,7.7045772018170595,5.0628176129679616,-0.15880465647250519
247.37800999999999,-1.1529910796629785,0.099043387552713469,-0.14120511477489772,-3.5971782212924941,3.4138861817501738,8.0251908464476607,7.1884771801042131,7.1607721274977463,4.6182122530542618,-0.1716665210734436
247.43100000000001,-1.0991447144295829,-0.049538202673688136,-0.30626244080617337,-3.4216008180189039,2.7781400724287675,6.98147293905875,6.1969325385259157,5.8683404056487571,3.0736700943429849,-1.6340276923183241
247.48399000000001,-0.9297868083876446,-0.089448581121741033,-0.28762964187073115,-2.5752641354578194,3.1825959138598536,6.9830834557265256,6.4017648868538988,5.503395567459668,2.2689685694940938,-3.1531191080050296
247.53700000000001,-0.81571445123439124,0.14988153566511941,0.11753329657114275,-1.1579881451578993,4.9707919460574068,8.6934496543853577,8.1906900915357479,7.1104919112289764,3.8445585546521666,-1.8316851850140257
247.59200000000001,-0.82530054828121835,0.20795855447290146,0.25185064014197328,-0.4845341046064896,6.550102699703273,10.6455406781419,10.361408929147684,9.5590675007003263,6.521757366596229,0.83581200586570525
247.64400000000001,-0.76547963927061868,-0.11231751805414447,-0.16485945041473432,-0.79911443679677063,6.0109929078656208,10.041042261313994,10.121188488172578,9.3902994344587523,6.4038091882881929,0.15088073324962448
247.69701000000001,-0.55946555910493445,-0.18160061407284106,-0.21352553378483852,-0.25916180773953745,5.4326204180720614,8.7776194466496342,9.1555525982722337,8.8259114755324024,6.6952433501574022,1.9097013332625199
247.75101000000001,-0.66150081861794885,-0.4880449956391526,-0.49510759433148016,0.43187852542911631,8.0275329989873079,12.124976108344294,13.246579013764448,13.618077502388477,12.032491559401659,7.2878951461496531
247.80298999999999,-1.1712500861042217,-1.167449680803692,-1.0428792332406247,2.4685203661945532,16.799198474395126,23.756887964067509,26.694700874987742,28.72798643525806,27.989260107565368,22.55366234056347
247.85599999999999,-1.9405549176712902,-2.2390743932442092,-2.0086590495719694,4.5409414334036615,27.439924626923581,38.04023073408981,43.267296483462104,47.442280558872724,47.74050649064349,41.244925505885689
247.91,-3.5353404404894904,-4.7136494947370204,-4.6407657055093718,5.7085359396882032,43.563131285161887,60.992841131015226,70.112670696578419,78.301705285013597,80.206887847601323,72.358013420678787
247.96200999999999,-3.9872016667746339,-4.9916595998715279,-4.8552146855649214,6.2655603977777981,46.686187449251626,65.28153684608067,74.788212388397682,84.348324193828603,87.446437071184363,81.841833080725266
248.01499999999999,-3.4565426688642384,-5.6252833480948032,-6.8438612285261486,-5.9866156317588368,16.996898120582458,28.954945129497425,34.144727130900954,40.71448061089913,41.826533945190597,37.68466892368037
248.06899999999999,-1.9691588544495344,-2.6534700802031872,-3.6686979141964389,-7.206216870527351,1.273358977609643,6.9561419586560564,7.4837222883935874,10.311638166074738,9.713736875103093,8.5728097404662691
248.12100000000001,-1.2352673424745151,-0.57285040155775446,-0.90605703173904484,-3.1689618717047576,2.3027440969407076,6.169705319795832,5.2114721758343974,6.0024344908386098,4.1275355380933041,1.5005486854912948
248.17400000000001,-1.1501983886200446,-0.26462813085429149,-0.52841902688760778,-2.8488506087435654,1.8456630854137281,5.3577580808992877,3.9474136443752763,3.9373265237686859,1.0773030356857283,-2.7175412289730709
248.22800000000001,-1.2437806109150138,0.15273614293758508,0.021921470206187399,-2.2416995550739847,2.9731929586818926,6.6715594513415475,4.6881832407350474,4.5780169028763336,1.4820284551245417,-2.0627840121414929
248.28,-1.6657566551455631,0.0082124106066623348,-0.25425149792307133,-3.6163333278478911,3.0891679839078527,7.7583295768253109,5.1567878971408003,5.890548284912029,3.2555583067440073,0.86015331464948097
248.33299,-2.0764816408913309,-0.54139113854471455,-1.0861874896692345,-5.7148494380042703,3.0881297739344751,9.257578616225878,6.7402115560706539,9.2312228567641963,8.1124672798981337,8.6799736698657259
