wvl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
246.63498999999999,-3.9209407668070178,-5.3210791092438896,-9.8303074344123367,-10.393708531587556,-9.452922566537616,-10.764837092455252,-15.56536825291626,-28.697934189792807,-34.222847912153668,-43.547457490799438,-58.723660847084751,-93.971299604448518,-107.24006067161972,-116.61698549434382,-128.83888595541464,-146.73589696494264,-153.72969785253485,-156.8839629643787,-151.90390008997963,-109.07553865405114
246.68799999999999,-3.7560586517521268,-5.0959051543898291,-9.3633774090358131,-9.9259549309491568,-9.0131668990858707,-10.219580142609239,-14.765161689677097,-27.078248761609206,-32.28333948052871,-41.168131902235501,-55.684097422829353,-89.18481782002398,-101.56482853077571,-110.23873945635593,-121.63278748866074,-138.25552129145819,-143.84591290447042,-145.08787747257139,-137.32434820121048,-90.354703076170296
246.74100000000001,-3.3988456196524215,-4.6163150401051238,-8.5410538100355353,-9.2377571075305625,-8.6058014015151443,-9.8583518604112594,-14.311993358961026,-26.068777780453978,-31.303460708043833,-39.913940441072505,-53.736549275969523,-86.051346144059636,-98.233042723958988,-106.63208716313267,-118.18855243809762,-135.43951856666604,-142.14145503787699,-145.07852512377548,-139.67909599286713,-97.429510234455705
246.79400999999999,-3.0219618657699772,-4.1240709328718088,-7.7543451787863393,-8.7035221105895726,-8.3952184528368985,-9.632198205236735,-13.849202514125759,-24.573458855417641,-29.856680565733445,-38.298618506957737,-51.641676775153591,-83.213690342930576,-95.033321545498836,-102.84378832057452,-114.20530339700841,-131.64752103171986,-138.52814598807589,-141.6770325108148,-135.64480764667371,-92.138606727520724
246.84700000000001,-2.1305949156023374,-2.9319017991019662,-5.667147704456962,-6.8626884447951513,-7.0981505490542309,-8.2041541528318849,-11.579672659636737,-19.32802873687293,-23.642512610535388,-30.279972422369671,-40.469270130859023,-65.052339226044438,-74.348477645275068,-80.197396679399503,-89.622357623484149,-104.74973958006119,-111.33185724281125,-115.3667814688381,-111.75504042431103,-76.469587296845702
246.89999,-1.9568543951508679,-2.7026622993784266,-5.3894806062294132,-6.6903405072349917,-7.1007664792422176,-8.3141740563001925,-11.778919305781452,-19.582138016600691,-24.151279880790192,-30.94266997949039,-41.200002436684507,-66.538349037929208,-76.708467094387885,-82.87515624673226,-92.428740110002877,-107.43952714612941,-113.90501659031943,-118.32110041967411,-115.17773886823116,-81.445776917034493
246.953,-1.9946269608161007,-2.7684336804420209,-5.6028423935017777,-6.8925688057938999,-7.2930704802855386,-8.618374010189422,-12.334140551320287,-20.896109059623715,-25.782716002691114,-33.041887963147438,-44.042704694845348,-71.495017394292603,-82.962627499625796,-89.912792677613695,-100.22394875784613,-116.07582085430097,-123.38130268068382,-128.84934362948937,-127.45098885173438,-97.321404547997929
247.00700000000001,-2.4393472865564965,-3.3764590808626371,-6.6989502886229575,-7.8879305498593233,-8.0018818274721468,-9.3986979871829224,-13.548734618789236,-23.422829178682495,-28.492640316180285,-36.301203361835256,-48.454622939516014,-78.113487037172405,-90.131553578611204,-97.598624829447601,-108.23928281245838,-124.26749346344889,-131.04836992079265,-135.58406377368851,-132.80580863210739,-96.91855952560698
247.06,-2.7040606278269572,-3.7337899336301015,-7.3187072803063469,-8.3425029411170932,-8.1905157269632625,-9.5528879245579326,-13.817809587691185,-24.392877111514686,-29.521257335327768,-37.634670416274446,-50.5430747400383,-81.486232982480516,-93.70816166114642,-101.36882691859276,-111.67573910215246,-126.77315477752092,-132.14150920913812,-134.49460079420868,-128.696976295903,-87.087009131688063
247.11301,-2.6881444833329557,-3.7235826240999099,-7.2474924278791697,-8.2193992171662966,-7.9777682478316443,-9.2650626707115507,-13.418820828426455,-23.585764773345453,-28.440923242399748,-36.2873484741799,-48.865280696396553,-78.530152389240016,-90.054080433108851,-97.463051348266404,-108.05856697113512,-123.97231080090782,-130.42769502714307,-134.02995364007052,-130.15042212297192,-91.568781912088269
