wvl,1,2,3,4,5,6,7,8,9,10
249.65799999999999,0.21026516711304871,0.57901948884160248,0.16462239290503744,0.57087668753310505,-0.67008299273212446,-1.4674455220762699,-3.7835297146803959,-5.3891264487138431,-6.2225542239689924,-6.7845870935945873
249.71001000000001,0.16761757172122591,0.49760018108789661,-0.19635939796693547,-0.091548504826766353,-1.9360813764184999,-3.2022719562098678,-7.3167798699820512,-10.371632994758336,-14.84281082649564,-17.127029893551985
249.76300000000001,0.12941383378947044,0.38957225129010453,-0.73125489550328571,-0.9402094978797062,-3.580260195006534,-5.4449963546676363,-11.758904792025973,-16.619594623677155,-25.570173689773078,-29.976682640349697
249.81599,0.20836155728976488,0.45127186663819135,-1.442847032160298,-1.0865430259189139,-4.6178460800113905,-7.0563683950368876,-14.95302721821194,-21.166382042567776,-32.642836558721243,-38.022143182857356
249.869,0.3622932165822968,0.60549808353955348,-2.2524050880104838,-0.54297783725745585,-4.614973782069443,-7.3074497026541572,-15.192403659071987,-21.590034554486543,-32.766608181295688,-37.648911575009997
249.922,0.64678834179819,0.9156176621894434,-2.1209434396297597,1.199007548754877,-2.1479223252707262,-4.2106936742147409,-9.2276887183587082,-13.392320730962009,-18.399293436873233,-20.208647213926351
249.97501,0.8234958085250822,1.3388600583690979,-1.1857002745407619,2.9046060991429581,0.54051571583441405,-0.72511865833118583,-2.5715601094695826,-4.1158520269926768,-2.7770838568797993,-1.5762669992942535
250.02799999999999,0.90166092157226752,1.622466950529921,0.44099338016560452,3.6108491511123377,2.1726569536650082,1.466972369836133,0.71081433670439509,0.34595405744965568,4.2265033443795339,6.258045206311083
250.08099000000001,0.94170891020022074,2.0946717694826704,2.6681162118682002,4.5647316121326895,3.8289222147972155,3.4890598454236823,3.0137139414962779,3.1787698024405522,8.00494786203069,10.243314768901193
250.13300000000001,0.95085323423247969,2.4442647150066774,3.5017561891008926,4.9099945229789279,4.0291509377716839,3.5689437048778028,2.6186217515454269,2.5506331112573286,6.8709744008450206,9.0688748668821777
250.18600000000001,1.0912552859496176,2.8245111338787963,3.8666619969305316,5.5615008345776591,4.4560641801309817,3.8664866739115125,2.7232572949480285,2.5615493907048128,7.1021903942725038,9.6738976594081052
250.239,1.2195910716625236,3.0530184550965602,4.1449620030290086,5.9599195915668099,4.7168831574535739,4.0273325718705681,2.5064098197843503,2.0391703975822466,6.092950298083867,8.5050288288389293
250.29201,1.3527340458541735,3.3315420879248689,4.5045012106714593,6.5260398213496806,5.0566355502189007,4.2390725433103844,2.2796482494095374,1.3790646136925662,4.5352697775859241,6.6401290684107925
250.345,1.4764174765445017,3.6795541729644596,4.6461734760985092,7.0037620598657728,5.0455906259324355,3.9610060387671258,1.4107962927893354,-0.022134627302862836,2.1738598858011056,4.0557492790288743
250.39798999999999,1.7329352256968475,4.2666865595703083,5.5371248310963477,8.1416101598747996,6.0884454039208258,4.9568605458839414,2.2515992985001052,0.80921274040266056,3.3672012812335117,5.5143328042126249
250.44999999999999,1.9383929518848171,4.9825463050309668,7.1328146334257037,9.5253939716494855,7.6366040000694202,6.6027110197535217,3.9492971702938267,2.7688378981840169,5.7130916347626055,7.9885979849016273
250.50300999999999,2.1984330286607543,5.866246369193103,9.7146862205373896,11.497696121625557,10.285404443908757,9.6128722675946641,7.2529811736160488,6.6543851851284828,10.548669228496347,12.954413609009668
250.55600000000001,2.2135904154249046,6.1683791068765448,11.386484764520645,12.336082456930402,12.003359429383785,11.826062391130096,10.2440739819658,10.473110882799711,15.116019421362312,17.497214856132214
250.60899000000001,3.2279713835456989,9.4376072689188497,17.710344716955053,17.976454896615376,17.551601597183396,17.24043757388937,14.430869006272857,14.525634138763593,18.749678196378689,20.987168780955269
250.66200000000001,5.5555405424612916,16.8440422610126,31.503860884268786,30.707133051944446,29.727941794729208,29.001085297977827,23.737693598777362,23.871276567874585,28.422473707171697,31.032578954415314
250.715,9.3391432879986169,28.454038910378468,53.540004938512283,51.862147287138399,50.815019226263217,49.973648090350153,42.292062844728491,43.598203597325742,51.808496526403161,56.330943413763684
250.767,11.025435305225102,33.897345699363456,64.262678439317398,61.32335727288477,60.398366077853758,59.626619129502259,51.139134612543494,53.344162538361161,62.679665876884386,67.420140319415225
250.82001,9.6508822751124494,29.127661075627771,56.019811221270743,54.384853350800704,54.93735396434527,55.25521074783591,50.670066236309353,54.852679675332681,69.218263956822085,76.042504253345029
250.87398999999999,6.2908646483866351,17.543990891531248,34.338237911313762,34.395673567281634,35.626703347769123,36.291039353327704,33.476282012923768,35.703776054378373,45.839976160368181,50.728662521966186
250.92500000000001,3.8847504159010051,10.877480322654673,21.254696394874152,19.974097958771303,19.923147143797042,19.813017151241496,15.926852543260232,16.166151761389983,22.507458374052639,26.275826780043371
250.97800000000001,3.4107559488062549,9.6602196815440582,18.752820838884439,16.596766066231265,16.002619740122856,15.512435280860618,10.694286421125648,10.282531201465678,15.893311182560858,19.789358509737038
251.03101000000001,3.2835759030034342,9.2401814403445215,17.830547584319145,16.194530433527301,15.760912314342269,15.4074944407513,11.359281116123404,11.389594281792988,17.897054791047267,22.114850968749842
251.08501000000001,3.4782647794509467,9.6474954349184436,18.300038498167567,17.959824042264316,17.796551903679056,17.691245028522363,14.829466717085326,15.602112818386669,23.727671488729221,28.566874127783922
251.136,3.6324280103232538,9.9574762774126384,18.071440954152823,18.121740373085633,17.251387506796863,16.682051528955203,12.730920050454246,12.648041150225726,19.11281407194506,23.664491136993647
251.18899999999999,4.518731216300333,12.101894745942548,21.046981737109601,20.701030052070571,18.584978440598899,17.102499784009932,9.8601612615987335,8.0618408659149452,13.066437846919175,18.195498176679838
251.24299999999999,5.3056891411557006,13.9860418412445,24.028587505227144,23.088317129430191,20.014156977326465,17.742256584379447,7.1979580729638499,3.4445775346938983,5.6547624742458815,10.486828495640243
251.29499999999999,5.8354525466593046,15.615289858926038,27.629694146246951,26.29282195426125,23.591662274628895,21.514536768690117,10.821291093220065,7.4529184579830767,10.72122357228651,16.120385041124273
251.34700000000001,6.3089951679107497,17.425323528439105,32.632660201132481,32.559896152147061,32.169417388631217,31.709470092414588,25.704481725990387,25.907669940518698,34.804260744854361,41.385412408191506
251.40100000000001,8.3553032390930131,24.606231954889807,46.863755184400389,47.016652844621447,47.320445777258456,47.416459141854446,42.315810443525635,44.499166414034526,55.787252998371159,62.72695956823361
251.45399,10.885925183421833,32.589843960323655,61.931181514201441,62.092910694815728,62.607807741865749,62.810847137314603,56.749226379713832,59.922752646429352,72.791607506666097,80.419951041835859
251.506,13.724506867924703,41.295554906337586,77.929167351745079,77.938114983865745,78.235641821387304,78.159667520136708,69.530324213371458,72.547324798041416,84.273337074929103,91.729275817393741
251.55799999999999,15.485061493751028,46.341278464664313,87.05093728514035,87.973899747267595,88.832838318960171,88.89562428522251,79.095640238572813,82.142138950635513,93.51594803577261,101.52798244709282
251.61199999999999,19.734333980921246,58.324553949244944,109.10340962846756,111.18110411362683,112.7196613842609,112.60119110909616,97.819891986020892,99.086239341102072,105.88052131604339,113.34330618870193
251.66399999999999,21.44003241001316,64.241403295728389,119.64285891027485,119.91538390951257,120.41068128616158,119.39831803851222,100.49232480083951,100.19081295193081,102.38854759438757,108.69030577616931
251.71600000000001,21.290016968214132,64.29483369891696,120.50227216933638,120.0502436602293,120.91768360059849,120.51418854185627,104.76309569946019,107.89793517660164,119.55707858682204,129.91704004799359
251.77000000000001,16.204409218481704,46.036052651735858,88.173643999224481,92.661779469675025,97.109400672319993,99.438964347758017,95.26975701041728,102.45477959947266,125.73900619974653,139.58166714996804
251.82300000000001,10.363851651369039,28.861702756885798,56.064359989965276,61.214223779635944,65.151881977222615,67.698582711427676,68.600889986217624,75.49232654068669,98.383760833612016,111.00091193732926
251.875,9.1569330154101198,26.477528218787263,51.1765638446048,54.887992251197446,57.595184209188176,59.636855854243194,60.83721967844226,68.010951359072507,92.177367911962733,105.1280852727637
251.92798999999999,10.221728822431681,30.27727949480807,58.136031539813025,60.774783818057095,62.771541635048806,64.38164313150024,64.108074307143227,71.206688326853836,94.596396158928414,106.82479837218993
251.98099999999999,11.684064912242825,35.063246754527839,67.110189524985884,68.913173832702739,70.386860769786139,71.632823356135503,69.555093789649518,76.276933800181581,97.636833384813826,108.54443473609015
252.03299999999999,11.657109802438853,35.1659361148185,67.536630004186236,69.465633440596918,71.269403243233143,72.866900053061656,72.169496984599263,80.068511328104677,103.73474945174756,115.17066167805798
252.08600000000001,8.6057351897179242,24.692943851748403,47.846990077041831,51.751635128138361,54.462895895172068,56.601224743395676,58.606236068452603,65.400345546808026,85.388847868951387,94.539050254655805
252.13901000000001,5.9606814525170391,16.920861897792566,32.280344933784392,36.291494148705262,37.89171663302821,39.445020948254509,41.489201814704977,46.271627619289191,61.136850959890388,67.955877551067033
252.19099,5.1315909518588896,14.602446384945704,27.019298301774484,31.310082671956948,32.027155543511057,33.07305735832005,34.714156711002339,38.693919540007585,52.638823555683587,59.423081942628755
252.24299999999999,4.9049489074225949,13.740157117019393,24.816761426648217,29.747144091387554,30.233572434946467,31.069038925357685,32.594296497233785,36.313179964922611,50.274906315674002,57.288837572562713
252.297,5.2737256508076866,14.609453978049979,26.178889818520904,31.764791081277423,32.508078863016785,33.450678846502328,35.36087960871977,39.685415452175732,55.611036905778732,63.617831431592151
252.35001,6.7569686127658031,19.086022934574316,34.479872544772114,40.174677594550836,41.067515367296942,42.016121569226868,43.34909815124103,48.419369952871136,66.41307537760953,75.454848244600626
252.40100000000001,8.4236360540643478,24.661507449230477,45.279245689051052,49.529277344194121,50.229087879851789,50.942806974069995,50.390499548607771,55.590611494950245,73.440558795474615,82.421839075147957
252.45500000000001,11.123549729977873,32.919227209081789,61.325873275132324,64.780228945030871,65.608813623769592,66.26797451339155,63.51088261409803,68.817358635877326,86.553271400304453,95.392606950118108
252.50700000000001,11.761486147309396,35.367037040203485,65.483470935834731,69.133428862374785,69.411468318546511,69.780681502129497,66.190709513363231,71.252775356821417,88.111333770317344,96.797999102036826
252.56,9.6963153261534316,27.432977984693885,49.263231569513735,57.670170900789003,58.715436413705135,59.585433497822123,58.935206541693148,63.32412200283536,79.614136017709711,88.467381251679782
252.61301,6.8467341992003385,17.96040849151187,29.059903676657036,41.080933628597414,40.917982203358008,41.090635789902514,40.616742003167303,41.773642345913309,50.847846795769975,57.211047230086578
252.66498999999999,5.3999515342720779,13.798620442087396,20.557306143901002,32.500436723876398,31.760539867353188,31.650403621647168,31.314769548700433,31.835712557159422,40.149531086786666,46.444398487680829
252.71799999999999,5.5009374169996734,14.127464445242488,21.527597667192218,32.90307266317339,32.592699092765827,32.691922839872959,32.31445999887837,32.938850092824865,41.098088391255487,47.328705839163703
252.77000000000001,5.7390878340407161,15.419901571851064,24.745143879432131,34.017388449101063,34.197085348752722,34.386734643530872,32.862556187692853,33.191350567716327,38.985416979614023,44.095703409985546
252.82300000000001,7.6516115716331932,21.961556933147733,37.206940918434036,45.123766609266539,45.371700230946345,45.415019448489268,41.679745541233856,41.986025806501488,46.410101421678213,51.211131238995456
252.87601000000001,10.820088592579195,31.798834767552748,55.853928950059448,62.860150481784522,63.114689845878203,63.006272810166784,56.759116534652193,57.626910693732754,63.3458700127632,68.985265784457056
252.92798999999999,12.698429423793515,37.731608076288794,67.93027798271369,73.002164113870919,72.587555262530003,72.15099035170276,64.706815162977477,66.57407622183824,75.033740023724988,81.176969428284892
252.98099999999999,12.634839718032055,36.499005287447126,65.702066168943674,73.260801489778771,73.329552048092225,73.463177551133299,69.220060329115796,73.178954635348859,89.187750385843088,98.332116424374988
253.03299999999999,7.720729153955765,20.452647146837219,35.111457302480098,44.971051455138493,45.054834767083157,45.225299755730035,43.673043613322648,45.119340277915313,54.831628059958419,60.624234881969173
253.08600000000001,4.8628936143044426,12.590022204858199,21.091783347219945,29.245986972255281,29.346837609778774,29.717085322325829,29.839382312635344,31.218719981016235,40.303484290957172,45.343911866481058
253.13800000000001,3.4684243571195976,9.4020875202792702,17.001903983372706,22.008299575057265,23.007521862251174,24.005936702875882,25.668766730361799,28.14350705190957,37.917262450371382,42.609254452534579
253.19099,2.8186774190948305,8.1221105437621119,15.29986012166999,18.646004356176519,19.787674945874173,20.862903750554466,22.555916628352374,24.975148458693965,33.22633112642491,36.941359931340926
253.244,2.7186908052117915,7.9224586044560006,14.905051953865971,17.710659133005738,18.606535959339634,19.51902027028741,20.698494763296633,22.720057587251617,29.684470427208336,32.704896444620353
253.29601,2.6400223638269096,7.5040058276979131,13.740869674388076,16.50307085693894,16.902006116151849,17.527959699543985,18.283821565957656,19.880657834021779,25.87860322505216,28.422660244588435
253.34899999999999,2.6695461931061422,7.2491967403179363,12.178609650689742,15.777443285397041,15.359495726351611,15.522681408788625,15.5866213884046,16.371844560430244,20.909813207166231,22.942120486980222
253.40100000000001,3.1219698704550183,7.7891819129808706,11.084364386563252,17.499008502493655,16.08287007335273,15.774996276993992,15.523232432937419,15.58026714653011,19.728756315235902,22.046219917590594
253.45399,3.055300501503055,7.1361158404845106,8.2885704444944288,16.590690758366371,14.35898356920803,13.541743920503828,12.587769499568294,11.554896981627325,13.963841751311779,15.948054419770285
253.506,2.9481725786925477,6.5750856206288715,7.4579604385543838,15.948633645791809,14.202349923782926,13.662665908364364,13.360514635565023,12.768820949358393,16.409909706376467,19.049917452230005
253.55901,2.7434643869596287,6.3055246324592371,7.9334974863826933,15.523102934580415,14.485823647891426,14.378365098986174,14.902247026365632,15.025802903631369,19.52945503215572,22.345902615060524
253.61199999999999,2.714708622861302,6.3806198077694294,8.468327882929831,15.67217213936976,14.790348543335458,14.796142942444639,15.581602265205587,15.942744638705197,20.66635732920416,23.415130916318883
253.66399999999999,2.5862446940438644,6.0715886685878173,7.4139160580304475,14.686255703816318,13.170255614512799,12.744831281268,12.588849965366748,12.07596036294669,14.738005650309148,16.623052523645487
253.71700000000001,2.9756185822630541,6.6201232179833367,7.2524330671948274,16.229918560819314,13.926183705420062,12.977483512711567,11.647748145910308,9.8794510270047518,10.481523695296062,11.705190397189941
253.76900000000001,2.979406590178781,6.4812442128830039,6.3614108587807365,16.087652220300491,13.276721555904519,12.016277488608933,10.166819190730459,7.7956439559778765,7.1205489485503968,7.8902655117982281
253.82201000000001,3.1583578454355883,6.5105924476424857,6.1868489204473756,16.275930578603429,13.641239950786403,12.587756482814127,11.4015104282237,9.4607627235445211,9.4844103946130716,10.266497455001078
253.875,3.3382681482658318,6.9811137606913132,6.2809996939512693,17.577113906651991,14.575706485264311,13.424027586185499,12.337769348101428,10.075381480061377,8.3518701854016832,8.3558783247889608
253.92699999999999,3.5886165733257958,7.6800598623109657,6.3028406958334298,19.582777663264153,15.843075010632329,14.051862002857504,11.082052639486374,6.9108180687220351,0.84094388998550818,-0.47031178038129806
253.97900000000001,4.0725331712829043,9.176036107967267,8.7685101084803243,23.364218443430588,19.533400336015511,17.321678808257413,11.846672892714643,5.4804844595669966,-6.1440521126390584,-9.3465283444920804
254.03200000000001,4.7346349192932378,11.312859297618964,14.898143601727661,28.012179358500141,25.890070568654281,24.504390071732324,18.745589510632865,12.47154116941363,-1.4054517544225593,-5.9509176803415844
254.084,5.7634512534357381,15.588000920998478,25.764227632071108,35.663285741461756,34.346274800941622,33.385938431966615,26.117640346352665,19.374513972196514,0.15725614585442926,-7.2569957468730708
254.13699,8.8749349680205274,25.56958102426562,46.140494685732229,53.019005829496358,49.676339920558235,47.158064137631264,31.723740857514208,20.10233425904833,-14.1512540048369,-28.461405739177795
254.18899999999999,12.692026861704726,37.031140372654157,69.379879050677687,73.160402820892685,67.42441122667357,62.938209670564838,37.557613769458584,20.119141723078588,-30.507532994609825,-52.140717493526672
254.24299999999999,16.555676635124374,48.526087868717362,92.384018628978509,93.642228490203863,85.744887120570809,79.336279948924542,43.489082869150657,19.55189846560398,-49.301705824956912,-78.730216830570455
254.29400999999999,15.067832797245744,43.667265147276417,83.45620315045808,84.693019990645041,78.116384853322288,72.77025068612673,41.57440407865883,21.097960911893608,-37.108471970094939,-61.886822574405116
254.34700000000001,8.60094207092666,23.72892581917878,44.332829985496844,47.395407832340901,44.146213916074345,41.793619365257321,26.905294079596484,16.420308138061841,-14.923263149478807,-29.551256547487128
254.399,3.5672291406900931,9.5818062509433837,16.186232194357846,19.245331083524942,17.165906020712772,16.356734268577917,12.251560692440348,8.8559181750400331,-2.5788838174778319,-9.1883040558887199
