NC,RMSECV (wt.%)
1,9.3225820693263888
2,6.5887400442672028
3,5.4135909971205747
4,5.240087815321699
5,4.7428444826153866
6,4.3751815378332859
7,4.5551001967928624
8,5.0347891283988488
9,4.8903870271851755
10,5.3860250752145147
11,5.695717219914763
12,6.3859870596291977
13,6.6711839350087256
14,7.1726945412595118
15,7.3491733987612342
16,7.3414551430763817
17,7.324323541525227
18,7.1957266432907936
19,6.8825768689104931
20,6.6828454438669569
