wvl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
246.63498999999999,-0.61251494807050233,-0.64388093189751694,-0.40360353613120015,-1.1395841592873066,-2.5170603202164932,-1.8283108321379744,-2.2819379010384155,-2.6082454868168337,-3.9345228772050493,-4.9628782167261836,-7.1732882130793207,-7.8907178785339545,-9.1796003549966656,-10.926183829982808,-13.123099600522348,-13.424903587045367,-11.597756450797265,-8.7826244039775787,-2.1568643163630234,4.060566819519746
246.68799999999999,-0.57328960636168502,-0.60307541132512299,-0.39461439618627858,-1.1038179555689869,-2.4472466536746826,-1.8219659884907795,-2.2865182271711673,-2.6505106078065457,-4.0530921371285116,-5.1579043413180798,-7.4400737290549666,-8.2152988913324485,-9.4799829059853273,-11.322495214347377,-13.488993665032801,-13.791219147584282,-11.876140192501111,-9.0137598672779013,-2.2560675026448322,4.0507697558076785
246.74100000000001,-0.45928655653622574,-0.47446318342986044,-0.26324141205736051,-0.86069564057705872,-2.0216312377592196,-1.4536259604076893,-1.8702003786888133,-2.2186752978193924,-3.5419625270667545,-4.5820020488421429,-6.6610644769758274,-7.3718816071670386,-8.4669351842400182,-10.060250539032664,-11.835123414957035,-11.833597216275708,-9.4935549134988797,-6.4996626765366052,0.37486395402420314,6.7111217955085358
246.79400999999999,-0.32860752765896473,-0.32669317553917337,-0.11128680985947079,-0.5499338080348064,-1.4195880586742406,-0.85905038154141145,-1.1582516926440596,-1.5140199337296925,-2.7993547532070933,-3.8156473729113962,-5.8737982583891917,-6.5881768187545653,-7.6253926171574191,-9.347264139475179,-11.236576494032786,-11.509062454906498,-9.7579912535264803,-7.1875054258813735,-0.91263673971875292,4.8583727832988401
246.84700000000001,-0.15742873373276067,-0.14642456128717865,-0.0030355009080562101,-0.21288279829629192,-0.65083904866808395,-0.26803571331436038,-0.43859440481669815,-0.81191826280616453,-1.9976321451414485,-2.9656283839841788,-4.9193054238375922,-5.6275003275244186,-6.4688249410418512,-8.1516237983800934,-9.7693638808071057,-10.150467815959635,-9.054856153822529,-7.2242469569902603,-2.4447392433312869,2.0557563647244699
246.89999,-0.13273890712082567,-0.1234737708573492,0.054895143547864511,-0.079274907937837868,-0.39277422953051688,-0.0013329257875849265,-0.12482664624987222,-0.4796129868386742,-1.5976821961591705,-2.5216969623266419,-4.4443737654993516,-5.1505491943924566,-5.9746998320933518,-7.6709273660741051,-9.311808742771877,-9.7972755315212972,-9.1028333412881075,-7.5868223015973104,-3.3522307364266908,0.70828150427511716
246.953,-0.21586723891569007,-0.21941252275554987,-0.030685784119265952,-0.19940701309571782,-0.55755596685295794,-0.10922095125624365,-0.20284526053185228,-0.52966242606824543,-1.5803123904915548,-2.4434428742083649,-4.3401715739705056,-5.0273793284020698,-5.9393957294885062,-7.760064896947716,-9.6604887022697525,-10.405880333137276,-10.266154468855412,-9.0670985757466553,-5.3355678173271519,-1.6875595367863472
247.00700000000001,-0.34579371922571145,-0.36260064288365274,-0.16485815042629082,-0.4570949644904273,-1.0204760430534452,-0.4618377893015847,-0.58763800738011662,-0.95286016830759357,-2.143843978638114,-3.1076217360963549,-5.2692472789286251,-6.0262849742824427,-7.1459814796309828,-9.2116530833309458,-11.510948712428462,-12.451132219219788,-12.461373971001045,-11.157767895778026,-7.0269986996098766,-2.9588972961981437
247.06,-0.43774207958035316,-0.46387228867217506,-0.25824170832146409,-0.64117370050625611,-1.3556295876731561,-0.71524306471912602,-0.86001483039778748,-1.2038117830313328,-2.3775989306983898,-3.3035791196308129,-5.3986968537127638,-6.1078022170276087,-7.2843303539240569,-9.2711171508464805,-11.636275170247512,-12.555593725278449,-12.471136122496832,-10.998909366181303,-6.5118969302427558,-2.1735398977898797
247.11301,-0.46363780351887618,-0.49562297408063455,-0.33410063850400595,-0.72700528966169198,-1.4420797931206699,-0.78622110959485625,-0.90568762195205998,-1.2544886670587565,-2.4447760754339662,-3.3661153947141451,-5.3951324565800496,-6.0705309673912478,-7.2123425670218975,-9.10618661824968,-11.307678249307926,-12.00053249078147,-11.479192948549507,-9.717349994578516,-4.7547282789740919,-0.012879266590886118
247.166,-0.43838922926519414,-0.46833422212153569,-0.29915163476663209,-0.64575501021323722,-1.2744374146773789,-0.62618861079412447,-0.72419201511589315,-1.0642823557419518,-2.2130566775088689,-3.1039433450014569,-5.0574137747763892,-5.7142914000370544,-6.8052143780807368,-8.6483310394916693,-10.774904671231242,-11.431177879081641,-10.852436763372403,-9.0760415291274406,-4.084431400334152,0.63632825537031934
