wvl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
246.63498999999999,-0.86319021547345198,-25.116309360228225,-35.613662936055839,-23.514044565298562,-39.50096466882907,-57.748753148546349,-59.526761950623694,-65.111903621127595,-71.44249178373947,-84.175697002833843,-23.585885686279781,104.93583369747411,211.14731308199279,281.8204993343362,320.33646847883995,343.32368962438488,340.75108071696121,381.10441926338166,408.79177790600596,393.81434418934549
246.68799999999999,-0.89824865243537189,-24.545815115718007,-34.80839950840334,-23.666588043120974,-37.676592952969173,-53.406591990756255,-53.308640404260075,-57.123677166586695,-61.786245095156204,-66.078792391354241,2.5152984170172061,138.7992699099716,251.363976390966,332.8533298599686,384.69998390008129,416.77113246367583,431.00961671976512,481.23631881133446,516.13042333101976,507.40567298382439
246.74100000000001,-1.0030154234220752,-22.538180830252696,-31.831643659846637,-21.897666244130736,-33.56451599640706,-46.827108794925607,-46.238291451579443,-48.915383472103912,-51.644676576308342,-46.46573458087596,28.017435222573084,166.68487561035661,281.08294438221964,368.07179920780032,427.95194802968365,468.79947336860499,503.86040910659494,574.01667679578668,632.94492377825372,645.14165003305061
246.79400999999999,-1.0145016851349111,-19.69977067104946,-27.721088134556808,-20.106689099651163,-30.149958014971553,-41.053335452233341,-40.273317602336007,-42.159949396234772,-42.19205916411871,-23.626577259707741,58.414130467244291,202.08803550137941,316.89026018702964,401.3986413887751,455.23110964792983,494.03991312559936,518.2910594190032,586.71922226697961,646.40188898437123,659.48658829702606
246.84700000000001,-0.81849305550431661,-13.274651451333895,-18.714456288406442,-16.194425323379836,-22.339723549057176,-28.290126076455039,-27.070977407860187,-28.462403058804135,-27.186174155831605,-3.47312084525025,68.639721451057284,192.03197752369152,286.02683916394227,344.68065487316596,367.760962523812,391.47069886332247,393.00840857777433,445.83746302271038,497.78887567147063,514.39732322296288
246.89999,-0.87686072564167306,-12.112608548118731,-17.064469089191842,-14.942815644637836,-21.067463907133583,-28.236126380962862,-29.245281070703943,-32.054454456937769,-31.459605818163293,-10.413475091312723,56.668534364408849,174.17244518065453,263.4015484663289,315.97395205556563,330.06235348848867,357.32298684064085,371.64780753804388,442.64866818376714,521.11372030233122,556.78185336625359
246.953,-0.65213360936149478,-12.119366107235567,-17.204619086399802,-14.305062905973305,-22.411529076531423,-32.395933559147352,-35.627765521439237,-41.830729168471144,-44.74913295756091,-39.961267272136922,10.50653252599038,109.63255847705551,183.20686977760249,216.08660157900135,209.6334804556341,224.25640899418559,215.28896231668693,261.76337987923205,314.36067642156627,329.09978302540395
247.00700000000001,-0.49396532301972434,-14.743474231132195,-20.998289171057788,-16.10096684680174,-27.269713194390675,-40.205087449358274,-43.770456598982122,-52.02530124838708,-56.973359401724288,-60.480618772576783,-10.599592250477741,94.548818483720325,173.87310314747015,211.41700812125305,207.81223619363641,220.65687232239404,203.8459407131636,240.24584984110581,277.64195180140848,275.02766788940448
247.06,-0.35305442614636257,-16.453302496947725,-23.445645894679192,-16.606229082961434,-29.755140749086106,-44.811080094712246,-48.518623262757565,-57.27344418581324,-62.598034978771196,-68.120279589184122,-16.226616057229727,93.612922214412691,179.78583458126289,233.58998858244445,254.17268833520711,279.67415943531387,286.12345662970267,337.57512478459148,388.47121133152825,394.80679903078141
247.11301,-0.19230665039141431,-16.37644799958418,-23.459674722567094,-17.489433512951933,-30.501286593930192,-44.27951140796457,-46.316784207121586,-54.525714672813805,-59.262798411243175,-61.551185767711445,-5.9773204094306962,108.18420869809725,196.9165440672104,255.43127158891326,282.05298414252462,307.84681722287201,310.6000953082447,356.13201296405248,396.4681423274065,393.41946359369564
247.166,-0.17813311158197498,-15.523702372968037,-22.217763738468168,-16.609442795841161,-29.070081018806427,-42.9725566557237,-46.072242570522768,-55.114237969940248,-60.872257787410618,-66.676345721267069,-14.646775555145346,93.187229505119362,175.10971545017532,221.17476013337739,233.14471793003551,252.97546951872255,243.76839909144516,288.2341438876245,331.69790473735088,334.94501648330288
247.21898999999999,-0.08720497022347129,-14.06743265071913,-20.374370487058851,-17.64370356067937,-29.415584552463699,-43.209605335559793,-47.674647514761034,-59.043092195973401,-67.556260146094061,-81.698686209766947,-38.200382244762466,57.775078928902126,122.61283151117286,128.07114736348541,83.482438031516864,73.945044464581059,-1.2928803003779876,-4.0891227453621752,-12.080625726734553,-45.866907169871752
