Sample,Spectrum,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10
AGV2,1,4,1.79,1.1716558568646804,1.5083897408932487,1.5817772476184842,1.8432214207197817,1.9026770578465977,1.7816002596274738,1.8057619385904322,1.7478068917505929,1.7237821248724488,1.6489021262475585
AGV2,2,4,1.79,1.1025644071186382,1.4030158416563108,1.4920670785952628,1.7551367224796959,1.7979813662810684,1.6680856188595012,1.6962273589244827,1.6574684525460923,1.6228453663627986,1.5618595387132064
AGV2,3,4,1.79,1.0994463034258106,1.4521874589069486,1.5069309373886919,1.7754853486046061,1.8092211100009974,1.6706835063947352,1.6899493428819377,1.6352223449970444,1.6158668330603334,1.5607162053015773
AGV2,4,4,1.79,1.0844023725725627,1.4431184647075246,1.5036261899558785,1.7791315631967846,1.8128921258844199,1.6779183541794824,1.6938902022796904,1.6387215964074013,1.6138016260790726,1.546542106199128
AGV2,5,4,1.79,1.1304884433478146,1.4689703112989212,1.5330292821228986,1.8173050729180336,1.8632348385784776,1.7345079496858589,1.7387792011613799,1.6887471314391254,1.6597451520573554,1.5968405623423665
BK2,1,3,2.82,2.4106921679042479,2.5682653468963146,2.8134140802417611,2.9566552434671927,3.1499952980651669,3.1619278238945774,3.2572560014435101,3.4213537701679817,3.5658248420131988,3.5884553604911669
BK2,2,3,2.82,1.2819267288574068,1.2449784560588464,1.4850823341916792,1.9384303782430492,2.2653392787975468,2.1463619790652606,1.9076216420221488,2.1358225915650353,2.2632144678793615,2.2550256439546068
BK2,3,3,2.82,1.2542905296828644,1.5869283894827317,1.5699660376994991,1.7857647800313632,1.6519044332147079,1.6446333123535362,1.7111054999447575,1.6661780887504101,1.7176219319146273,1.7424968439797757
BK2,4,3,2.82,2.4864860101529196,2.6621090156875122,2.862781272615921,3.0213092986521959,3.1922662500434358,3.1971505042484409,3.2467890325568463,3.3988979407683435,3.5107983759511079,3.4492402619987286
BK2,5,3,2.82,2.2671906946316236,2.479319632563314,2.6535979871263615,2.8592032965147833,3.0295009430187569,3.0159103813666963,3.0633780041427112,3.2067975660872436,3.304428084145187,3.2585026295450525
CADILLAC,1,1,0.21,0.60451885098030989,0.17885175800457453,-0.071244611567820693,0.060015518368288445,-0.07847848941101554,-0.10552730607971217,-0.26067244601295569,-0.27072399547547166,-0.34665072275668152,-0.15036383295679934
CADILLAC,2,1,0.21,0.78057193042934414,0.61713944340710269,0.51605240954072262,0.71555858700418051,0.60265028001373555,0.53939654452092234,0.41976930119172984,0.44476583979578477,0.38648598386652666,0.44510868210533494
CADILLAC,3,1,0.21,0.72247335167075988,0.42153921217815671,0.26097751311739814,0.40442448840273681,0.29920601749408249,0.24881908219747895,0.1104073810949473,0.12602850807718902,0.072562963090538668,0.17321810926520964
