Sample,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GBW07104,4,60.62,49.804333439773934,54.721562092676834,56.030795860079515,56.826190930531261,57.906553025287991,57.215983751392606,57.11135104663483,55.959030428625482,57.619888043231782,56.813089648100231,55.665215710443917,56.882292386156294,58.232572000034864,57.074148854751364,56.907645644029159,57.266391737777965,57.987670581088928,58.165028551936942,57.857394712247974,58.814160230719637
GBW07104,4,60.62,49.242711393030547,54.374480328829719,54.892277046866177,56.18842575319335,58.009123697979163,56.966887164938797,57.096880901378555,57.594155531962059,58.669967298869267,58.490618931251674,58.768807137584567,59.042019510615333,59.465296760973487,58.048704718502101,57.869387824253792,58.299148935911326,57.864080413373699,57.577584744778633,57.287324595037539,57.406280218124877
GBW07104,4,60.62,49.022919573525535,54.626771164038736,55.412577361256467,56.801018863332004,58.958836567884461,58.196657200105001,58.420369256714025,58.776790548716072,59.905652297559257,59.734902946808852,60.177829530709694,60.297339550604782,60.678417110415623,59.349533943285316,59.275526826776868,59.422056969064641,58.859504231476095,58.498217213260858,58.045706174081168,58.134134732928885
GBW07110,7,63.06,53.152159979787214,59.069514405808512,64.166302431992591,67.112604683488399,67.897241937633339,66.805343707435725,66.66607374235052,65.888779144855505,65.606255193110002,64.313586742151344,64.266777549124328,64.05445231283403,64.475021620213383,64.951878766116621,64.421419586109309,63.959823440948732,63.745394475553042,63.88230095486928,63.609403185522588,63.049428628171924
GBW07110,7,63.06,52.894672530909133,56.796300649517626,61.728229587580103,64.159344911433237,65.010145990771406,63.302035920847594,63.172897913779245,62.682767526438035,61.977571633786582,61.158812263441057,60.666261558884052,60.797034870006073,61.173504234332036,61.585941652488145,61.079217738850232,61.108979974720327,60.983405208534784,61.078186631213953,60.674962816018095,60.145558010795874
GBW07110,7,63.06,52.304929178806653,58.514046999126336,63.740116662371037,66.898954042793207,67.724779377247188,66.830740416678765,66.665793416599186,65.961894111337244,65.469918303367265,64.32470937198822,64.367351354647127,63.99206199423346,64.242523479549888,64.657719745165238,64.197862521773359,63.840174391460188,63.423396760561147,63.815173684751812,63.570829996761688,63.336282870760741
GBW07110,7,63.06,52.69027744807515,58.473653285020411,63.615156405676586,65.960968775083884,66.871893496247125,65.481491252968738,65.384236125240221,64.719598563050312,64.607877815879959,63.452804266671478,63.211631458879708,63.204427890235081,63.527876707890037,64.044386923795557,63.71358930826797,63.163490721446536,63.152218669083183,63.177470101571473,62.605339581878596,62.280674138073799
GBW07110,7,63.06,51.834088709391033,56.04323652194649,61.282420760491448,62.944669375877965,64.139083649894246,62.937401056844323,62.795953699365306,63.022699022267631,62.827603538849516,61.58867160830485,61.585671710259959,62.164523157238818,62.472037949848335,63.078788186340859,62.821206462228787,62.243072194155573,62.176308097484707,62.342755005099953,62.406031846439461,62.821008634291886
GBW07305,6,56.44,50.037805215224928,53.050389445887056,54.77647773263017,53.646381794896492,53.572587883364015,51.811937446229905,52.162631042201298,53.660585734283913,53.251367111182873,53.925217742647952,54.724307221588298,56.63540239797576,55.970212262123141,54.090685265604847,55.333728932273267,55.224987083331854,54.32639569485633,53.987973184363121,53.771040631403125,53.529562946136181
GBW07305,6,56.44,49.446352233614796,52.411476282320976,54.190008850115028,53.153290401487176,53.130855996386202,51.566679510500009,52.042058347535814,53.890750932763247,53.201144622654923,53.976192642078175,54.677123691797661,56.740403841302552,56.054239675170052,54.19861507204957,55.394353965406147,55.391219113365104,54.534798610014107,54.073661182240983,53.422041135309442,53.083117624945743
GBW07305,6,56.44,49.517012397539432,51.977396212998201,53.798397001816774,52.314387475270742,51.873467375262472,50.400034211176063,50.713921549450951,52.982458084521546,52.524919978657195,53.217002731418674,54.079884723499383,56.001063091402933,55.00892058812012,53.129735992477663,54.321533892441913,53.899227235814266,53.122976711099767,52.742905717533461,52.419008132098575,52.197571044995243
GBW07305,6,56.44,49.503499376314664,52.347174857688003,53.960044961061868,52.78043702882475,52.877811456492879,51.253951853770403,51.708056774486828,53.530229862940367,53.078430043053586,53.812989439188385,54.72092630318847,56.569069402146681,55.826228860649707,53.892340936581697,55.099891603691056,54.964366355661667,54.039585742344137,53.61923688529793,53.118858724302385,52.819466438133738
GBW07305,6,56.44,49.848964622897711,52.590607529324394,54.182350342923087,52.957951299618813,52.976761769996408,51.129070473065873,51.546501851706253,53.33706882872081,52.794051288065255,53.545138314101038,54.304228237857359,56.302027092780413,55.410745682045821,53.662846761888744,55.052629896257493,54.973629945027902,54.058722959278697,53.76346551338348,53.3795303850872,53.140834618388091
GBW07306,4,61.24,52.105056960744676,55.828739544155333,55.651045483580582,57.659078715533319,59.165185922728895,57.793744645427957,57.756420375762424,58.679684719464753,59.26692411112321,58.314535589924766,59.258975355430202,59.915898238151421,61.020926960844001,60.748565963430046,60.238337702096246,60.650532083600879,60.938538739654057,60.511944882848837,60.092506219297533,60.391429002961864
GBW07306,4,61.24,51.617089149550743,53.645423231189241,53.374617803587633,54.353050022328482,55.896831710986312,54.476398495227691,54.214547655087387,55.206393471671809,55.954758916365819,54.64899064205499,55.437095180898694,56.538572466919014,57.389484707560904,57.47064649470132,56.800044460673895,57.479855771252332,57.709850457215637,57.427728384493243,57.361868545409678,57.850196903838516
GBW07306,4,61.24,51.369566771650113,55.367373375598902,55.244807503145694,57.301703348854019,58.14907278125883,56.869092983693569,56.816573693124852,57.716263309796943,58.290996694031421,57.648607164778717,58.000761873169637,58.738573795576478,59.236263462002441,58.453113447686292,57.883448656738906,58.531279222057343,59.063734157284415,58.774794502590986,58.875291857232718,59.325148011617799
GBW07306,4,61.24,52.66521782175559,57.062519448888786,57.467539750098638,59.544656304804981,61.172725866852346,60.24307870764148,60.286777333074546,61.035638258130902,62.325333885284223,61.345521140903813,62.645548286110774,63.024068956243482,63.559298721273379,62.427687171194293,62.011163268801987,62.442416588093899,63.177095320397186,62.841374032207121,62.349591343725763,62.579437430247999
GBW07306,4,61.24,52.691994120290808,56.699980859962459,56.556515350167601,58.431165714906363,59.777288264599342,58.400772053739672,58.110616340883453,58.182296505087059,58.714079755029523,56.886042652945378,57.719998464731574,58.204357700738214,59.775138193512014,59.413845761308238,59.175423644592769,59.374632947807299,60.109054989610939,59.6327736582925,59.164503525613199,59.341133275679333
GBW07313,1,53.86,57.449316365508153,59.549228722140008,59.250893238378289,64.086525446904275,64.863845930575252,62.316773914453698,61.737274155477486,62.295640556131787,60.289492696175543,61.468876569277718,60.118463678445259,60.502446524610448,58.799238841827574,58.228747812269987,57.533691359694018,56.94177055844343,56.341721127176612,55.428186044842285,55.219841313241751,55.522781365018702
GBW07313,1,53.86,57.014743394155509,59.345160400599411,58.995664024528701,64.255046258638359,65.245251823811316,63.108866503599558,62.525761419143834,63.029954491957952,60.763105107626657,61.668459658806867,60.754434266406577,61.483451365985701,59.974229866927679,59.898673538988255,59.114068965257573,58.448939527113225,58.017915637452575,57.189599697458661,57.468857700479958,57.682506076065444
GBW07313,1,53.86,57.367026832253565,59.510369108975965,59.143647811054237,64.490614742419652,65.403772608920235,63.340300233316839,62.963875854182724,63.53148431048627,61.28094017921498,62.413817002288184,61.468656308684146,62.108828341682333,60.688364423508617,60.576466458818487,59.812999295308423,59.023165024153023,58.58813087079605,57.784711286972296,57.885412312411368,58.229231741621128
GBW07313,1,53.86,57.767159847899684,59.647553951262111,59.239888923247626,64.934500011166108,65.848227885861249,63.86462013072012,63.4100598216191,63.799347128753155,61.217277360663054,62.209111394751233,61.227142532182455,61.947771053783526,60.415105731229531,60.295849989466689,59.449491145528967,58.931046394943863,58.726037327956128,57.88289206644211,58.322838446058832,58.641379820199695
GBW07313,1,53.86,57.543314759212585,59.416782965650341,58.951930874156488,64.426511002921018,65.345457878296557,63.398125386073289,63.015146064301561,63.656365518884733,61.005399759040628,62.084609999769683,61.073964776996604,61.739079427575177,60.177336062337787,60.231047356266849,59.424898956043151,58.716487180733552,58.384689822649896,57.657684006051888,58.074840164168883,58.493146782479371
GBW07315,6,51.1,51.202705304185649,54.441130428454201,55.668065214746044,58.376337668882641,58.83858618476539,58.201521165295887,57.600312097025309,57.093170146560915,57.542004492659416,55.818003518462611,56.3699919968073,55.92319161408119,54.829189023113365,54.94593442725597,54.26453301569601,53.750618432888892,52.920125060329092,51.900898751889109,51.651418896863284,51.758838040665381
GBW07315,6,51.1,50.955160329473983,53.018932677639995,52.822765546088874,54.677255177280458,55.115625172575172,54.699916372017007,54.733393475521517,56.062302559140171,56.937717063316676,55.24613028150894,57.361958465757155,57.678496461896486,58.643625426617135,59.779215572462348,61.303245577713462,61.0682107094702,60.00761344903519,58.610711463676815,58.673375866077912,59.605023011971639
GBW07315,6,51.1,50.427938033774005,53.61957411008558,54.2936161459468,56.366024243940821,56.695869538006313,55.966929351828654,55.467312861984858,54.799374595011379,55.012448543652383,53.398517234546524,54.049832872730235,54.186067921963158,53.664467056597729,53.609642390583438,53.472386891692928,52.975970595163346,52.134171494964569,51.083654987199516,51.089446953977621,50.945971056288073
GBW07315,6,51.1,50.939183427922437,53.904697534235176,54.708270551947741,57.487133168260371,57.902889583037876,57.179332285905375,56.857037799660418,56.843990567276641,56.832939689189026,55.574642661856942,56.337620179561469,56.001032004460654,55.109997713219705,54.952885560600137,54.956273402241187,54.580379383235368,53.747367588153686,52.843745777070183,52.793708618014392,53.067455758824821
GBW07315,6,51.1,51.514089464954772,54.5824374967805,55.784146113469177,58.678878155072482,59.141295598461852,58.60970687977499,58.081338490554231,57.727586631814205,58.095464315289099,56.370662873281617,57.311292326505665,57.170267453454919,56.27698472812213,56.388559664453275,56.019324998865592,55.574823364548152,54.598049325305077,53.546360872574503,53.363646511643935,53.549706998695498
GBW07316,4,31.6,41.334233525120936,46.850191784353569,44.65846626704186,39.829450443406451,36.722027006639834,34.237761752714164,35.540365808304784,36.548697262227989,37.279584526418418,36.080447272064248,37.125418231917081,37.295922074246164,39.541685685987247,39.896924420297765,40.469083398493069,40.522120952292973,38.322916559013422,39.795338843918628,39.42367291497542,40.952969992692672
GBW07316,4,31.6,42.073127049979966,47.126533044237441,45.231536040693669,40.571614915594509,37.80303722129868,35.836155086951308,36.764075737877562,37.381633095156957,38.451576689888164,36.712331395258289,37.175669908622822,37.776507192250904,40.244715099279432,40.543016555461421,40.674128404837958,40.816636597260057,39.522050927664559,41.273748672046054,41.226194375579496,42.234115076418419
GBW07316,4,31.6,41.294579436783167,46.505046057803966,44.379255734266287,39.414201260468879,36.170384909273906,33.69167844373672,35.014713539250351,36.430356706544487,37.43361224948589,36.437860950153585,37.323008944541868,37.365964272483154,38.954014998345421,38.711184984339575,39.327752791618323,39.576640442430254,37.515302046777258,39.05202179495619,38.539254076755853,39.629228996311028
GBW07316,4,31.6,40.920872411129928,46.516366501494979,44.223012296831087,39.416562378442521,36.304366944939588,33.891465634098296,35.210862912620442,36.217490172761003,36.651293788670145,35.323999994322335,36.601479362218505,36.648841893492445,38.820196210553185,39.140792583962622,39.514004536848326,39.567425787114978,37.386048070629272,38.820914634324915,38.419517820319975,39.911714910894993
GBW07316,4,31.6,41.528371157158738,47.054642586835719,44.949592605355264,40.435233097401721,37.558982152399324,35.220382679419643,36.54831755666504,37.556844366379124,38.170353286911947,36.881433823525185,37.998841508251793,38.030740067897582,39.767099445561769,40.001103836136643,40.339218034752612,40.354171709140715,38.173872657799819,39.436573071714122,38.942872196919254,40.271965618950141
GRANODIKE,6,48.08,52.431795399110726,48.490909322620062,48.156710639236614,48.966607294844579,47.706149127390916,46.050697649661537,45.614496355617312,47.082573707976231,47.695964247899248,47.419187280367517,46.792691289727223,45.669679529086359,45.974982745066825,46.354617087681213,46.551583196403783,45.891474571358955,45.959070512074206,44.811511308352181,44.146665502420504,44.63917775443997
GRANODIKE,6,48.08,48.950544960792627,49.600774565536682,47.293997347838527,48.832138818606822,48.302322238723001,46.293161404904666,46.15168245580486,48.065625964823319,47.553448768177248,47.372332859978101,47.577397925969244,47.019641837619481,47.465067092781993,48.07710274239583,47.564238672030093,47.327505601995327,47.327856180480765,47.160268636209231,46.695990139489879,46.426822546882661
GRANODIKE,6,48.08,48.162345563311433,46.573112417084239,42.698974290939113,44.268728831512078,43.546084495931581,41.90599612750124,42.339969233823837,44.644554770434269,45.042500317502864,46.069854507808621,46.260677326597161,44.248483387549292,45.259494887210629,45.976809495484531,46.138228282624119,45.503427998586922,45.957949497293619,45.392583081947656,44.870484150703341,44.841005031765647
GRANODIKE,6,48.08,51.788190973717271,52.096638762121557,52.257214237898289,54.693210250462833,54.112000169157319,52.430287318734173,51.865089567675135,54.228853819920531,54.586130379354962,54.048987730840736,54.117008540778684,53.207251833943552,52.669748599838478,52.577740656730668,52.100797855185171,51.875998015342169,51.832518255581078,51.706974993353668,51.946807744947492,52.262949490352007
GRANODIKE,6,48.08,51.788062564748039,47.784355855126314,50.688123901470007,50.392224143424315,49.734273599043199,48.583359147002085,48.236839395698105,49.34359929691491,49.296726860163375,49.804896567338162,48.9007680766763,48.29976062569974,49.369132064497947,50.492740991695669,50.107142663380678,49.554443923440679,49.529901726717036,49.1702696457969,48.76513168999098,49.200591695962039
GUWBM,7,49.51,51.332372191032519,51.708665603250935,49.477923729232572,52.716422518209576,51.559212452148984,50.063902132440333,49.875325731665043,48.775298217886274,48.981169583725567,48.980288022683375,49.271001070999262,50.028628084181264,50.494990395143063,50.056358810180065,49.957473466600433,50.200499659208589,49.102369902825714,48.946909108096008,48.413317707748249,49.030614081910713
GUWBM,7,49.51,51.118663287886079,51.142481648862415,48.766393293926683,51.964675836149439,50.521934533317769,49.007506945292391,48.846232933379504,48.103131487308687,48.330683219550195,48.433793580799012,49.011646993185977,50.068025103927063,50.301574135831395,49.462537708493954,49.388190137458231,49.990437289769574,48.922645816154095,48.879502824493549,48.857345151841407,49.400308317748106
GUWBM,7,49.51,52.000797220747678,52.361129365992582,49.747046905931597,52.808062256708965,52.019154247074397,49.77856080794065,49.943226543082666,49.225462728265398,50.533053509260633,51.128159288660108,51.206995994210267,51.747961233704984,51.467482556768545,50.66483517837505,50.44427317835796,50.598973972068727,49.80201603870848,50.078503730986483,50.538399859976678,49.88517905539117
GUWBM,7,49.51,52.130066244484404,52.393453131610322,49.220599441545531,51.978142498398846,51.408876574510728,48.859548757720354,49.06845706176891,47.924008300437031,49.188743953467068,49.474902718645097,49.606738731970573,49.920238133551287,49.643459282341475,48.628619167874007,48.447695862507274,48.46665866099638,47.557818443345262,47.751090116143743,47.859318274468414,47.257083086101268
GUWBM,7,49.51,52.362647385115856,52.668855353093157,50.610832815696796,54.183413262008614,53.083892813892689,51.201944943050492,51.001852147065591,49.975126952976083,50.866584745233261,51.081812410422842,51.499603222250563,51.618283168919412,51.731049221186588,50.624831484024995,50.776843493422398,51.55647927530746,51.037781157681849,50.928126412284726,50.580752605286627,50.719361733716589
