Sample,True_Comp,1,2,3,4,5
MOPPIN,50.78,43.407340794635537,46.322649618134001,46.203508130142147,46.58809619278675,46.905008803522882
MOPPIN,50.78,42.908595352504491,46.300354959654342,46.775726870110844,48.304144004043366,49.122597219291784
MSHA,63.94,49.973335695462481,59.975680047062397,62.392595367382675,58.783783443341278,59.207928154689675
MSHA,63.94,49.881771469379252,59.38823840323591,62.912664947952031,60.009841811219104,60.577461925204865
MSHA,63.94,52.425935571466198,63.2666817903512,64.978564139674859,61.608797377901467,61.853018951288739
MSHA,63.94,50.851285661763519,60.358437303440752,61.677219806828646,57.544944077471712,57.846967167583593
MSHA,63.94,51.908977584145532,61.429190455843532,62.523008550542542,58.563048522516155,58.768027020531811
NAU2,48.7,55.340685764120302,59.326375653674795,55.968995537098266,57.921185244748067,54.139359120617719
NAU2,48.7,57.25377599107145,61.291381705324085,60.595575450311848,63.319293892166094,59.216851974779935
NAU2,48.7,55.441674269780187,58.529194089883767,55.030203107956218,57.593326839585103,53.558385265019481
NAU2,48.7,55.285014054363636,60.020561372567997,58.940508123687955,63.12980038288147,59.744189254708061
NAU2,48.7,54.903914212065445,59.285682369085791,58.11197549802462,63.417751228295721,60.465914264191838
NAU2LOS,43.78,45.002033325101181,50.207981977441435,48.601320524140007,52.568318087237053,53.35620521191845
NAU2LOS,43.78,45.700258120966339,50.810940035122229,49.784924009118086,53.734677060944662,54.614519014834435
NAU2LOS,43.78,44.183165757691278,48.643801567404481,47.527222128374589,52.403621112194465,54.154948238250007
NAU2LOS,43.78,46.034376240501757,51.065804679387846,49.131364146234546,52.817114763865661,53.676954474043661
NAU2LOS,43.78,45.870310215619014,50.993292052715844,48.404847793255172,52.048264887348374,52.917547805093307
NAU2MEDS,37.48,40.861649582597586,43.942344081957827,41.118093032444008,45.982072413391535,44.228681558602737
NAU2MEDS,37.48,43.4690235894941,46.933348312265018,45.489991798579794,50.726154570843413,48.840468800852456
NAU2MEDS,37.48,40.219297414716571,43.44467706657457,40.001253234726299,45.247979354905567,43.812172140387432
NAU2MEDS,37.48,41.203766835455376,44.82721431327321,41.94895576342951,47.07003739930731,45.418224039924326
NAU2MEDS,37.48,38.316251426514562,40.610061499831247,37.490257007871278,41.574057064136355,39.886538262860071
NORITE,47.875,38.615613830808428,41.288220901409034,50.13565334257877,51.803984128255735,51.447071243470234
NORITE,47.875,38.632036335145436,42.531450184100926,50.869333558132055,52.126858289362559,52.062634696016154
NORITE,47.875,38.46798282002851,42.01466696881424,49.963237351843318,51.324143974997732,50.858995409818498
NORITE,47.875,37.813684061842139,40.708494565744047,49.511758335072841,51.50785289945533,51.120750500047322
NORITE,47.875,37.636772819056787,40.097766610511528,48.602359482896368,50.838507428055706,50.091497832158765
PICRITE,43.5852,40.644420554214875,46.19847620859133,48.976743314594856,48.201538387072461,47.60133593583771
PICRITE,43.5852,41.169694303187221,46.141759493396584,49.690987092899256,49.112955750012837,48.689077530038823
PICRITE,43.5852,41.687310488815633,46.807109202351008,48.970183283308103,47.831858409510971,46.646064299701735
PICRITE,43.5852,41.886197370168745,47.324325912308311,49.526795175405681,47.630358052122688,47.38575632059441
PICRITE,43.5852,41.837869012087189,48.882505702033647,50.092227420140979,47.42765796322692,46.57907237291451
SARM51,33.81,56.471426066218321,52.506598209815138,47.345401750325053,45.646825794850102,45.625149465745892
SARM51,33.81,54.923427488220234,51.30451026642509,45.913717432176725,45.031064275196513,45.154961103065901
SARM51,33.81,55.463666603284786,52.088844595462326,47.553425494626232,46.9378003881707,46.9527074028437
SARM51,33.81,55.677504241831116,51.351035749320701,45.243187701530125,43.776858104778803,44.499105963125146
SARM51,33.81,57.126268282354836,53.374434861218745,48.248486805543017,47.834891586641305,48.306950846936203
