wvl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
246.63498999999999,-1.1213964362464914,-7.0648816908695338,-7.6616809295854154,6.3899871975887521,19.861534626438971,64.505607422459633,89.992188008837132,130.59563848503771,153.38068890565157,185.30068478262737,189.32721903216327,183.6851795206652,169.72350158557387,155.88037560869753,176.35624932981008,185.34337845397434,204.42018732747485,213.74144077668697,212.86882205680226,198.970922491115
246.68799999999999,-0.95662881804093924,-6.4716612543201206,-6.074917663623955,8.0822638496365933,22.74211084596487,67.532901825594763,93.589343204513483,133.97776678931277,157.33751714521057,189.69799449048185,193.52289087832554,188.31118966622986,177.42548397914041,167.09089581333083,189.50350105229262,199.02423545645851,216.49825172046468,218.08537535744205,204.69094583290456,177.17177756515161
246.74100000000001,-0.6924398799115935,-5.3801125102204894,-2.8769913454661946,11.588103806335237,28.007813364080082,71.508271843322063,97.19425367981178,135.57751973415557,158.54354649140095,189.91154478111508,193.41281360670098,188.80486544494551,180.7065394841687,174.26270569158331,199.757394927267,210.5217591293424,230.49818940708008,239.19661363363156,237.10271890307837,226.340430316761
246.79400999999999,-0.47660654895241289,-4.3216075390411088,0.11926270300303443,14.6779943780307,33.427221753420952,76.202723487362732,102.01733323010788,137.82608425762547,159.73597818433407,188.22237136506365,189.36093195664193,182.47234064951081,170.22820267621037,158.92814126842018,177.86560107513901,185.28464909773456,195.27602294502975,184.2513087515357,159.35146301547758,132.40268204195243
246.84700000000001,-0.16682195561195018,-2.3975510622114427,2.7310990106921005,13.964374177533625,31.697321937592093,66.211501366375671,87.836423752427294,115.66978301636078,133.80833024704893,155.29042315098442,153.97714790593955,145.78600485807095,128.66109038152283,111.22874181019455,117.06190354325867,118.28973007393458,110.89990618631511,75.752078661534597,25.943972965653131,-16.761699408022324
246.89999,-0.16408774378170812,-2.1577719012582066,3.2081237966097751,14.158759492456728,32.434764111929901,66.788879889011511,88.446942375090018,117.64410099050062,137.14215738881401,159.99981576525715,159.88762617925653,151.89931937475166,134.64374232843898,114.74694023715264,118.03190193304336,119.38119302646331,116.6124492267283,97.452487754674536,70.793888333417669,50.864432040197883
246.953,-0.36495339739141919,-2.8262843587811699,0.39683690361646473,10.101711122740355,24.838034565593361,56.835379237678083,76.7837988175487,105.27951987503305,123.58214990875547,144.71301132431054,145.33231951799198,138.28823759624078,121.08686095799396,101.92406391866061,105.17826441634043,106.94493164840674,107.48864309961994,97.124606870158573,81.278635483456327,65.037886500454348
247.00700000000001,-0.60885544808871661,-4.0043993113414249,-1.8500356486075553,8.9573813150515988,23.559230921780042,58.988810425443248,80.400281345385068,111.10296298798121,129.52465753884613,151.24826640361897,151.44523566708742,143.03028411093342,122.88137471608817,101.98480873158107,107.93907006435181,111.38830467179315,116.97500605873802,114.94642269457569,106.2178200578241,91.539993560470222
247.06,-0.79455648034670723,-4.8996026170034144,-4.1340460773581835,7.0500390006885798,20.066429859739639,56.410030997019163,77.956956222678514,108.4637416256015,125.21102877104839,144.11175487390693,143.326401349945,133.87883468211967,110.28526843554839,84.941026418277488,86.842764929525686,88.949270260905209,93.693105423607605,87.680708952232976,74.672140562093759,53.26582447510566
247.11301,-0.82325363351210046,-4.9500426696545894,-4.463402808629569,6.4095026664792538,19.520401664501115,56.588973845225667,78.767624652659407,109.7480406213917,127.63073306514593,148.99068482844967,149.17415237750367,141.65138797662865,125.82543156232514,111.61742646702848,126.23272396268294,133.73179282757457,148.46170078193919,157.41355760921439,160.86921801270609,154.23555183099012
247.166,-0.77342225816727239,-4.7348263621956015,-4.1378425649711854,6.5818888344234683,19.412673508038651,55.491231297850447,77.275045592007174,107.52983808406337,124.9022107327763,145.38457581601619,145.19841784020318,137.2037508516832,119.2630598021093,101.27477549178025,111.49221169962405,116.74176870872338,126.06385079040666,123.87371882662808,113.97938029388961,96.942977248798798
247.21898999999999,-0.66194655364919819,-4.2264917161963869,-3.4672791867239803,6.6086616723673792,19.940225956766568,54.952875606823028,76.596500200606016,104.6718401533211,121.0904987347626,138.88445194560776,136.75427781824257,126.03796230216285,99.620067460636164,72.0827832959109,70.969397427768683,71.087148731596614,66.541399599283267,41.731085147653729,7.4666669167176991,-26.200250836995522
247.27199999999999,-0.63669094029061091,-4.1689419434174386,-3.1970332596217794,7.5262030718949298,21.934309031197273,57.458943937512714,79.581205893102037,108.73534228847402,126.11507035372881,145.60790027202702,144.68891603762984,135.10643636059083,112.74189800892529,87.591676356297739,91.461751050187416,94.167021753063182,97.042458314476931,91.064337004916581,79.498273596969,64.398117111872523
247.32499999999999,-0.64095554715380054,-4.1554188565550643,-3.477407712180081,7.111840878302492,20.113232424154134,53.149193786764897,73.589250428301042,101.63526546755202,118.18032209951737,138.0067833409374,138.78910366509476,132.11374548729034,118.11033835096021,101.99690930984251,111.93634338722656,117.43296742840521,129.48991194291185,141.56403951691931,150.12248322225713,148.78834225139019
