MgO mean,23.8818
246.63498999999999,0.000259579
246.68799999999999,0.000251467
246.74100000000001,0.000231628
246.79400999999999,0.000207391
246.84700000000001,0.000134828
246.89999,0.000121903
246.953,0.000127484
247.00700000000001,0.000162535
247.06,0.000191034
247.11301,0.000191777
247.166,0.000188177
247.21898999999999,0.00017487
247.27199999999999,0.000181745
247.32499999999999,0.000182353
247.37800999999999,0.000197089
247.43100000000001,0.00018377
247.48399000000001,0.000158115
247.53700000000001,0.0001504
247.59200000000001,0.000157146
247.64400000000001,0.000145871
247.69701000000001,0.000117387
247.75101000000001,0.000134797
247.80298999999999,0.00022246
247.85599999999999,0.000340309
247.91,0.0005799
247.96200999999999,0.000646852
248.01499999999999,0.000465993
248.06899999999999,0.000280483
248.12100000000001,0.000208418
248.17400000000001,0.000201029
248.22800000000001,0.000224817
248.28,0.000286374
248.33299,0.000344415
248.38699,0.000378194
248.44,0.000359732
248.49199999999999,0.00027204
248.54601,0.000195332
248.59899999999999,0.000161698
248.65100000000001,0.000157462
248.70500000000001,0.000173445
248.75800000000001,0.000194336
248.81,0.000191728
248.864,0.000221694
248.91701,0.00027174
248.96898999999999,0.000292655
249.02298999999999,0.000414516
249.07599999999999,0.000507991
249.12899999999999,0.000536387
249.17999,0.000474196
249.23399000000001,0.00044546
249.28700000000001,0.000496336
249.339,0.00061245
249.39301,0.000721087
249.446,0.00064309
249.49799999999999,0.000280811
249.55199999999999,0.000137767
249.60499999999999,0.000111462
249.65799999999999,0.000110931
249.71001000000001,0.000117962
249.76300000000001,0.000131695
249.81599,0.000190124
249.869,0.000266232
249.922,0.000309672
249.97501,0.000315554
250.02799999999999,0.000255083
250.08099000000001,0.000182787
250.13300000000001,0.00017168
250.18600000000001,0.000196825
250.239,0.000210369
250.29201,0.000228485
250.345,0.000265298
250.39798999999999,0.000293384
250.44999999999999,0.000295617
250.50300999999999,0.000267549
250.55600000000001,0.000204384
250.60899000000001,0.000257295
250.66200000000001,0.000411865
250.715,0.000652559
250.767,0.000742305
250.82001,0.000641479
250.87398999999999,0.000447542
250.92500000000001,0.00033314
250.97800000000001,0.000316479
251.03101000000001,0.000301107
251.08501000000001,0.000317751
251.136,0.000377152
251.18899999999999,0.00052505
251.24299999999999,0.000630108
251.29499999999999,0.000630752
251.34700000000001,0.000514375
251.40100000000001,0.000567059
251.45399,0.000704019
251.506,0.000886965
251.55799999999999,0.00100193
251.61199999999999,0.0012745
251.66399999999999,0.00140543
251.71600000000001,0.00138954
251.77000000000001,0.000994233
251.82300000000001,0.000638237
251.875,0.000585721
251.92798999999999,0.000660537
251.98099999999999,0.00075578
252.03299999999999,0.000757362
252.08600000000001,0.000567437
252.13901000000001,0.000454298
252.19099,0.000449092
252.24299999999999,0.000461906
252.297,0.000501004
252.35001,0.000605617
252.40100000000001,0.000683549
252.45500000000001,0.000817128
252.50700000000001,0.000884249
252.56,0.000825098
252.61301,0.000778206
252.66498999999999,0.000713227
252.71799999999999,0.000687198
252.77000000000001,0.000625565
252.82300000000001,0.000716272
252.87601000000001,0.000901104
252.92798999999999,0.00101221
252.98099999999999,0.001061
253.03299999999999,0.000787198
253.08600000000001,0.000565358
