NC,RMSEC (wt.%)
1,3.6346119538804316
2,2.7153117738740651
3,2.2002382421081323
4,1.9174387332800225
5,1.5900909109450003
6,1.4265635402291605
7,1.3388641483382167
8,1.314971342802183
9,1.2800903986811898
10,1.2533693654607612
11,1.206736574414381
12,1.1887920289978098
13,1.1746368168286672
14,1.1393661041161847
15,1.1068136654906606
16,1.0753101459195706
17,1.0322615475306656
18,1.0092613311087946
19,0.98299342341544438
20,0.96373081747482103
