Sample,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
BHVO2,4,49.9,47.961884873606436,47.512359757386726,48.346445281590547,49.987179864972326,49.900234655136408,50.127292035247315,50.595961578043955,50.503805336000958,49.500194928652277,48.900525217389308,50.115573817859435,49.509909391164868,49.063481683719296,48.333691423112171,48.01429042793157,48.413825191359201,48.429282739955056,48.970585728401645,48.209386416239084,48.739093229033614
BHVO2,4,49.9,47.938939185072478,47.470220891616066,48.54811068262628,50.085335721979781,49.86882304433788,50.055323700669923,50.535822890535449,50.506761106477434,49.490181430213802,48.948500942381067,50.016821345035396,49.142494472243719,48.523908232377423,47.741232906585097,47.601486181841658,47.892872173270405,47.934186519807959,48.518307287516627,47.836535679125795,48.245643601632842
BIR1A,4,47.96,46.917357267922696,46.869769588726001,45.540347553104603,47.39633567411731,45.791172659294062,46.360581086800515,46.114030598370562,46.787408404011643,45.535242107288077,45.758445014221778,46.685054549984933,46.094891279634474,45.076026568478852,44.945035260358495,45.3468983097099,45.950030576528619,46.973985917210669,47.196062669522675,46.574731430687166,46.660843890231376
BIR1A,4,47.96,46.929018702740542,47.088522369153743,44.645730369002557,46.386018693135433,44.641934307995768,45.319536532305115,45.164191694041335,45.895401917871737,45.211362821920858,45.48720072361408,46.865033314011832,46.877416194613005,46.245038784953785,46.077231494285016,45.937557362358277,46.124551240510378,46.884857536218384,47.550262154364766,47.470558064427578,48.083501805986437
BIR1A,4,47.96,47.252985844383289,46.005870667664396,43.621383873755519,46.051346480838447,44.54702114726436,45.182757405616911,45.287925911073103,45.942497160821418,45.149306012650023,45.442718768288898,46.360458253880076,45.591556456651126,45.162033786248884,44.881093822909158,44.668244919218012,45.420521579873274,46.277982687599248,46.834013189898194,46.862400878534679,46.966975172158392
BIR1A,4,47.96,48.063720425379032,46.370023461928085,42.175311760438589,44.803650915683271,43.302255249341016,43.966177371563326,44.644686893610277,45.133262329537992,44.197084546850419,44.65147789835757,44.517641847513957,43.418970480286845,43.423871201339054,42.958538308680986,42.256299292612468,43.150978467926024,44.060469171683827,44.893880392697881,45.637249043540635,45.664881802391619
BIR1A,4,47.96,46.023842479048177,44.858775686328826,42.654253539762074,45.329338379014636,43.393324392423906,44.395148583794203,44.34294735814148,45.042348604200654,45.056745198941101,45.471396785629899,46.639896490651012,46.331332205655684,46.100412978239305,46.288020968156737,46.292259261734223,47.253315435366133,47.908453931035702,48.749158836081882,48.927574023688116,49.012141929062963
BK2,3,58.83,57.222621022079387,55.383706994623907,55.520988163928727,54.919116913483954,54.098081041664393,54.990829741444607,52.537240439058372,53.406006708638181,50.953833205105049,51.15347968149733,51.9416241225234,51.040422101662195,51.352254797095064,50.311613404836329,49.62216633808243,50.044413467270054,50.288258963478476,50.775530477665939,49.726278877381418,49.145415316588611
BK2,3,58.83,52.8961864994534,52.279355645648856,56.045241764404587,53.557576266021734,55.696296022054796,55.458004489231897,54.859941187096403,56.98914649043823,56.295578721554335,56.765863939899987,56.853310515172879,57.543496428748654,58.373786801334987,57.042198051638472,56.25918578826461,56.329466890007247,56.242574886379572,56.602844485877682,56.3062603626474,56.619539761474911
BK2,3,58.83,52.610956939911112,58.111999282624886,61.915018365319476,62.393821572792866,61.26992960728532,62.124498922239368,61.977343287266145,61.600968976667943,61.212238094917289,62.61674900218523,62.710987562781249,62.604177816696222,63.745565165021475,63.550935321011785,63.178214726515812,62.938026779260461,62.268729002292034,62.350298990156205,61.585253628577838,61.814040183713118
BK2,3,58.83,58.00720473638561,57.322919728612277,56.833525435433451,55.224728314858751,54.430917763565517,56.079654575004298,53.537407748207976,54.635221432337396,51.95903119231555,52.876700720262825,53.511064905666892,52.84282442393561,53.181957183913511,52.335001309831966,51.692778105437199,52.041333449390592,51.891817465863667,52.206230655697979,51.302353617715923,51.45568402615006
BK2,3,58.83,56.432513476680157,56.770376845574944,56.576330363297636,54.528605102584493,53.641487969977632,54.974010207036869,52.337318625753582,53.733241650838025,51.724332467295554,52.615116399900586,53.135204873050078,52.567989202708439,52.657987523178036,51.810410998347535,50.99199921294867,50.767379176883075,50.154786274067533,51.007917567645144,50.364664704043363,50.630672681056993
BT2,4,48.57,49.872589516394356,52.769555208383743,48.984172126774055,50.01507214298811,49.439795001163148,50.351083468024122,52.079026930937417,52.053813593383168,52.457983351499884,53.060277357763731,52.898147071191872,53.491571790857613,52.548389762683286,52.567086088661512,51.559485402422496,52.01095467509807,51.95959655610617,51.81015783722448,51.466025035211395,51.434693621037738
BT2,4,48.57,48.572561320851086,52.230572750989992,51.328482670929318,51.926529809190441,51.072483552630644,51.508502606333508,52.006057665441567,51.886848184269901,51.547951354906488,51.444346975926194,51.739978455439427,52.023738954886419,51.30888890069383,51.145804668400906,51.139270728645251,51.085737842876306,51.432611070983796,50.772514476278872,49.430274695413402,48.950986126887045
BT2,4,48.57,49.045433576386586,52.837187920560915,51.82076149602991,53.345656529555924,52.742840270114321,53.36594659625554,53.465202171142714,53.273759408494541,52.151326431406233,51.679244114433381,52.624777815734724,52.417374145466042,51.682938799793718,52.133603556903338,52.111256113370544,52.772707502995338,53.345138901631202,53.05603232476048,51.899733674413497,51.02780388078213
BT2,4,48.57,49.668733695232525,51.988362830055834,48.590088822963779,50.068041534914137,49.109027073636952,49.676734438800104,51.085090015239203,50.974104237142626,50.803301111151335,50.953909114893968,50.130721505230802,49.978253392104207,48.774856091195069,48.694253258071505,48.100718828004169,48.444216183139545,48.925472503768944,49.287853752885653,49.570574303895533,49.121445852912046
BT2,4,48.57,48.14715393778993,51.401310661326377,51.071598299582,51.980053563786171,51.166127957751833,51.589336951538108,51.510951103304023,51.444728450185842,50.532920210200558,50.226022882480166,51.161317377597236,50.539493517356298,50.3567959125415,50.637968785128329,51.030538982098939,51.412686962942232,52.038152728745708,51.993531412865487,51.055711451454741,50.45151242820684
GBW07104,4,60.62,51.002706004480039,56.524639501745334,58.021772869104076,56.681287515156491,56.731476202463043,56.514599883210266,56.120190134989016,56.10137817776954,55.996935729687991,56.286593934165388,56.990906103612033,58.366505646065036,58.52351723133016,59.172490008045941,58.194880969766466,59.052695817268308,59.353528742868527,59.805379554578671,59.096061240946817,59.10700841606149
GBW07104,4,60.62,51.434012657104404,56.16797015068191,57.508979454013371,55.662455292009263,55.587613563815069,55.025503223803753,54.55819088324408,55.194231567490796,54.981195397251021,55.542188311951932,55.699763861670284,57.053053705792983,59.373373848067317,60.109557989281726,59.212076767835647,59.758374730542258,60.826322429304341,62.365784546741871,62.358130123762756,61.947601359697245
GBW07104,4,60.62,51.178550635823193,56.287472793112286,57.465832577467495,55.999022569244282,56.318298961551932,55.700087854148492,55.249336094615046,55.574761921466994,55.583498421659513,55.600271318167103,56.101040766525095,57.85458442918565,58.91774182432497,59.762334570164512,58.540129826700728,59.403894130299719,60.169625580570873,61.10051151622968,61.133532371943616,60.903094361354974
GBW07104,4,60.62,50.986744707123137,56.419606204426444,58.676925915785162,57.946035192530267,57.69233787659455,57.526943257004135,57.148881475818229,57.295744497033255,56.835445589766742,57.237299778005315,57.793342655160714,58.725325502658421,58.360850491671059,58.956004514489052,58.713492256035764,59.647745372224946,59.612491830689976,59.753556500032175,58.812876293394524,58.617388232109455
GBW07104,4,60.62,50.958257855180022,56.813398124156947,59.519343760862441,58.997641982922602,58.977171401598895,58.87009263981782,58.559601161535255,58.841635482390778,58.477008896881209,58.913503539858908,59.567393449847494,60.68917521619278,60.411637424545503,61.077595779067757,60.744801577729056,61.652663595353602,61.481128694930945,61.70185535044866,60.925561354628798,60.511857069204311
GBW07110,7,63.06,55.563156833731185,61.530075818899007,66.576280886238621,64.76580732779955,65.124858104215804,65.750954847556102,66.078540181452041,65.8522485057333,64.550870689511783,64.132121996298622,64.367311888812623,64.985762114550269,64.595501471748889,64.131537648293673,63.509391414802053,64.188460822285521,63.950165997410807,63.026178141984936,62.703407219870606,62.003793363379323
GBW07110,7,63.06,55.115234540115921,59.964276024853753,64.742525677887585,62.406382260394132,62.562514147692028,62.591523497585797,62.615064036668954,62.020617641065286,60.822343177638601,60.27203458203995,61.013226418084031,61.588064196155564,61.484391043837327,61.251488760858443,61.052228309436799,61.32908496404611,61.113345485148876,60.630426439429968,60.929491911606924,60.233836193134699
GBW07110,7,63.06,54.985400928661853,61.097436452693472,66.69839250240139,64.962726480032529,65.221583581684285,65.946397288939224,66.321020918170717,66.197524730596058,65.009357173223762,64.651877514379549,64.914312466460032,65.607078912787642,65.6080140764048,65.183355794812115,64.561595055122282,65.193351821208779,64.758558999902704,63.776693853870107,63.591701471290008,62.886871319769895
GBW07110,7,63.06,55.168386450439215,60.838992841742446,65.781886124499607,63.264762739251481,63.460634225832486,63.983526175515998,64.140786343067404,64.050182896308073,62.973459551624615,62.577309918899971,63.024429320611603,63.688573715003869,63.422261244882066,62.913248577252062,62.392483373405184,63.219793076918172,63.210696227165798,62.191169087869255,62.144820168996297,61.21574302315377
GBW07110,7,63.06,54.28754607916472,59.256137811478325,64.596214599575163,61.699639935637343,61.950950938578181,62.100745234299083,62.065829473580528,61.89775889998181,61.409711692585041,61.038079502592289,62.020343868644765,62.686790736334842,62.748948348324866,62.300698961527992,62.003728740000241,62.92447561032062,62.978955563812072,61.992530918240462,62.013546610942889,61.083464573503306
GBW07305,6,56.44,52.566720699790004,49.447160003022233,53.899673613083351,55.143326409106294,53.207022977953066,53.573531517094743,51.16032248665303,50.589509131482288,50.70202701812584,51.608669514642976,52.244248350199655,53.592964972506948,52.60132235971497,51.164444281333743,51.515022176915345,52.567958783582206,53.388764558848237,53.306024953269876,53.323205232229661,53.422508807284018
GBW07305,6,56.44,52.16053437487129,48.911200319794858,53.714060449586853,55.243431000235454,53.26152259284747,53.636972983485634,51.036261140153542,50.449059576359616,50.716490113294185,51.726793134627577,52.329003982654704,53.622709513042267,52.442645992026016,50.994280156830222,51.310797837547405,52.149730432789283,53.042655034873846,52.896343577229366,52.668014399485038,53.005703344395364
GBW07305,6,56.44,52.083761406505346,48.41764587756704,53.139313257473802,54.312831780579039,52.409686379320902,52.637279200548427,49.841913353513391,49.220237243991527,49.396576457968251,50.013951093410668,50.647532954544708,51.728703889854302,50.530721520253557,49.119162354124647,49.405448749829567,50.351664332781134,51.425482711007739,51.441470302695407,51.365455025249723,51.918165430980757
GBW07305,6,56.44,52.094437469574636,48.638480083800388,53.28395057548363,54.766536482498481,52.836428045676023,53.209705951466034,50.599486576978023,50.069628476409584,50.290442213223265,51.352385513310772,51.866848362240816,53.168875853017425,52.083542747278315,50.681377760809788,51.042171111417979,51.880830711100337,52.74102167398609,52.642286187317161,52.359141758383167,52.484325884591733
GBW07305,6,56.44,52.34645786891722,48.810485001471022,53.42721393201564,54.891987930015937,52.91846845627461,53.246642044641931,50.511348699099095,49.949498141389519,50.174113391766333,51.097207380187697,51.614902048044925,52.988783983326854,51.845605511396265,50.36957074379923,50.684144959115727,51.580301479080724,52.595199297366158,52.40232303575948,52.116607294166855,52.259728077725519
GBW07306,4,61.24,53.19453080348562,57.151978358937541,59.533674090838566,59.610690317615258,58.960745771980832,59.210427317024241,59.014232162371002,58.47081715442021,58.715679710959513,59.04121347795072,60.086500167758494,61.633137645585563,61.763112619568346,61.952822299307613,61.264055175896452,63.024212182020257,63.093250884540112,63.389549863689261,62.953057283187349,62.434888161781068
GBW07306,4,61.24,52.592928960591799,55.880032263779825,57.648328014536972,56.597230377739933,56.220643932752012,56.406605120241814,56.302539759707663,55.574822705397622,56.259827631733117,56.762462147334119,57.793225531937694,59.007396293898722,58.68023182555072,58.772123114088927,57.724316960132903,59.500918102972534,59.658688580680391,59.80231463561946,59.655534559307512,59.670666282664413
GBW07306,4,61.24,52.525401953843449,56.502924151270157,58.726933520575642,58.569655648575178,57.773583507926304,57.832067812568724,57.554847812816035,57.144490498249461,57.838527962168683,58.094406175506116,59.095982819048231,60.439348591220252,60.274175431285421,60.10340129010072,59.013938943909551,60.198208342611984,60.23524578094402,60.334977060991122,60.260563886690051,60.112025471489105
GBW07306,4,61.24,53.4877570810172,57.532113829160679,60.068156548341818,61.281662106968106,61.036360496292396,61.175148679171151,61.137827707199818,61.173407246558995,61.605243332772211,62.025614447581489,63.032929506887534,64.939302248640786,64.892136253120086,64.751006250669832,63.296906921722204,64.359176667052381,64.129174382951177,64.53123929800546,64.387219448814164,63.813024812937158
GBW07306,4,61.24,53.369578522333576,56.798736378607245,58.972762560334651,59.694965320204034,58.9633453098403,59.066577019678732,58.438006175831148,58.127814965138548,57.826593089583646,58.201377278150595,58.746831486621439,60.397722749358806,60.927805539326471,60.732206437375751,59.909088513805656,61.263308385290216,61.310084648232866,61.848272532582598,61.528205330755341,60.769824238587724
GBW07313,1,53.86,56.420862611743324,63.217361222597049,61.784174437159223,62.303074666863971,62.68450845626559,61.751795741290834,61.812016000454889,61.456562868001797,60.011400740462875,58.833258988258301,60.008411678681512,60.950485633271036,59.774179550370576,59.307901214512171,60.077134668082977,59.972719771897275,58.466032644406738,57.821092105634122,57.646706312110105,56.928386059601124
GBW07313,1,53.86,55.573082686521801,63.144813418585564,61.481813374084204,61.872675922985991,62.35685055454865,61.363740035804312,61.179796440958278,60.970731413865757,59.794557426922019,58.944609266029616,60.182764654463284,61.213436627555467,60.202156262668851,60.014102684080491,60.773924175734138,60.659582949080189,59.567169033963971,58.674152373600812,58.511864635506868,57.981479677449229
GBW07313,1,53.86,56.118199289726746,63.111894942249918,61.71017336808135,62.3578532703619,62.769795758285944,61.934687918288084,61.904616055153156,61.574245450382207,60.388556213822341,59.43240520291819,60.695203728866979,61.877841904189523,60.942519606782781,60.709670644561982,61.578306992909965,61.377822231868073,60.207696587726709,59.448397608648435,59.424581297419508,58.914596652778116
GBW07313,1,53.86,56.233230572401936,63.702982837736904,61.920621767785661,62.664555702201831,63.430672637767778,62.463459358009494,62.56761320607378,62.283402876533458,60.991405078194781,60.106623596988157,61.259768858673958,62.175564202645148,60.991905207849996,60.756084705802245,61.693747913581262,61.457342378492719,60.3261324668754,59.629144942620201,59.518860591094345,59.192631291915333
GBW07313,1,53.86,56.139645100950339,63.159962640698289,61.661606818074446,62.40774153826014,62.885878424414599,61.950470577590124,61.968694302916127,61.7126563893911,60.624543645469274,59.759802765297373,60.906871565836148,61.789635325440777,60.585607330245537,60.357193406496215,61.238654874590864,61.114774019169261,60.106977843250114,59.359509469320614,59.269151762410637,58.907389840499818
GBW07315,6,51.1,51.388316021842378,58.172636415942094,57.471316855858134,56.70561729879023,56.553280974525549,56.369582743233195,55.193565166361942,54.520994671908007,52.758849570648536,53.160852948745209,53.663827770846034,54.155577125463637,54.039438826281582,52.88833699856918,52.948928193719851,51.879510005863779,51.595364552450079,51.761901978577662,51.906479447619375,51.211458349882797
GBW07315,6,51.1,51.167622808438118,55.127154877375823,55.432426288328124,57.003059665323619,57.835080654830797,57.939850284416558,56.046185179698782,55.287076456899939,53.592326184292553,55.173740010194749,55.82061742434044,56.558399235278024,56.51781277536174,55.205619667480896,55.967486334679336,54.609935173659835,54.894945374977439,56.06310797611895,55.918451076487258,55.891342498679641
GBW07315,6,51.1,50.610894350922095,54.67428076819553,53.573545673220103,52.814847854198987,52.471722934827618,52.893499608420846,53.289578474992595,52.824344592805083,50.894160848329975,50.228474518523882,51.04173288479388,52.090271710254747,51.794623896967657,50.858682702980815,51.247151765450255,49.627626920838651,49.324840116303086,49.551900203750016,49.892379659098452,49.180658227770103
GBW07315,6,51.1,51.380370021214141,56.536138970489311,56.444928583353516,56.746155105138541,56.270514426119099,56.188617880760326,54.535293555826257,53.639451652605445,52.166072670237995,53.030660363916027,53.704279480586962,54.488489093032605,54.416431106517933,53.0749592506589,53.057484464596719,51.435734031951213,51.600523739377003,52.072209177980987,52.541446564538084,52.047150767805412
GBW07315,6,51.1,51.675816018358674,58.197943661968651,57.585108052919992,57.147530745559408,57.110131616707577,56.96941421689904,55.71160258471631,54.899850138870733,53.120252216301928,53.718592473464888,54.344399127917157,54.934910138978033,54.882387570595363,53.662553301008465,53.764037169419716,52.523822546583709,52.456847085382556,52.824088407284037,53.360851016834367,52.691865067730177
GBW07316,4,31.6,45.221297060055122,46.399522329195293,45.484196576892778,39.889376283457914,38.335421110176462,38.77342474434586,36.962752386037984,37.775231277184943,39.343306554690969,38.580959790640392,40.832537716904881,42.374743153159216,41.129041951617154,43.67609528718279,43.347936192341805,43.719769992009859,42.927436036569375,43.342691244134748,41.274559443804804,41.331124518509519
GBW07316,4,31.6,45.442927481136977,46.490268206590208,45.076317892147344,39.589330005596501,38.395172465131971,38.743810030712794,36.982610783250692,37.636698955134193,38.732998319258961,37.778752136810027,39.67439365851709,41.231524877991021,40.33792214897796,42.578932366803365,41.709162202212944,41.872067078351641,41.170568490122747,41.651293835146362,39.927928607409676,40.337595171102919
GBW07316,4,31.6,45.039205048158536,46.137914470161071,45.011422733824531,39.370701968408071,37.959787115559735,38.29167882937022,36.414602391637544,37.215379321574048,38.754976342230705,37.930141661631254,40.043284328420903,41.490164259700649,39.845221867937724,42.191726908043911,41.61937156768775,41.63693637927021,40.739825234018525,41.16453123378983,39.396936163535067,39.702049948891506
GBW07316,4,31.6,45.052748827442429,45.745579283265336,45.079883491349577,39.386736583090965,37.635445374739675,38.148391545668503,36.209271279173052,36.957475063303022,38.491264800174896,37.721454621678461,40.088257760479785,41.652256905989589,40.437927853972475,42.887247339729463,42.54569415049744,42.911942551899607,42.016425495867416,42.434883164307514,40.621526976759355,40.955042911988016
GBW07316,4,31.6,45.282219976705335,45.980574267219012,45.369800694455627,40.119708797029944,38.501577714150287,38.973765691026259,37.005189355919228,37.681172808597211,38.683529386170072,37.773788250778367,39.74791889000624,41.222158594309505,40.026326812471268,42.315655348419206,41.819459388639856,42.008362342642677,41.07106328595539,41.230336062194581,39.424754219511691,39.547690847393973
GRANODIKE,6,48.08,50.240939809644765,48.104732901836897,46.884905127245084,46.735411243778216,46.73406748454596,45.791717918446935,46.205227692167533,46.303941752196799,45.442109341535918,43.370558421860537,43.088572955671829,42.887712590853369,41.235748995064114,40.552501491054414,40.492116476938051,40.390932520015511,40.417442306330841,41.256181934572247,41.428161433257273,42.128190087697753
GRANODIKE,6,48.08,48.476374063462302,50.906219027903205,48.945353505205951,49.325902444198668,48.513362255959009,48.7336757804513,49.364993239494758,49.318210510003169,48.589225969454731,48.937913081349151,49.159431730313713,49.186769870968732,47.667507181071521,48.176042990464957,48.32174360895079,49.442553964018209,48.946659912552136,48.838300430769443,47.528872047936865,47.889027945841093
GRANODIKE,6,48.08,47.172731993471146,45.287381520297771,43.38479816906419,45.69210245038871,44.712770157339392,44.865276971050001,45.492707018370055,45.411069972522455,45.106482174214868,45.827174139275364,45.937484388625307,45.928540342079501,44.812774972271249,44.883273304870059,44.71439135555174,45.288761076425622,45.391146907761964,46.301068044758118,45.651657891749849,46.432274555976996
GRANODIKE,6,48.08,51.14433511490369,56.621271908871144,56.017756417657097,55.91886783897025,55.680727538338616,54.890079999593432,54.72061328364552,54.689370929900903,54.390822203989494,55.171613284886604,55.482386375674849,55.588496813773546,54.84535341845605,54.920216834107237,55.289183684366705,56.080047932830929,55.542418253396342,55.786111892417914,55.260669745132844,55.818870976737202
GRANODIKE,6,48.08,50.691377348911509,51.953816039005744,53.18914302068309,51.344686343275271,52.040749927145505,50.697187404643664,49.903156603892803,49.735295260261381,49.288296326115173,49.275461435983978,48.965257436476747,48.476902631205299,47.40314350436001,47.772947293557607,47.945002435159104,48.703735858000726,49.442508535180096,50.152358322976873,49.394528448165005,50.094906554574195
GUWBM,7,49.51,49.333250956641777,51.337174869724706,48.784365448354485,50.779610135413414,50.337967678125494,50.094174783886515,50.583651202321363,50.883223072130448,49.179907866830895,49.102425240429717,47.800791523669766,48.01688508306885,46.997518551468559,46.845011996015195,47.465114565007944,47.143646050090538,47.23535881047664,47.473975510808643,47.79955943596724,47.545035739468084
GUWBM,7,49.51,49.42470704867705,52.166819612896084,49.868465085644374,52.014511401805244,51.400502034874684,50.277425080968051,48.961664190223715,48.578298694508874,47.608847579273622,48.193654480455372,47.559146161213029,47.614293324752182,47.259859863947312,47.478192346769653,47.672872829567417,48.000206546725572,48.316534573656234,49.02083655971817,49.947948091669012,49.54442292524169
GUWBM,7,49.51,50.158713951585732,53.291067598163544,50.249121066663015,52.247881159060597,51.775826640363853,50.722674652604084,49.921010082846188,50.28974287613903,49.367941958492459,49.847333414984476,49.584593399692416,49.774322268405875,48.852627074099338,48.909517794036233,48.715597188645049,48.579688518569469,48.786692750593865,49.496974587612641,50.653442742704989,50.510037464921069
GUWBM,7,49.51,50.144820552171034,53.13887214500749,49.977374323887986,52.075582898760779,51.341260763078701,50.219177671821697,49.272194584447654,49.782548691772924,48.847055305139861,49.128557428020535,48.666610361417902,48.65634434844835,47.579826067286263,47.552486902641782,47.072951714610149,46.980452891715302,47.249139171729539,47.857794547173391,48.913459879752438,48.586867082279696
GUWBM,7,49.51,50.602671375227608,53.642021438349524,50.872914547625165,52.938876989301882,52.584496883233783,51.432608152131976,50.618410026573088,51.027424195734923,50.01002366906193,50.610173445121305,49.856991816178109,49.706528021286303,48.854320311947546,48.676330759712236,48.67154547313244,48.952573437733093,49.043554908771291,49.985808734824374,51.15613890293411,51.189216933597791
