Sample,Spectrum,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10
BHVO2,1,4,7.23,6.9267838176674825,4.9793489212618329,6.1386855484893079,5.744377500314874,5.7018356651160094,6.2000469382198045,6.1600923493033992,6.1862311613256393,6.3461762204188865,6.4899764026866826
BHVO2,2,4,7.23,6.7747999260471659,4.6939405372960978,5.9119907087896362,5.4542254019322352,5.472933796612967,6.0530876123784436,5.983974771163628,6.0035267101438006,6.1274365681847716,6.3475774152852793
BHVO2,3,4,7.23,7.4191658089063051,5.3982396097477743,6.3661441399478935,5.6944990375292033,5.4953566270522121,6.0134712481521415,6.0107829776465032,5.9753183450961167,6.1302338352578314,6.3072776478005785
BHVO2,4,4,7.23,6.6260380412856437,4.6286667980696166,5.743240575309061,5.2025028122341288,5.1142185154217206,5.5906626803827795,5.529600783622449,5.5466702709690932,5.6995983268113699,5.8725675383656757
BHVO2,5,4,7.23,6.7102113334166544,4.7121844529666488,5.8027140138406557,5.3068075135714636,5.2828093502041904,5.7824086264746368,5.7168101160572036,5.7036013159845638,5.8652343287558875,5.9870469164157276
BIR1A,1,4,9.7,11.245863164689757,9.5874527609758324,10.038841381320381,8.7398380712541126,7.8564569497545662,7.8530132143902609,8.0558955250568136,7.9981223805981978,8.2742690466056352,8.1927427919107192
BIR1A,2,4,9.7,12.073674548949693,10.583178524095143,11.012536017745402,9.6071870163602409,8.7260749586934541,8.6123366770467094,8.8531627592462279,8.8585268931493069,9.1504760704938626,9.1735266356472032
BIR1A,3,4,9.7,11.881578211113398,10.706328383752439,11.374249662797212,10.346758348477824,9.4574955491060813,9.6916260009154946,9.9574617381925528,9.9484632622398799,10.162532477075377,10.144162572541212
BIR1A,4,4,9.7,12.937130944130978,12.679923683611795,13.926229996210637,13.117178351766118,12.328339701981708,12.749063928069495,13.063557892649399,13.116492800669885,13.286870223475809,13.264526263535684
BIR1A,5,4,9.7,13.476795034579968,11.928655312486478,12.253737559143556,11.065764618904128,10.173628939578936,10.441695325110675,10.710531049402636,10.632156215963075,10.863814524510177,10.90199399185151
BK2,1,3,2.82,4.3970639447476483,5.7472432504304907,5.4937065890006389,6.1026109973940228,7.6167853552886307,8.5908653044916097,7.4987019294892736,7.3586082300824636,7.3341305473843796,7.6158545966719249
BK2,2,3,2.82,0.8723464113373276,0.029972054671235426,2.3626387015802175,3.473850711706358,4.7350555823634499,4.872496444034442,3.8666887478075251,3.8901228051549515,3.8503569094825387,4.1020625911340085
BK2,3,3,2.82,2.6329500797561058,1.0834377125655128,1.7471786206727642,1.0455563319980929,2.3325592054155804,2.3893390643864838,2.2055695330090717,2.0497450326334143,2.4009753272412557,2.5447909645592084
BK2,4,3,2.82,3.7059375268330164,5.0199805468368401,4.4849432677566297,4.9843833527046861,6.9563470550679298,7.723816767562842,6.5007476127534431,6.411571833828388,6.3421669541555961,6.7440731606278241
BK2,5,3,2.82,3.6483778415776613,4.2692516272870096,4.1245559704927528,4.3609052871620886,6.290582302892032,6.9684043973906746,5.8292169789169304,5.7476896401333262,5.7056582233480651,6.0730528045890821
BT2,1,4,6.42,10.168963271217441,9.9373575125519764,11.682505315697641,10.519393657825811,10.687537999184036,10.601984435874648,10.586492120823431,10.686205079095982,10.772276152280979,10.910517729166628
BT2,2,4,6.42,8.6892116187692992,7.2004508046505205,8.3746246084947842,6.9658986746977405,7.2309673998263868,7.0249517770014975,6.8662905428037249,6.8137698376764533,6.8934567737113621,6.9398098477985961
BT2,3,4,6.42,8.553426308504898,7.125368510365746,7.9997677194418806,6.4509980313795765,6.6362792301708904,6.4688821260100156,6.580118553863965,6.591458452419598,6.6796565727241717,6.783979623067653
BT2,4,4,6.42,10.605699037521305,10.397102583937686,12.090291146070209,11.077182563252638,11.322977466575178,11.230296416725523,11.137505100581398,11.186313961098202,11.280723366325731,11.421810937849365
BT2,5,4,6.42,8.4705369028250495,6.6522688473735538,7.5753818045977184,6.1800288544701791,6.4022102514058137,6.3573832064234876,6.4037633384214008,6.3305808118951932,6.3787210468701101,6.3406941443632219
CADILLAC,1,1,0.21,-5.3583293880482259,-5.966492256570703,-3.6262812415459766,-2.997871559532725,-0.6449367746337682,-0.74735008179556583,-0.14069920059513485,-0.0064235429880676875,0.81659878609082703,0.7573609581263443
CADILLAC,2,1,0.21,-2.6639386292998495,-3.8488871859533944,-1.83202521899792,-1.8471729955719161,-0.37282247121606105,-0.30921320464753421,-0.088603244632083467,-0.059139081786429237,0.51125839663895212,0.48595675032153496
CADILLAC,3,1,0.21,-3.5430816118264232,-4.3285981993500151,-2.267159080211135,-1.9689184222796472,-0.50336436062685941,-0.56848522969130322,-0.17368982484762174,-0.11931469545354378,0.54993207727925197,0.46979775665840151
CADILLAC,4,1,0.21,-4.4467845697147457,-4.9503550692851199,-2.7262624392078276,-2.0377393859444517,-0.77268591329836056,-0.9864823900895674,-0.35042521910120072,-0.29434390642778752,0.52371725520898904,0.4796275920723625
CADILLAC,5,1,0.21,-2.6592113629035037,-3.6439054750050506,-1.5956258040430136,-1.5930991596847655,-0.44407647117629434,-0.62850448711059492,-0.30881379452269897,-0.1737718604211631,0.45560507535697514,0.47410142183555992
DH4909,1,6,56.14,31.710069075286924,41.396233504297911,45.437081669502817,48.87222163626285,51.830363039850397,53.254882469977034,54.337579781606316,54.516423665546988,54.743586785254294,54.530440353337241
DH4909,2,6,56.14,29.020101716745,38.253999282088273,41.543070284057954,44.318716567265298,46.15181303457247,46.85602090635912,47.557174786087813,47.639150861957262,47.775407338228433,47.31201067490862
DH4909,3,6,56.14,29.432808662076248,38.750871533789081,42.10566671326314,44.968306183589441,46.87373069951812,47.706704754951517,48.494984048471508,48.591459924923804,48.778484445922679,48.407089830523248
DH4909,4,6,56.14,30.700870883592138,39.983784565760416,43.794325236628751,46.971578706584822,49.529199241022944,50.797464219746097,51.754671887318025,51.870897225980599,52.048795723359461,51.788960100140052
DH4909,5,6,56.14,31.041617325175054,40.694718669808822,44.418522580038967,47.605993648434669,50.124907965260263,51.319459937966215,52.299567686412757,52.431829225003597,52.614508315131872,52.253425185486904
DH4912,1,1,49.18,29.410215323692739,39.538003439595457,43.212550466073935,46.50219271313879,48.595881322084125,49.018449519179519,49.869613816813349,50.097313783858198,50.365206185522638,50.185503251552802
DH4912,2,1,49.18,26.797702942847518,36.048737754513361,39.771518210362416,43.150910425213709,45.05516012624409,45.431261271556295,46.13310675341269,46.365232366873734,46.54221983789423,46.358607975243828
DH4912,3,1,49.18,28.781685594062242,38.622178728508544,42.129692965865445,45.221973431500835,46.999210464224973,47.161231854975227,47.86418096302264,48.022736037846485,48.165975048999826,47.994408757581617
DH4912,4,1,49.18,29.195252461846799,39.072843982467077,42.719099032707959,45.928637238492911,47.89057979360576,48.217303580267746,49.00097592162755,49.166229461018261,49.350383757747259,49.227531119054575
DH4912,5,1,49.18,29.275220517764247,39.220936118170215,42.974370610973793,46.275562728032369,48.322603254631929,48.624848347687902,49.481359858523518,49.699564776902093,49.926226406413178,49.956397794099949
GBW07103,1,4,0.42,-1.4692530754018431,-2.4268259699340264,-1.4844699747695289,-1.5903222864348443,-0.13104142127472418,-0.042608365041396645,0.086756108825298384,0.033931880914138013,0.66286938828455932,0.74239049935491375
GBW07103,2,4,0.42,-1.6461184559926902,-2.6657311850888359,-1.6449170316814357,-1.5866730293015294,-0.11022254184904057,-0.11369819551507909,0.17354233147619613,0.075751105196564694,0.75752753369687165,0.77425358059315785
GBW07103,3,4,0.42,-1.6449565222269875,-2.687460161210927,-1.6249259891548018,-1.6246163006524261,-0.16147329092085805,-0.16502088560042516,0.11745640366889898,-0.0076038977683774434,0.64128154740408272,0.6674748166784954
GBW07103,4,4,0.42,-2.2404718441269003,-3.1355317860152159,-2.1147360691948416,-1.9813983378944435,-0.037338093543918482,0.032750316791885226,0.1412171890104581,0.034905065173095551,0.68141797365652179,0.6812589218334959
GBW07103,5,4,0.42,-1.7581097488042765,-2.3140832864922247,-1.2843484487768997,-1.2270726823219293,-0.40448310481491045,-0.25292019665444965,-0.15431120323412806,-0.19083427888600646,0.48056310455457885,0.48668587729586088
GBW07104,1,4,1.72,3.6082435724126509,1.8644861606692924,3.04189705416462,1.8929459267577031,2.4746626729852945,1.942296969763492,1.8408815995032559,1.8942698411367704,2.2024156249790212,2.3032776565486968
GBW07104,2,4,1.72,3.2777181697042992,1.7702448633674317,3.0905734171501811,2.2250865049731465,2.6421923213511782,2.1082673064824209,2.1798478546179312,2.2318918028233532,2.5751968376020131,2.4548077629896521
GBW07104,3,4,1.72,2.7024506695707999,0.94004148669987453,2.4456582221189569,1.6467103800581602,2.341896848629792,1.7124555923005764,1.7276069323815215,1.8733507685065618,2.2025444487888977,2.347047474120163
GBW07104,4,4,1.72,4.1791042140879382,2.5035921729776067,3.4738423653692503,2.2849008661158847,2.7119204376368149,2.1240252048178578,1.9936045800053801,1.9445451856283995,2.2791598952897685,2.2724672292156085
GBW07104,5,4,1.72,3.699765685843758,1.8882055527389987,2.935251048725279,1.759287478719191,2.2404396876974326,1.6379342889166151,1.5887463327260103,1.5378718833588194,1.8860791352136075,1.8771147000989656
GBW07108,1,7,5.19,13.022209039086718,8.3489550991313717,4.896651552881031,5.2920500934499168,5.5405579701129986,5.1851687975636551,5.0282898327117103,5.0934767509760324,5.3676297879106016,5.5319633714808134
GBW07108,2,7,5.19,12.650033540735539,7.8933028203577775,4.4857861774112529,4.9386604303677739,5.2802806869996015,5.0049357773352732,4.8711940984876243,4.9730245238239048,5.2903935637992232,5.5396859418504096
GBW07108,3,7,5.19,13.412114736844932,8.4345823815834269,4.8003314508276631,5.2579699585801594,5.5857680372111158,5.085462701199793,4.8785595846852265,4.9364293935017667,5.1908234442450576,5.3054367158600115
GBW07108,4,7,5.19,12.460835256138569,7.7891841219690248,4.5088503925525698,4.7752236626293101,5.0317514835673078,4.8530384304928758,4.7268696190283892,4.7530607906576012,4.9914710727432583,5.1787243313831528
GBW07108,5,7,5.19,13.504648921679074,8.7341945121604176,5.2253653785882026,5.5979088291177526,5.8698443632408699,5.3835880691968185,5.1871463054234273,5.2259719219269218,5.4591856849511746,5.5913728558221845
GBW07110,1,7,0.84,-0.93709469168373971,-2.0473206495578218,-1.4031421529402524,-1.6442817443375155,0.1151188942892496,0.45598137235342939,0.40247022210814976,0.32925945149583846,0.77428569269026726,0.8370057510233635
GBW07110,2,7,0.84,-0.90221664670957757,-2.0865253290246573,-1.2908748760854847,-1.4358580587151666,0.21387766810926223,0.72506014409185404,0.51651132423707979,0.47497949212936552,0.8611507573190007,0.96037716568950904
GBW07110,3,7,0.84,-0.77494734435992907,-2.1221322429048701,-1.4329198125036005,-1.6404272866094907,0.20951718021270072,0.63757846393023998,0.58911919576208538,0.44100066029375284,0.86182284123614572,0.85384910743947229
GBW07110,4,7,0.84,-1.147285949502808,-2.4626553965604279,-1.7260256989236353,-1.8741727825496346,-0.031533772167930074,0.50648807599346934,0.4943414228822145,0.45977382941647882,0.92564321961450302,0.93260805480664422
GBW07110,5,7,0.84,-1.4096921315021511,-3.0668828593862738,-2.0424244206890769,-2.0753825932514474,-0.30198777798342658,0.47503912616954302,0.3513471912216044,0.33373904831312018,0.76738999841278721,0.79090216966816973
GBW07113,1,3,0.16,-4.9010289986402711,-5.326911083664065,-4.1023101476551087,-3.3085815868174917,-1.5235404356044819,-1.0574899471417263,-0.79982520560899673,-0.74011781089705053,0.059730760396006666,0.1402548357655018
GBW07113,2,3,0.16,-4.868072482861832,-5.1912855135264238,-4.1272342023870934,-3.3530266319429654,-1.5581081540325563,-1.0519820831054538,-0.77662577045589565,-0.74797805204190038,0.089082421916577559,0.12497822009498805
GBW07113,3,3,0.16,-5.2722413613175192,-5.4297525467335142,-4.2392868514785533,-3.3121304005803811,-1.5346730549163983,-1.1593635334436154,-0.84714248678697412,-0.80690971778487697,0.025663416435033781,0.082238475146857226
GBW07113,4,3,0.16,-4.689874020985231,-4.8935235372740351,-3.8092263528411134,-3.0954094395452998,-1.4938745008647656,-1.0456473915744162,-0.80534937856007538,-0.73705994833093058,0.090238874216074905,0.09204131782715308
GBW07113,5,3,0.16,-4.9871345703698999,-5.4372311784132776,-4.2758613975507096,-3.4418803942683471,-1.5103048259307403,-1.00076848618429,-0.67104474776569489,-0.64675681321932998,0.16312445501988559,0.21478723113165099
GBW07114,1,3,21.64,23.371338283429324,22.503161543073379,20.297142659740249,20.483945805297711,20.249411190506308,19.46920295765214,19.426917962284911,19.742573087463093,20.081749444218513,20.605162091246676
GBW07114,2,3,21.64,23.736303315539367,22.444805054396653,20.153755109935716,20.097861669294737,19.917358633263188,19.332382792113624,19.317845686922563,19.553914657662496,19.859393053509294,20.388384989478162
GBW07114,3,3,21.64,23.752002097570966,22.45002035633728,20.157499943465638,20.121673276839363,19.956327671263985,19.395479464703865,19.372942282255096,19.582939000648363,19.866431200139946,20.361166491566543
GBW07114,4,3,21.64,23.886327757936527,22.522265434949951,20.258665429936052,20.309496387408355,20.265244299980417,19.704959661836966,19.709472246386792,19.938919165534578,20.255018007058254,20.79988885680412
GBW07114,5,3,21.64,23.804650328268167,22.552206065805315,20.243971771043139,20.21542700778889,20.052942594970709,19.47448930496892,19.439310279399201,19.636336150088717,19.924991251873323,20.391938065146569
GBW07216A,1,3,17.88,21.704041239181677,19.663101599932322,16.938696568371025,16.788343899849803,16.019913908289489,15.104302131025207,15.011468169857604,15.30647186884509,15.605556209364359,16.043567434956742
GBW07216A,2,3,17.88,22.036069071476632,20.072040680371714,17.451085149080033,17.465599389597728,16.899141355121785,16.006247085155778,15.927713357882368,16.227791576258994,16.548178454989014,16.99118585337073
GBW07216A,3,3,17.88,22.118699000577486,20.151688434913417,17.477232227501037,17.424288351898728,16.820908601873143,15.899087957482394,15.796577865080248,16.069341029354721,16.369164042886183,16.777318370458115
GBW07216A,4,3,17.88,20.508508802710061,18.556881808064752,16.375682065500069,16.800837999875924,16.264198813530317,15.464635936557961,15.507075512632699,15.922917200378441,16.230094629215806,16.86968914016073
GBW07216A,5,3,17.88,21.92296258875081,19.918063777968243,17.279629906023537,17.21471457845702,16.575531261721945,15.721825217099482,15.648315933648043,15.930313396239226,16.234446045396318,16.674987269358645
GBW07217A,1,5,20.91,24.14842752614317,22.630238204091658,20.039908019116488,19.527502566191217,18.974635718843707,18.297238515227921,18.254061636693976,18.369255334123594,18.537210403709153,18.827643008106786
GBW07217A,2,5,20.91,22.429674184699628,21.268275912253749,18.978682019100326,18.762244337790495,17.983947875737133,17.339872354556569,17.329429326968633,17.58465472980091,17.872511863275122,18.223409232761743
GBW07217A,3,5,20.91,18.002102403247903,17.145374856347594,15.988355725308359,17.271452576784448,16.629736819518389,15.758366700031356,15.915442513055897,16.67781443031468,17.205560737420271,18.198845512999753
GBW07217A,4,5,20.91,24.404565204024877,23.213717329525757,20.712565501281254,20.191699907141818,19.561276223100371,18.734045940868587,18.710661535434674,18.896860643456669,19.093879538416235,19.531652233747415
GBW07217A,5,5,20.91,22.861655092869235,21.959238535621093,19.501603180439705,19.084552259773655,18.140976057662108,17.310443276720868,17.208195945331873,17.405215425463847,17.622929251298043,17.852176843308687
GBW07305,1,6,0.98,3.2407901655544835,1.6558807564379578,0.4665652937173359,0.35811424440435591,0.4649498735376687,1.5750056774539476,1.1942827295582363,0.93967467978916419,1.325273452316551,1.401163841444975
GBW07305,2,6,0.98,3.4181599017658435,1.6704737363761839,0.45377544674731674,0.30737689423455183,0.37161820335744444,1.5226694024489329,1.1216411931112833,0.8247532249728704,1.1943232631341298,1.2447271318304334
GBW07305,3,6,0.98,3.2708063266201108,1.5124717703632848,0.46449619062392422,0.50229192391193056,0.63030519561573417,1.75256956542141,1.2994055197321561,1.0341099000625324,1.406843476885038,1.4785211514286041
GBW07305,4,6,0.98,3.5006535778761649,1.7598046200440876,0.55466239767854342,0.39930353511670624,0.32434667480519863,1.4527166129391484,1.0745904199183269,0.80345632709596515,1.1982696529532864,1.2535947103849323
GBW07305,5,6,0.98,3.4199073073484652,1.7799549325761892,0.52825705322594585,0.37918547864729746,0.32198392448925883,1.4922916470648016,1.1088580138186859,0.82519149901361866,1.1847612484076713,1.2147554741014757
GBW07306,1,4,3.0,4.8755525909039399,4.1702630815879216,4.2130580885995315,3.1042138946528497,3.7161206270167808,3.6011778541623261,3.2334133081403555,3.1181965761570951,3.3536539641429748,3.5180554634911783
GBW07306,2,4,3.0,4.3311806201397838,3.3820404991305137,3.7487506470831762,2.8134796214810103,3.5005727630048087,3.6129652716360097,3.2014913813336059,3.1828912211395721,3.416764432665802,3.6383738099564695
GBW07306,3,4,3.0,5.1385738620621773,4.215827669049018,4.4107567874174407,3.3659918617592539,4.1089345129873118,3.947950621091973,3.5584097361585623,3.4416004423606714,3.6509124891199143,3.8155835163988687
GBW07306,4,4,3.0,4.3360079881101958,3.7218346145872778,4.0009402297639758,2.9836548065593735,3.3301488233108705,2.9596974400309128,2.7636417154718451,2.7014854301693321,3.0067469507988669,3.1946542719788802
GBW07306,5,4,3.0,5.241404638853286,4.7498767039948424,4.7488309722182942,3.6106292830314191,3.7647596139794208,3.5004254280090006,3.2275471625178209,3.0788916340087362,3.289064096371864,3.3444207250028044
GBW07311,1,7,0.62,-0.96250503217067696,-0.12297069123466109,-0.84406197332335164,-0.45739918564781945,-0.18327414112810736,0.1583055145530059,-0.10761904880487005,-0.23608067648852149,0.37668609436188394,0.32253102667599798
GBW07311,2,7,0.62,-0.89539943361813812,-0.22801423388777042,-0.92038909296710791,-0.65398296109508003,-0.53105012289143616,-0.10492296242911614,-0.16257812324333187,-0.33786255308982938,0.25345558194043161,0.11454928220714233
GBW07311,3,7,0.62,-0.96010476262125266,-0.13490462826352001,-0.99878150827144196,-0.69995753826733687,-0.22663369741892225,0.18254782230426869,-0.10942895774821082,-0.13662052413682702,0.42098303699741901,0.38490925957711219
GBW07311,4,7,0.62,-1.2240589996566316,-0.46802466124601594,-1.1169630348000652,-0.67314858742969008,-0.39018263589206725,-0.028381000948413337,-0.12441644275145158,-0.16694616660820216,0.4792770404170108,0.36999592705273177
GBW07311,5,7,0.62,-1.2128389517168152,-0.10847937456160128,-0.76983258788293352,-0.19051841029395877,-0.14672568070975789,0.061810467252843893,-0.036281130490198876,-0.11273347347605167,0.51681922780358214,0.30184091055080309
GBW07312,1,4,0.47,-0.80561997948080588,-1.4938987002621387,-1.9801221868964838,-1.8944634063863885,-1.6470199464776885,-0.50587599485221624,-0.51163551928302731,-0.68993711042498163,-0.083110175753767557,-0.12740608751936211
GBW07312,2,4,0.47,-1.1221979803838398,-1.7787894541460574,-2.2076944108495171,-2.0624017425849441,-1.6537683311549234,-0.67020649326979598,-0.61410545902742442,-0.73378659208590769,-0.11045380852356512,0.010213597443539335
GBW07312,3,4,0.47,-1.0428533201758512,-1.3570629741318108,-1.7388273619165044,-1.4683172766304065,-1.3919678335733474,-0.48097343136458903,-0.52871200387636286,-0.65862188771242991,-0.081830642795925002,-0.15209921506465562
GBW07312,4,4,0.47,-0.84821628604044808,-1.3489187299141587,-1.6957582501967323,-1.4986637881273541,-1.3919227639574245,-0.5052929213449886,-0.3568056937463524,-0.40558992399982863,0.26867810854107432,0.29954766933509624
GBW07312,5,4,0.47,-0.93583655550976719,-1.4012974338798756,-1.7182890791703107,-1.4926373333784397,-1.3476235230421052,-0.49628037176454498,-0.39623059101126223,-0.52338233943894608,0.12818810100090694,0.11056380521314235
GBW07313,1,1,3.38,4.1014157217486513,5.1465035068742324,6.1422178477663838,4.8356363516577137,4.9727832941408527,3.6955936275746404,3.370764836257345,3.5003165414407764,3.6716360708141469,3.7509114893784732
GBW07313,2,1,3.38,4.265586987438641,4.9787166067908144,6.2314574270535452,4.7283508424603218,4.9013680493776404,3.6016807082683022,3.3531900904242584,3.4871748646820242,3.6062152989504224,3.641553152686841
GBW07313,3,1,3.38,4.2299115506248377,5.1334832047355299,6.1096273817476421,4.7057627714442738,4.8685164875482814,3.6130821906320296,3.2901537920358468,3.4104801547607879,3.5478908936142806,3.6312134250502202
GBW07313,4,1,3.38,4.0701589589056617,5.0750912635854064,6.2926359681196748,4.8362865693275925,4.9413849912819634,3.4883635098170345,3.2040348612002387,3.379070846693061,3.5245531597545217,3.6245726811992385
GBW07313,5,1,3.38,4.2787223499837346,5.2388491108298032,6.2842282734852235,4.8583874047138123,4.9567583247291767,3.6403691371805236,3.3112406141905537,3.4375529712908008,3.5658030212685881,3.635734744286411
GBW07315,1,6,3.02,4.710252895016886,3.3987182712422959,4.8361189756720426,3.4616968253121412,3.9864137804271467,3.1284565216714433,2.9710320785068687,3.0070198877284176,3.0117835080488762,3.0236677370641396
GBW07315,2,6,3.02,5.6667558487734624,4.4049614782789543,5.2108842970465927,3.9056421629987539,3.4538432451186321,2.5468923204443716,2.3934818953822949,2.3822012377440771,2.4035379856006687,2.5965794204547414
GBW07315,3,6,3.02,5.3400198462280333,3.7109335556433485,4.6245359368078365,3.4880716893808481,3.9074598902032363,3.5080697705674582,3.438824372900867,3.4875130500388396,3.5636114415961497,3.6481125289244627
GBW07315,4,6,3.02,5.3794086388614666,4.0925567180937428,4.9093889645519626,3.5508049248606053,3.8917777877062831,3.3076286627652913,3.0909228754408939,3.0278587573463729,3.027370610503997,3.0953970915906304
GBW07315,5,6,3.02,4.7317563584325084,3.522938871387125,4.7802141774774061,3.3883730000360588,3.868956946847407,3.0379648728994506,2.86945884066487,2.914040750039546,2.9243333283716231,3.0046074873401065
GBW07316,1,4,2.04,7.6906447461632119,3.4361747069389539,2.8827896323146849,2.4093202232440789,3.3014568568317983,2.8836561100123834,3.0235602241905268,3.0966652638675685,3.1482754023746491,3.1413174818846565
GBW07316,2,4,2.04,7.1579325461853731,3.0484944897216382,2.840655602635386,2.4077951454502808,3.2057528338087096,2.8663170975688645,3.0331096385572316,3.1744819270705169,3.1797048044340004,3.1778348960572411
GBW07316,3,4,2.04,7.4641919688039771,3.1391279915423498,2.7605610271364531,2.3504230850185022,3.2445822146166341,2.8043893860748228,2.9633163446999338,3.060777382053212,3.0825504811084823,3.0836802806022492
GBW07316,4,4,2.04,7.9959684944610618,3.6735220854462147,2.8803381385919136,2.4219111074913973,3.2736806728153192,2.9582763105419843,3.0625372974742504,3.0988686967621755,3.151705147360067,3.1371409175264859
GBW07316,5,4,2.04,7.8258866056700551,3.6397019969067981,2.9642351396390696,2.4915194695188805,3.2573327565804426,2.9773270949803328,3.1236567188988404,3.1727761809031798,3.2411946554984579,3.2298294455352208
GRANODIKE,1,6,6.21,7.5413519615306184,7.0465264353592705,8.9545220527018863,8.9675497117004461,8.8112416053343736,8.9147817566141647,8.6125640696590953,8.6730770774395172,8.6942768098095087,8.7680922113677084
GRANODIKE,2,6,6.21,8.5775823450747435,6.8670368890775944,7.9134912381902254,6.6800820536430408,6.9220243868480784,6.8037534267322179,6.902046821368284,6.9297925665623037,7.0825311639738011,7.1053003859659949
GRANODIKE,3,6,6.21,11.508005750532183,9.9678682420925639,10.678508037381832,9.8477811746827548,9.651632997187356,10.038532383959405,10.114363052113919,10.02395568225106,10.122079975160389,10.226348745295313
GRANODIKE,4,6,6.21,6.1727078123046883,5.4517688531261497,7.4738876011020734,6.3842987642807714,6.7911727585163408,5.9323520499009197,5.5853006383010451,5.6209649369254802,5.7392328232182575,5.7808556261260877
GRANODIKE,5,6,6.21,3.3038001496138096,2.1197487808957391,4.9357780849630908,4.9888049875537641,5.2094950558926865,4.9357495543751,4.4328200943372487,4.5182361236481912,4.5609291705986683,4.6258452643670607
GUWBM,1,7,7.47,10.008758405438485,9.2488680204019378,10.702238848992319,9.426430388725958,9.1628301923759814,8.4552737615453193,8.3494074806427871,8.332586645796848,8.4362102245865405,8.479350927531172
GUWBM,2,7,7.47,10.211505118618646,9.5892424412552177,11.280087906679093,10.006393273557626,9.8668512288252295,8.9962401773590823,8.7900343653829704,8.701371518776277,8.6898189376718786,8.6738767355135415
GUWBM,3,7,7.47,10.010629725475408,9.7118477296258998,11.433869924680039,10.010993384352334,9.6177908590403085,8.5708596889190432,8.4370877663837653,8.4269323682522419,8.4681325555939448,8.4424171421519389
GUWBM,4,7,7.47,10.461551263864052,10.245542768336316,11.875598145154306,10.416332603321157,9.9531005092432761,8.9865643410036355,8.8768594381864965,8.8576216432221475,8.8897077807277327,8.8374119462421525
GUWBM,5,7,7.47,9.7651791029865169,9.6570664236762447,11.439301702580533,10.119687413827716,9.7279168937786356,8.5986282663589026,8.4019478069880567,8.3804265964867017,8.4427106517028143,8.3967124083796705
