Sample,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
BEN,4,38.2,39.569486458550145,40.173149758362825,36.771821039216064,40.10245247033091,40.973222197281601,40.531891566829593,39.858468307594876,39.495692872168661,38.800386685389341,38.541144387343735,39.295155338392632,39.79907428771962,39.331181822090642,39.303705158934363,39.248977211356362,39.287940186903114,40.045139368043273,40.961354236707678,40.854486536028574,41.730520286760473
BEN,4,38.2,39.599346199148314,39.809898649792984,37.738562582377995,40.142222203835139,41.561900952869507,40.88582059708466,40.127782601156518,39.426485376183422,38.423633261803516,37.724449546035807,38.039969131791878,38.836605165857705,38.54526032219357,38.693709705861622,39.280995709084948,39.415018271366463,40.093747435819779,40.872006879871208,40.692563044804359,41.606457172964696
BEN,4,38.2,41.538570802280965,42.423360137937919,36.775855287597494,39.604206259643362,40.367382421542885,40.043935237475154,39.276391643726427,38.672160359998877,37.873664118115236,37.23132227162057,37.964623441190327,38.405299747861164,37.946426944346882,38.007590538246404,38.574669067493815,38.880533605310504,39.145446243318148,40.02419263982398,39.832205767964936,40.83079351173788
BEN,4,38.2,40.664924117459393,41.303662444856514,37.958282341564939,41.10266798121836,41.953710863399131,41.357404708868671,40.680655442752283,40.152849701275372,38.762994643429664,38.192987746054499,38.456986666142043,38.454582007629732,37.604705809387056,37.487544760505848,37.162868636072822,37.203697748925805,37.961459068248317,38.952050995080469,39.10921821382658,40.392002574904538
BEN,4,38.2,40.57525670558244,41.575486595162459,37.109923123262462,40.084566668970851,41.044208575653201,40.61059314157508,39.796832305231632,39.259407492987108,38.331947890862729,37.869237466590789,38.533747271255635,39.078955599250165,38.628496278100528,38.66919409634437,38.763296360424789,38.842231863290365,39.238610386303307,40.075618493504386,39.933415236274435,40.980751418902074
BHVO2,4,49.9,43.62382105574688,47.055591647740684,46.460986341614834,49.417575299128494,49.761549492466663,49.735816670516108,49.929200433286546,49.745944007183859,48.316777187558657,48.273974185202249,49.455306030573354,48.890171617736144,48.387826978011397,48.054868033651189,47.84237763794853,46.198992636787807,46.616781952326178,46.663826440808258,46.734416219122437,48.291900117760477
BHVO2,4,49.9,43.247554031758156,46.919913102957139,45.853022241881071,49.732919453959624,50.354522975545628,50.548243398379405,50.803770822484132,50.73667461438113,49.647188395100663,49.597386397642971,50.695644259211633,50.719856139827392,50.433781709043387,50.184584043493707,49.719075401271809,48.073886375680516,48.16141019001897,48.134469381357036,48.016925518299317,49.49058590041308
BHVO2,4,49.9,42.87222948629347,46.780035186210867,47.887942209670399,51.881874661326904,52.5882242493972,52.694933376379836,52.820933083566359,52.582491559289807,50.427168405408473,50.124267839283569,50.528086672279748,49.707681021149384,49.358625189758826,49.045219129536761,48.452148455095163,47.034777803218034,47.900790808182535,48.074632109193736,48.017494000814189,49.335706747307839
BHVO2,4,49.9,43.966901992258684,47.936655506040069,47.573004683590682,51.146594991878047,51.748604728631825,52.026178176938174,52.516709171332877,52.454371574159573,50.770853512893481,50.643770984029274,51.52922276115585,51.051845606779203,50.631857538344526,50.333159485985014,49.777754946134138,47.998620841636253,47.702010914522198,47.410126536964675,47.237960898114132,48.504913045739954
BHVO2,4,49.9,43.920444522728282,48.009966897624224,48.104445246418408,51.472924245589368,51.971000968087608,52.087150134492688,52.401472468300469,52.399826284342033,50.400954006495567,50.204261642452643,51.088766027716595,50.269680132087899,49.698533394378785,49.269955012735942,48.673490676772303,47.032553703217346,46.962398776583726,46.779721995628719,46.639935762536503,47.854268689834981
BIR1A,4,47.96,39.345528915035132,42.187779805784047,47.569447583418722,47.440778401110137,47.721613010908776,46.312183336788749,46.709277472470454,46.412394963374886,45.638583828492081,45.944231576206292,45.714520784252187,43.896591998240737,44.488388654763185,44.265974710584551,44.486857197414892,43.923137612308778,44.937300841062957,45.04781516248422,44.488699022513892,45.820203606708127
BIR1A,4,47.96,38.749847663827964,40.845770781341415,46.090940382141099,45.738813020872946,46.32050662521678,44.94321735699247,45.693680672179653,45.263090237663647,45.172324069974053,45.697135503080929,45.844899391651403,45.052240381573569,45.793511650305192,45.645178605723522,45.713659705811395,44.476481181898748,44.624822551332272,44.451254992600759,44.028733275280644,45.350220957067108
BIR1A,4,47.96,39.857765822934475,40.980176476392231,45.585784684064514,46.323098124900866,46.538517381857517,44.835466640106475,45.37989782928944,44.746927060153325,44.601194216573248,45.369001808164938,45.871614706809531,44.814825478358941,45.100534600765421,44.781074181577381,44.694316092031784,43.867537608967211,44.382589838542515,44.643817722393329,43.79551438164313,44.909077554696267
BIR1A,4,47.96,41.336402345389629,41.191867301981731,44.939036745858147,45.600709192353548,45.687137385300588,42.904495224828992,43.907569115932304,43.096077589843055,43.987181117483466,45.258049037501664,45.874351118142982,45.03048115517997,44.679443185300201,44.293949889733312,44.206471670330075,43.245596881175246,43.30481766530955,43.904885519938126,43.173239588625066,44.231970454739297
BIR1A,4,47.96,36.33009239195502,36.943895197668475,43.354049380867153,44.601281926338878,45.170073129634432,43.756541794654865,44.350009033772835,44.02255212005953,44.010942223984529,44.765148274678722,45.075498414147319,44.62791445363316,44.921615454687448,44.631304882927466,44.572382288228866,43.879455712153359,44.370814888496938,44.475595772769438,43.389548612348506,43.996552559672629
BK2,3,58.83,60.127677478904303,54.253528584172308,50.582839274701577,53.416225921074016,56.244132319433589,53.681457357218477,53.994181942071876,54.842929162084999,52.568359933615994,50.289291815826864,50.707949934935606,52.047264341796023,51.950573730897887,51.111083828672406,48.935102967541468,48.395714850629552,48.688682640311676,49.659707967824453,50.633570945501859,51.518396452238115
BK2,3,58.83,56.195266786583645,58.962552827478966,50.088721359741271,52.975451494812269,53.566881806120648,54.638266167005654,57.061219438957195,57.069728725559088,55.108904402007269,54.027737329672689,56.720833176950102,58.009098631613909,57.040747938663401,58.370536280909555,58.481543371899271,58.826121939065509,58.907362423638915,58.934263369043997,59.945165385747416,59.745979177597519
BK2,3,58.83,53.136739040807797,61.51122840256123,61.732701396887585,61.941073244383468,63.256579800553823,62.647457288325342,61.778379777339566,63.608324712172404,62.087203258906662,61.137995976668719,61.232189333248137,62.107311121330028,63.115802776231455,63.67604003656681,63.717951453601856,63.51006593125382,62.727272340653741,62.895706774498123,62.630507746628467,62.039372901889664
BK2,3,58.83,61.062476948723223,54.7136503319377,49.280025799374634,51.550827488551796,55.20841830208667,53.726262365357385,54.091824215010647,55.69532774157981,54.281062853093879,51.680470301460588,52.428710741296463,54.110047816941311,54.216045920601395,53.876164402152625,52.874324853076516,52.481744484506152,52.81795829028114,53.577398053891926,54.11722202251363,54.64218458527175
BK2,3,58.83,58.546872310020539,54.831699811774634,48.940239976092002,50.828002506556075,54.253029303106132,52.777847493686657,52.753514896535883,54.253162319571572,53.050023957062727,50.926598970806367,51.848360088577294,53.490375157131979,53.513014364407425,53.420944074643032,53.009064765218504,52.904275094017329,52.762734220353934,52.832928269937426,52.872058499847093,52.417973501600748
BT2,4,48.57,45.514425925285991,48.482563849724954,48.273676449883666,47.918197899592073,49.18030024707673,47.019233230506408,48.805686906185556,49.050704365985489,51.596752191156121,51.92195590632442,50.866978004606061,51.898731871664971,51.709962476758818,51.875170289945459,51.7725806746678,50.453695852265092,51.045302656572588,51.546101039281403,51.56460677840348,51.968894385065639
BT2,4,48.57,43.389525486532143,48.606614528165025,49.362419246051822,49.431112128957629,50.888214191750372,49.871250344067704,50.489578879514006,50.906491537570808,51.149909033941825,50.866108719984531,50.071121641405661,49.331992756876822,49.467241533108094,49.705411500810861,50.367928807619656,49.898710537878763,50.558318723651027,50.518268229930285,50.582748988535634,50.993284892386029
BT2,4,48.57,44.055783016517815,48.989273587963197,50.340207879108014,50.603922189976323,52.324488254239562,51.658768875369738,51.60793058338156,51.170373859055175,50.404859835706489,49.835679543772862,48.907752413014393,48.629002842764784,48.970631920872144,49.04673437764707,49.573041278591113,49.212833960842531,50.504331902104582,51.042572695139313,50.588797828359169,51.871722266742815
BT2,4,48.57,44.968290876443504,47.457503014389701,47.948568111078124,48.063326826258766,49.250707335824174,46.894948365705766,48.209033967823039,48.204430649213059,49.626313025773939,49.422189491530965,48.505317493534122,48.240354008836583,47.61777492377125,47.658604018434495,47.787639020136453,46.884426087630786,47.396380419642014,47.965267590055163,47.831771748606073,48.09480030156999
BT2,4,48.57,42.696155433091818,48.231879078706278,49.873147031701308,50.179136459541958,51.575305870644549,50.960139740828474,50.907807120179442,50.816110638285373,49.655069824121632,49.39946770995693,49.096870116506153,48.372886430578852,48.443105343023063,48.27716166895285,48.734762704216941,48.63090562879426,49.313334018150428,49.417416333792502,49.151716293266986,50.467267004741593
CADILLAC,1,72.2,68.672203404350327,84.352638652231519,84.591461604363587,78.235468143189721,77.333718382091917,76.963797319850443,76.199289922150768,77.769155279046174,74.927736252256693,73.635506337876762,72.918461350626686,72.435672553067604,71.030941231050974,69.985712059926541,70.646430026225119,68.306065116736576,66.390595597818347,68.823893706772736,68.580589188412077,67.715535385348716
CADILLAC,1,72.2,62.228605703318031,76.000134350467036,75.581219879761562,73.295900877139303,73.010159126077369,72.639161862379666,72.251534378888621,73.682430786578038,71.915600865182,70.821693719455567,70.782747419776058,71.198205491780669,70.85631433529106,70.043825207009661,70.682503391908199,69.356989611160628,68.93592075531275,70.346907999888671,70.314378817981265,70.176419707438285
CADILLAC,1,72.2,65.228921347703832,79.237902107763944,79.925589211851033,76.268463127168971,75.482353331081981,75.269347202696977,75.119601877759806,76.558943665564613,74.558517500826525,73.432549312250188,73.318296860545402,73.11863811671293,72.468584101000658,71.624679093273784,72.402584389050872,70.89859248019188,70.109453292742785,71.754218477157124,71.702973682139842,71.373166681169977
CADILLAC,1,72.2,67.908081760959817,82.928366075382172,85.917755311893671,81.759811478600653,80.579568566729961,81.110011681620449,81.716275231069758,83.108407153758307,80.467729098958472,79.028157761442969,78.503877360249447,77.88632573762726,76.963092901646036,76.146689398897905,76.981068028863859,74.817028217514618,73.248782383914602,75.389461404716343,75.30636417868169,74.15173085695298
CADILLAC,1,72.2,62.97115811492305,76.329868883156962,75.838550539612953,72.43775902281601,71.996888214494973,71.929628942046605,72.218693073875798,73.521813699251055,72.416251225417753,71.017374325488007,70.668524604739758,70.881781904480761,70.653405617056507,69.925126809092518,70.438090500943687,68.790482902340216,68.052537990872651,69.497706904995923,69.459127242428252,69.092536368890194
GBW07103,4,72.83,61.269233723061582,71.665783914195245,73.093155978348861,71.04103914193746,71.092515209659894,71.729061152588912,70.35054496494709,71.843582186233022,71.180881354693099,70.666406948122102,70.355379469447982,72.902231550336694,72.725735580274034,73.234378484290417,73.396759521737209,72.7191229371074,72.627557864387242,73.919452628182938,74.441343702631926,74.621297130615972
GBW07103,4,72.83,61.525657245322058,73.054416349236206,76.34501616516269,73.933285953745241,73.770691648281939,74.521041553860769,72.541465502466011,73.456075497568079,71.493439475005943,70.638256331848098,70.421934298685443,72.747215216591911,72.460202734914589,73.050779657395424,72.953477359501065,71.846809800631519,72.113972675937532,74.094451272564413,74.737680179312633,74.565182556042089
GBW07103,4,72.83,61.430327791598316,73.216916615495364,76.557982919475108,74.341723925150802,74.257647278498112,75.003889862363366,73.156015994204822,74.230708141888954,73.024570749751391,72.347250329340454,72.195536624084824,74.745758710474007,74.519454304757801,75.111698943053256,75.047141441245472,74.114862848821161,74.204260232611034,75.939545690798624,76.392805270682032,76.210045194291808
GBW07103,4,72.83,62.788177388443252,74.075011529909801,76.030652261629911,73.65785884912458,73.742160234186017,74.491935888465093,72.26842353119828,73.514814803732435,70.966940138778895,69.996488916148238,70.067351278500894,72.547978470922786,71.931257080294486,72.51084019667104,72.496575586748591,71.447672731206097,71.866048800857939,73.750481018426086,74.391016272484563,74.312072743712804
GBW07103,4,72.83,63.140440411164235,73.075615363400573,75.261132099490027,74.071411990039593,73.484630424309159,73.912751850796425,73.753051466213563,75.306335864545218,73.781633098116984,73.456937270743339,73.078828577951754,75.232840358174727,74.615938463561164,74.745061903897223,74.551418801218375,73.724380712466143,74.40043247874172,75.596212702335691,76.334988906445318,76.917265719748642
GBW07104,4,60.62,50.258665197218512,58.811372021663516,57.626105674869237,54.894800706095793,55.697484082428424,55.597060545780337,55.52038066405391,56.166402041200406,56.17798213862779,55.713277829786286,54.960140106871485,56.648043008028516,57.863439672306299,58.52664980102135,58.541070185649581,58.654971841206844,58.506249335422432,58.817652925523404,59.467990949943342,59.853506255411823
GBW07104,4,60.62,51.714728090644719,60.610812670814411,60.310359597845178,55.877327491617088,55.854864519811834,55.397688705203706,55.42073343894819,55.930452893283643,56.24631791308272,56.563995387439753,56.765996174440332,57.842574071671606,59.073053672349708,59.839977726971242,61.41679681717126,62.541950655033716,60.884903879704673,61.311094111368504,62.536448104616106,63.058322286903831
GBW07104,4,60.62,51.291116249725441,60.12504216881414,57.570701588341301,54.12835134805232,54.622085465242925,54.817037688414793,54.874622395184581,55.13182088435066,55.872615097014645,55.359209981658147,55.189207441518057,56.76709974858381,58.243226507395484,59.19083091574452,59.926461782054226,60.411858804083458,59.626561510165928,60.354803631070766,61.117691034237232,61.287227912598695
GBW07104,4,60.62,49.990022065833429,58.68675262918223,59.775934075114392,57.037451177393088,57.683793612402724,57.355298217296124,57.21625537481799,57.990533813268677,57.194837189199319,56.668306630379178,55.843334283913755,56.915426032612842,57.949972151793467,58.468637984807295,58.301692751860898,58.489831084995565,59.218542333779027,59.464050549913495,59.894029198441572,60.122556891686628
GBW07104,4,60.62,50.260708152757317,59.87988896965205,61.188072010182637,58.34340162155722,58.998383791319668,58.892110230934222,58.701672510606407,59.428066416884739,58.689965579925421,58.157913371061319,57.354632046102431,58.794938590848446,59.996966371154386,60.563142910300925,60.315378233332538,60.398609701112051,61.092259341297385,61.439956773696245,61.781836952747426,61.82673782726939
GBW07108,7,15.6,26.655894465413176,16.264934161912585,15.098776507440775,10.98801026546235,13.469376575697488,14.925409156908835,13.141227475873478,14.778222880847544,15.315900073283181,15.212046772675855,15.923563941115354,18.759885723032632,18.974182537984355,18.205641225586511,18.220474476269963,19.05884556147597,19.743749237926025,20.336433133323361,19.186585225421879,18.303029208845651
GBW07108,7,15.6,26.842637802383024,16.6114786848904,15.004180622625277,11.065676240930649,13.748160690146527,15.392718761870796,13.914405548771661,15.921453652254641,16.967574705379484,16.792250658087546,17.930775203219831,20.843531091774281,21.164676656486328,20.579019399247876,20.715753030100863,21.323703507015473,21.624032718052277,22.168906261801652,21.160474985249344,20.237939573457901
GBW07108,7,15.6,25.018080146848895,14.169119466832228,12.686235514575493,7.7384042344821822,10.289340187506049,11.913243230640226,10.197160386982269,12.277758167576593,13.026250499050086,13.009294218074807,13.919661802564953,16.922938652278283,17.038131681869139,16.207770864265903,16.259003911180109,17.38202639617127,17.894986306313321,18.478019642706442,17.174564985864563,16.278861259452775
GBW07108,7,15.6,27.468655380886698,18.250965977632838,17.312144135078476,14.238611585357695,16.820438935266189,18.37339571511604,16.614293972676755,18.302959874166724,18.960524535783911,18.782268054781554,19.781717667075192,22.643910201476331,22.946779601772512,22.40820315108126,22.088573746661432,22.694474324244531,23.039440667186504,23.577313641514444,22.55119311399136,21.627546636497122
GBW07108,7,15.6,25.630161821007434,15.062748379643523,14.068393701685174,9.6329534502815406,12.059250033904775,13.633547698857164,11.913392704910841,13.646209153644044,14.076028354403249,13.819811479786573,14.35973925428258,17.099821469126901,17.238371823673006,16.362542235060083,16.184013608390188,17.180762720973263,17.807468336144012,18.404405688064315,17.244030446398021,16.319621454702691
GBW07110,7,63.06,60.070647308882762,68.271828869106486,66.325563776622616,66.140451633041053,65.71769508432466,65.929022201612199,63.456164102010852,64.870386814850207,63.359969593933812,62.529832816564237,63.483764801202923,64.514351353056867,65.001739008681781,65.225591082604268,65.587631896934994,64.78301067375503,64.491915861139987,64.651391371969368,64.702787846096058,64.085589591506647
GBW07110,7,63.06,59.420210451521122,66.756745022490804,63.064749695833406,63.887327149578155,63.589681376660266,63.45999043183987,61.133261841978396,62.319514354172632,60.785120429940775,60.044678697544541,60.932698799932389,62.30118710152626,62.780465594141077,62.879301055601971,63.605327413966734,63.314949475253407,63.614744807918349,63.850780207778072,63.6992991580058,63.18337988635551
GBW07110,7,63.06,59.024166492445147,67.989665118560907,66.679615918546375,66.787500326320441,66.453484456163281,66.599835204537456,63.841829413477498,65.329985858960924,63.559812573839878,62.999783373895482,64.37376698917727,65.642084770566498,66.145736509616057,66.371836710031289,66.974874789302419,66.287719583610212,65.998873370105656,66.222812915556375,66.242642225903438,65.61019770316193
GBW07110,7,63.06,59.473925526907983,67.712580432589121,64.645175687828527,64.114699697615151,63.618330181947208,63.529826133187228,60.767337995301318,62.223403168696358,61.208052499404779,60.657009187502155,61.519149210725793,62.530257943393956,63.022968190163965,63.385232326194298,64.137428796115771,63.671280127451638,63.723485386398067,64.061819353119347,64.326817115995425,63.802794487168171
GBW07110,7,63.06,58.295370369095941,66.797499190577739,62.049448030490289,62.486488503505107,62.300695343005081,62.013092325523587,59.706670955835229,61.570810622830201,61.107538891391513,60.98628783415392,62.156477895839437,63.258083623819857,63.476728576070116,63.664592123521466,63.849371258401902,63.492152982415618,63.472664464725177,63.493787214029908,63.304249727412277,62.528211595622146
GBW07113,3,72.78,68.287271569209324,77.969168840415207,77.096043580053021,78.003315001195588,76.283888099939148,76.025441768782798,75.756265769280247,78.15002100276071,75.450268306413307,74.263368102175662,74.126905422623281,74.745960717899948,75.065672736728544,74.556028006395039,75.237079291497921,73.029352663669783,72.141938874655892,73.372756353542997,73.052307411237422,73.295967315298668
GBW07113,3,72.78,68.760868487019195,78.401507623106667,78.470811344451036,79.478683327906921,77.795334864186174,77.307932078303594,76.957395668351566,79.440643535623821,76.419070422719869,75.374609442986738,75.223351932241982,75.772345813468917,75.97139316559651,75.383353816091315,76.087475638060951,73.904406043715809,72.970577737557093,74.332471143241563,74.03355716820387,74.152297604688442
GBW07113,3,72.78,69.965452939171584,79.668571403374969,79.726941946546205,80.3639296394458,78.208672158400148,77.961354541305639,77.75666368929086,80.259077004355959,77.810662758698797,76.700958495166191,76.686767478041503,77.180014977047222,77.267872903475833,76.553487302548263,77.285632456738114,75.027091228156053,74.27037753936456,75.76956483121532,75.486403629797252,75.725201661051102
GBW07113,3,72.78,68.876303599025945,78.102604383315295,77.77871976895932,78.526555273229548,76.645001039167383,76.023350213349133,76.072314433259663,78.400064949845472,75.433964247569975,74.530841013964931,74.279906251869193,74.743944159063929,74.846930546232301,74.062374232223306,74.666504762779411,72.654103112996154,72.088775284068959,73.575360953182837,73.324843763101768,73.471599439447488
GBW07113,3,72.78,68.421957550894206,78.37857288389884,78.099588378076007,78.867614658909687,77.046017973901655,76.701725177061888,76.038340913775841,78.640210154299979,76.19454974312103,75.187808746341005,75.245673617115813,75.726022364993554,75.937887169784048,75.416629799920571,76.059315098409229,73.706095913751966,72.652754845492169,74.149418375834529,73.771224072515892,73.655079625247154
GBW07114,3,0.58,24.731039149534968,8.6560186129468875,14.607893128580763,8.3720243517866351,7.2568868329179921,6.9365230380777376,6.4642771156329886,4.6815152047213289,2.5625500948067028,0.63276892765531301,0.51120169538183546,0.32375607060597389,-0.48822822119447551,-1.1486074226665863,0.48440738643861891,0.96989268731631029,1.3604139965459794,2.0652936534038702,2.5384599737719071,2.1628873001406745
GBW07114,3,0.58,22.688854259627753,7.4991361428299612,13.949537904174356,8.4653346061130605,8.099597132217589,7.6396100041166122,6.6800972630789133,5.144380317249805,3.3979177712368624,1.6055106865385014,1.3694110993762578,1.1910459228494759,0.64456959132742497,0.22669938997927375,1.513448516212371,2.1613660580854201,2.8869537171722968,4.6532154373741577,5.7290294434317062,6.1824460523652718
GBW07114,3,0.58,22.63263432493931,7.4710783024503868,14.048989854272428,8.6215235244933481,8.215893509955599,7.6329308329588557,6.5867158440094755,5.050200452148367,3.1786895977966978,1.4366894051585817,1.2457178710831656,1.0573382351590865,0.47256799664701532,-0.018797065489827958,1.1327809121145904,1.8884964360636971,2.6772829012103685,4.6212850115553152,5.8023954021593838,6.3189965649671578
GBW07114,3,0.58,22.204264016926977,6.9871464656315894,13.496199873503436,7.9811196459510327,7.5481541944017962,7.0999478468096058,6.0568769826036544,4.6044812842547174,2.8707091725637781,1.0029533114755083,0.71008308810636578,0.58399770087026326,-0.010067299216565573,-0.46417152250493388,0.55691252428909621,1.1818463057121065,1.8573183702860874,3.8558843356634966,5.0929428323519588,5.8069732789079254
GBW07114,3,0.58,22.779841494556777,7.6337735648902267,14.471449705708501,8.9625772741821592,8.4754556392504128,7.7553703836465289,6.7566268343820823,5.245889529314006,3.2774860716433167,1.6189334874906152,1.4710047650625171,1.2570505335366562,0.57081990599410659,-0.017137318957608727,1.1753762704166135,2.1052450199157207,2.9868463206764204,4.9599937022955416,6.2127511837949996,6.7187741666477905
GBW07216A,3,0.049,22.885444799993842,7.7747032527983535,12.7370723990933,7.4656606634845915,6.1272783040543644,6.6797807238975153,5.9801858188989243,4.7321683801740235,2.4277284253531519,0.92305122351525171,0.020128852773069639,-0.11497090229978824,-0.77451250629749069,-1.3567878459380367,-0.47940502463887213,-0.23548523008272326,0.24029096206358247,-0.50331866164651728,-0.6453879556326072,-1.773318053684811
GBW07216A,3,0.049,22.674956546292499,7.3803512211101392,12.349210413218508,6.7433027107614265,5.1836818469401322,5.517915006522216,4.7630005160584474,3.5010180347600013,1.063160960718541,-0.53335749246109998,-1.3807822977381292,-1.3540117524702211,-2.0105626234842546,-2.5864223433639069,-1.6582976013120287,-1.0837058886874118,-0.29229828558331405,-0.11374746435770788,0.25388522308409023,-0.1855364052483921
GBW07216A,3,0.049,22.595505190082307,7.4078728366984379,12.664399834848133,7.0577109939629068,5.5620371181325297,5.8137143101080326,5.0263149129296423,3.7686737516550863,1.1990002005910512,-0.32806517281688485,-1.1347260747088583,-1.1289478080309934,-1.8088608180188217,-2.3926053549280581,-1.3872658431649967,-0.6410038923073742,0.1834104472136886,0.33008532508045363,0.69549792760420814,0.1982426419897152
GBW07216A,3,0.049,24.49598662309748,8.8940349814971427,11.602445886523583,6.5328888417520545,4.6632257724281132,6.1318137089025768,5.4008137015975564,3.7964395395087323,2.1009209321410722,-0.37218934226826406,-1.8884446599299949,-2.7040872294477865,-3.7167777220095957,-4.3661664531859188,-4.4558095967219131,-5.3135420317702895,-5.529699156033395,-4.8735969203585654,-5.3427789143727793,-5.9830121849979534
GBW07216A,3,0.049,22.692342078226815,7.6237453177513075,12.69994786441324,7.3365918641119876,5.9167356778287896,6.1973811864713539,5.2878513338416369,3.9908940631062819,1.6249447223419935,0.12845512781933621,-0.60255573622017522,-0.49303355227004175,-1.0024835272405284,-1.4329416593283995,-0.2098670060412573,0.46958448298324384,1.2588728829436988,1.2116203348053034,1.4887109306125481,0.88072074759138985
GBW07217A,5,0.95,21.278361125781295,4.7771227019787332,13.238886448697151,9.4437170338869905,7.9753520386681842,7.765776200538248,6.5041255795100241,4.4033434318470626,0.84166953022792512,-0.50228741773265284,-1.0652769770913082,-1.2091589862986609,-2.0083653410891813,-2.5005713459640688,-1.1622232887500203,-0.13647569611233479,1.3082336969034358,1.3659131313842678,0.25996008301666507,0.35825328368598974
GBW07217A,5,0.95,24.935769946925262,8.7153301405561834,15.81055873983297,11.36117071815206,10.176602477448391,9.8734112299960515,9.7686784421360287,8.284732290708881,5.8517838319610789,5.0845171950034995,5.5405489358872373,5.9073486809285711,5.3346772318883069,4.9790996089471875,7.2317491291134672,7.8351340397901339,7.6064975469528164,7.7392534450200472,7.063701172962034,7.2662962818246015
GBW07217A,5,0.95,31.676002563872011,15.111329895645142,15.818484487305049,7.1141522181879679,6.908554969793208,6.6566520131381353,8.9662938943172179,6.6858231760453535,6.7742879001945866,4.0198773909034884,2.7023019993288315,1.7898795494518751,0.32214443287143268,-0.24913750224265385,0.21594113523391201,-2.3306790339847296,-6.2983931763459537,-6.8442119777054558,-6.0410118214840622,-7.5746992374436317
GBW07217A,5,0.95,22.08181103591221,5.1039828490868047,13.654744832853005,9.578246302013774,7.9149307744972432,7.7224038360559604,6.5633387673182,3.7520705797099794,-0.064811728434570171,-1.886325927897623,-2.5841218658592169,-2.3682967129722172,-2.8583268891539433,-3.2766670517377534,-1.5010907863354603,-0.9865791068926768,0.89851324823130341,1.3707483222064809,0.045564314567002384,0.011372441236360942
