Sample,Spectrum,Fold,True_Comp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
AGV2,1,4,1.79,1.5131765003631226,2.0323112521378999,1.7561807015883788,1.8838154004575407,1.7599702404239259,1.8393877122167326,1.8034127794442987,1.7634802652120647,1.6838109792286309,1.5759517899015554,1.564674777679218,1.5488586639675741,1.521125344310279,1.5697973859731076,1.5712928815032601,1.5750992179498022,1.6719413753600021,1.6909740341020307,1.7119097228313518,1.7467534403229472
AGV2,2,4,1.79,1.4349544041257103,1.9064256686863323,1.6391352697123904,1.7508858223825934,1.6200885057297973,1.7075722081248006,1.668612416349758,1.6265429086562857,1.5634404876701902,1.4794524582480779,1.4721642979471747,1.455904680917083,1.4455777645174677,1.5290502824585084,1.5344849603920117,1.5140754837217121,1.5842084062938926,1.5998834913926352,1.6092014578549099,1.5919415559904342
AGV2,3,4,1.79,1.474891259152542,1.987515260069185,1.6842298871423509,1.7803597285763508,1.6560245746670768,1.737920926355474,1.6820240008250691,1.6441413235693971,1.585718088155504,1.5036502758421901,1.4997909605283124,1.4875057822953348,1.4765996599567648,1.5327166050218597,1.5241026405854718,1.5144457192961072,1.6054268924392938,1.6215597062834624,1.6373206912570779,1.6236393710283088
AGV2,4,4,1.79,1.470849420450199,1.99250043908233,1.6814685288789533,1.7723495814225658,1.6344974667950667,1.717353952186943,1.6563819223178202,1.6151577017517744,1.5606903986508975,1.4739020867498942,1.4599239545102007,1.4467426729180373,1.4247587957762062,1.4773041839956214,1.4622389505074884,1.4657285966150015,1.5809922022276222,1.6030651829420324,1.6188555900349588,1.5957077847852623
AGV2,5,4,1.79,1.5070257085705472,2.0327620327250826,1.7357803864094592,1.8429710842094305,1.712447825086588,1.7929801354374064,1.7512623773837486,1.6874245521543545,1.6139722271216626,1.5114986477162959,1.5019715701782348,1.4825932247219937,1.4775712811958752,1.5314710307955917,1.5082560899794086,1.5049345595656651,1.6017703057723547,1.6205022433167198,1.6306044997598996,1.6337795909038551
BK2,1,3,2.82,2.244108238104161,2.3971051852997367,2.5409939182817962,2.5200399543489911,2.6096761263373267,2.8443370842926492,2.8279958591354175,2.931613593386297,3.0131934900413988,3.0835660125665916,3.4083100248516711,3.5407902507980937,3.6242061024125927,3.6017587175140227,3.4874336956913039,3.4186320904007186,3.3031769797335997,3.1967602456082291,3.1218225376311621,3.0769840369762269
BK2,2,3,2.82,1.3693097539362638,1.4731557428825997,1.4468128407704552,1.6141905841425759,1.7650236166951516,1.9970568643679605,1.9647398262120555,1.9219650960357395,2.0959778332205548,2.1088400717440723,2.1999058785157901,2.1771431251695472,2.3872427297784262,2.4611867034344872,2.3557226998063161,2.3189322043234148,2.3992679264003662,2.3711096398804639,2.3426040819993541,2.3084828756531093
BK2,3,3,2.82,1.7503377241545974,2.0456689591693431,1.7280605015236139,1.7740336958012153,1.7047141813231317,1.7332440153172188,1.5928970690613748,1.6307921807705537,1.58052516216007,1.6064794388778343,1.7128408897079523,1.7983861181513077,1.8448653647870414,1.85091523087179,1.8710033996682427,1.8643187583986631,1.8441985840096411,1.9036986403808323,1.9174030645044065,1.9469005444458785
BK2,4,3,2.82,2.404500081547901,2.5641659347678698,2.6500470379225534,2.6095393789897674,2.7162833911057858,2.9103986620391979,2.8044794068669492,2.8699623290925098,2.9161716393268788,2.8843898413109876,3.1828589902692412,3.249631972468825,3.3394559927351506,3.3398489599309684,3.2850278078914483,3.210384260842813,3.1540644506401274,3.0978111773745804,2.9851686105691133,2.8941071362207427
BK2,5,3,2.82,2.320616514477535,2.5496090910954607,2.5689067794992164,2.5656439290750352,2.6547820738216537,2.8424336892601563,2.7157218701131174,2.7555107654022848,2.791414569571204,2.7450867798678904,2.9851215030613241,3.0803256671684229,3.1934680499236618,3.2227436882094684,3.2526069609412982,3.2465035813732257,3.2978691669899609,3.291435790854218,3.2054679437267444,3.1492245751377266
