Sample,True_Comp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
GBW07306,61.24,58.099764937764135,60.036098772370465,58.119124721514325,59.558979058355035,59.172870278520342,59.242288127860661,59.478420203762425,59.013896035906328,58.569332722756243,58.785768258518573,58.462056693032523,59.02656374409365,58.16373379027997,57.479867879564381,57.262053497766786,57.676565944728274,57.728894130635169,57.460134807858239,58.588510112226196,58.479147480225969
GBW07306,61.24,57.916057427480197,60.069774986797768,58.723518783035452,59.670355306818422,58.358772749877218,58.523093340895329,58.905173745137205,59.14444693375728,58.526103883988398,58.857645734199203,59.205309218855945,60.013902962752795,59.099757386960441,58.450670477121804,58.326935210373868,58.463953189256642,58.499835275865806,58.178666129387331,59.001848033267152,58.865300360414174
GBW07306,61.24,60.347709310417414,62.573617439645595,62.289248366455155,62.91402380468066,61.976722388725364,62.256246777865933,62.90373295445648,63.475596716276179,62.96738439826219,62.939262799863926,62.827880730610531,63.518183985329621,62.241321405590696,61.35058336041525,61.1600295432468,61.256557055362784,61.307969217011163,61.140160377157436,62.215947854692629,62.336893076157502
GBW07306,61.24,59.789431701520932,61.902833217008563,61.99779431768988,63.185093072703012,61.777688525055687,62.188514403051975,62.75005515600531,63.513760073838732,63.526493771955984,63.820276520881229,63.832012042611503,64.030536435254817,62.795487019830645,62.128856315692204,61.960283036060872,62.462183934454131,62.600988037976819,62.377166480200259,63.408362608808844,63.218578525388608
GBW07311,76.2567,70.23680975421415,70.095716867962494,70.789578090200791,73.603968602548903,73.290986115688312,72.520641573167879,73.732689773533281,73.627186944915707,74.31114431724427,74.638570999267174,75.136213320596312,77.031492192693634,75.80512290075238,75.415607423242477,75.492447376222827,75.870873354581079,75.580184973156491,75.51844194726219,76.013864473503133,75.996471928216209
GBW07311,76.2567,70.800191768474946,71.088577647699566,72.211864493967084,75.051106682966747,74.520533275029948,73.716478706287063,74.94342238324387,75.926526640256512,77.292344685641226,77.854132066311081,78.209559489060553,79.966822498564412,78.968152438029634,78.602619526647615,78.303230569380673,78.605147261992798,78.533957796974065,78.428474228915505,79.107487086429217,79.215115169620844
GBW07311,76.2567,68.314416002502483,67.72157055314625,67.188047397136074,69.017500430884652,68.363180437801574,67.287774828295142,68.231463631382255,68.769543201180426,69.717443058914739,70.333923586306128,70.455460385932952,72.16475644695592,70.960035794090643,70.47116459556473,70.728955779436262,71.619475654576732,71.611031808634905,71.497752689177148,72.319500311971325,72.296762322005179
GBW07311,76.2567,70.345206539589299,70.148381433234377,70.003322830484976,71.633219970705682,70.842171178273233,70.048287279503128,71.594291423070032,73.228280455394611,74.945609691832473,75.60768938494661,75.969655083805293,77.071580447518855,75.757142988998226,75.298118718004773,75.191802054580165,75.575070774419402,75.742607961709851,75.279717542686399,76.023987888940042,76.266803858208448
GBW07311,76.2567,71.969109671052848,71.705549395173577,72.51466112052934,74.214185190900508,73.255672751422978,72.394050875399444,73.719113074895802,74.448980101388884,76.203364652196399,76.892983913117675,77.347589322699719,78.533531674231824,77.085769955292136,76.846275717525998,76.582648175350954,76.82991042116933,76.970501533022414,76.542671669466387,77.256128978243964,77.182356584296002
GBW07312,77.29,68.265850029540886,69.188459015376893,67.291207963145453,70.791971015665766,70.279878038492768,69.412016205675769,70.19546965874946,71.454378692657187,73.2077591913596,73.330674542376357,73.301975445574982,74.894543421928034,74.763139198053906,74.187994332303447,73.925148496547806,74.879361809286934,75.116347163380183,75.461809092864371,76.328719057985452,77.222644327549006
GBW07312,77.29,68.268922675653016,69.112311563990602,66.964938379966128,69.878060164289749,69.787888993317239,69.075049358091661,70.060222322009551,71.921296544163312,73.144876244104609,73.184109862203485,73.036488630587982,74.921855236624836,74.476614666123851,73.570914700774466,73.292219427215812,73.790373353070208,74.012019497805539,74.209897956299855,74.909437467196383,75.899237265467249
GBW07312,77.29,69.616203233469278,70.412929090531918,69.498292402445159,73.167050802410401,73.303661128948832,72.55099578312462,73.310633893471106,73.647435176134721,75.089572679231381,75.076280620245385,74.980726543293684,77.152727053120131,76.592027179051897,76.066637483951723,75.673648083086462,76.49348114236146,76.727244175229629,76.736484813012751,77.23446016498302,76.947258500850836
GBW07312,77.29,69.237369758567354,70.228855697459721,68.90612244254298,71.755607204356707,71.570298182388612,70.956626155493666,71.868429680988569,73.338114683594895,74.830589473595168,74.533447405797887,74.439286952320629,76.373308270968153,75.464073987568113,74.726810329075107,74.133016447705586,74.535249738116605,74.735189199109399,74.584593437533712,75.387087247892012,76.10899637702768
GBW07312,77.29,69.678750160007525,70.726805811776458,69.620484419488136,72.65085329167087,72.366730413115334,71.703585698182735,72.722549637841567,74.059644956124572,75.615376729935107,75.549740297302463,75.516651957005323,76.985362140799054,76.121079007827575,75.295080730524219,74.612696760909941,74.851859266670473,75.110664795100504,75.122764400083909,75.70879569380871,76.144251409427326
GUWGNA,71.47,79.459261943063566,79.318085314387375,70.542195579927835,71.357070670889783,70.02957710007928,69.366315680890011,67.714700646428398,67.803076269221791,68.395729099546273,70.404478078780897,69.4792891557356,70.926447650609276,72.466994919871524,71.420399239331815,71.194848390195673,71.241362728690021,70.630698719843778,71.385794648371004,72.226622969079614,72.925075403452752
GUWGNA,71.47,77.867717113077745,77.342002361473448,67.95126921191904,68.735385511309929,67.284904854370978,66.425835755077216,64.671159641376804,64.569473987231063,65.28124530394274,67.006170353058408,65.880622581482996,67.116434149893209,68.592944760570163,67.601292473011981,67.380669179020003,67.833632898433493,67.163269211847265,67.96615278997723,69.49045969863559,70.79515081237308
GUWGNA,71.47,78.682461412970881,78.332603084792069,69.190951185522067,70.020984072006286,68.759537417297793,68.177964358092495,66.67989302336413,67.023376556419649,68.111967903634181,70.212511066153212,69.152617923195166,69.826002013438782,71.118013512240339,70.166847927906318,69.700987001023748,69.944013235881741,69.207152986142532,69.602271863491239,70.948481597716665,71.922645801152598
GUWGNA,71.47,80.090730755733532,79.947009807990298,71.681904297564145,72.240247541135744,70.480231493715792,69.875704490969966,68.412413335875243,68.690378058055032,69.822843637804311,71.797312926127219,70.877283529668063,71.332706866157622,72.412250063431429,71.53849482418525,70.884304225720953,70.754023335295784,70.001260537522924,70.154846790996288,71.449118163797223,72.223521771912189
JA1,63.97,62.183063581563438,66.018419582496222,62.735295015587688,62.033383333276156,61.546025982679126,61.501243513769062,61.90717291966309,59.675304233184747,60.417996276594678,60.236308112677172,61.276480010777007,63.355733594088598,63.454114920693982,62.964891611233881,62.514509944171081,62.464082146875299,62.053908751006063,62.061076537289019,61.665370809869302,62.039516289801853
JA1,63.97,61.966492082292774,65.792498456997237,62.022058727945399,61.38128457686463,61.239414466237072,61.283376648874956,61.838712205118547,60.079421514359353,60.98986501815309,61.099807232885638,62.297833750614586,64.231293280049741,64.38943043879226,63.905781270037032,63.567196638430929,63.542355596838981,62.844325013502967,62.532663293269316,61.908828516579725,62.350668655916309
JA1,63.97,62.534238771545667,66.454360584250963,63.550075383613859,63.197184829061825,62.442195081296802,62.312101221646159,62.639318150648172,60.750462890890645,61.552691571188426,61.323079537573875,62.450403371919414,64.827282139057147,65.09930336429818,64.58534477055899,64.079759885158836,64.080888002765633,63.6806414420561,63.854122420678358,63.642702391785477,64.28178236305088
JA1,63.97,61.70826814416256,65.634063185987088,62.742350745198692,62.23745315165376,61.693148539149945,61.722372409827869,62.219271688390208,60.383278362984825,61.236188062326363,61.262738907932835,62.27475979967744,64.349526202504535,64.426783958436403,63.862577720488844,63.367088568284103,63.347951385841988,63.058559291387098,63.162476822122038,62.781632400587689,63.223128989577475
JA1,63.97,61.540388253852306,65.559759038849592,62.291849358536709,61.346925053088739,60.404253069971752,60.041436198436678,60.388524724565755,58.785116055505242,59.793442178589721,59.778009752072187,60.773064694500022,62.673593352953688,62.775558310812173,62.371956898519542,62.028525535996444,62.316534497354809,62.283128164673435,62.368095472371337,62.218469356119343,62.687001026289074
JA2,56.42,54.338785718782596,57.439083258068948,60.194938639654275,60.186333022827718,57.32043637333399,58.203208341925908,57.79356965652898,55.581131410108483,54.356966759901091,55.382687701255058,55.59754701072724,57.949255288464016,57.904529780911709,57.462303567707025,57.863524245845795,57.776297856853645,57.793332730894491,57.480609122479905,57.877608509765246,57.868536100718039
JA2,56.42,55.041286191349798,57.931735295305856,59.343322006249565,59.342185299221391,55.754741114526645,56.798725152428432,55.821443404610271,53.178674913395874,52.49197781962404,53.641894643772439,53.89809522191716,56.36206490316431,55.977581811337558,55.922000409150591,56.526857905584755,54.943719212422316,55.089203585553193,54.757535842074276,55.09755488957444,54.813759598090016
JA2,56.42,54.730055926569555,57.719420867353591,60.072937319213487,60.179600407001651,56.787836795641468,57.728362626707749,57.043605094975703,54.346482106894186,53.577706340349714,54.60309977309926,55.032432064783677,57.858254384448564,58.5642417721279,58.437076254188312,58.574051289144982,58.552318613244559,58.795194155035595,58.578292776588597,59.462228188211725,59.937186055039426
JA2,56.42,55.076136180279185,58.235014941516475,61.042229999992401,61.508488473833907,58.535974350169433,59.393616351511106,59.126680132236331,57.025862961132034,56.691201757463318,57.958030011804105,58.500544267117235,60.302771311201319,60.389556259651833,60.241449537630899,60.435584014020151,60.693545395686193,60.986405177459069,60.845590760882473,61.478694344943285,61.164430349359122
JA2,56.42,55.342449764817417,58.539026391431761,60.191992212446394,60.161240735768494,57.278632842171021,57.833157542878673,57.515090720359055,55.615064940343657,55.243962023012557,56.333011424361111,56.750369488387847,58.001516526570455,57.60913725198472,57.384552613952323,57.402496929643476,57.603092151987624,57.921828374239723,57.524663433839095,58.389179687998613,58.060245378318939
JA3,62.26,60.661741164942143,64.470481273174002,64.426276225066403,64.064643597536829,63.199024795823718,63.342834326813872,63.908683509903376,63.527484335209159,62.88400908209131,62.842831258028021,63.228914930898966,65.254989610336565,64.485151696177894,63.752174006515261,63.868310537105252,63.825869351756957,63.828764499935602,63.643205884864877,63.648580430471995,63.147781470106203
JA3,62.26,58.990177645064861,62.840380463337027,62.416572466123547,62.698073701857517,61.526172410661005,61.842397503741417,62.162678916651288,61.776225127599787,61.934091270819323,62.25439561285328,62.855119041111372,64.700535036977428,64.432605415342564,63.834268779622896,63.552898461042616,63.584248765891658,63.878606824966397,63.592127789336715,64.007548258438149,63.370047048677691
JA3,62.26,61.105131279180554,64.966468353071349,65.030351740292829,64.87524978830794,63.7005246201932,63.197467598722142,63.939994569221433,63.775539834131564,63.928830761021935,64.32416507350041,64.712825529692395,65.392218181718164,64.577133870172403,64.135475034826698,64.219890485912757,64.265788814955556,64.478552744647317,64.082235876130625,64.030783214733276,63.506337121140056
JA3,62.26,59.889272182693929,63.848358387020056,63.79638969676094,63.425148066981784,61.382099595376694,61.262079356838953,61.653628813810478,61.764075880998163,61.92629358981894,62.217013043802517,62.717181051843703,64.299216352561999,63.877437708873664,63.335943283381432,63.254188101965646,63.266551969505322,63.754814422811236,63.447605616756135,63.417014801301448,62.548143036260988
JA3,62.26,60.694401168644688,64.629601209151645,64.15321707875384,63.675368689231576,61.920890048542859,61.654182821888682,61.868676311190107,61.636996313493214,61.714885149873481,61.827040590390595,62.416805620519831,64.285729713490269,63.809501648439756,63.285119191057944,63.307011656955552,63.555273249759935,63.915801132719636,63.805732895188683,64.090803318737457,63.719411527762588
JR1,75.41,84.341905319310086,87.19572589442582,83.547207650859349,80.519772845737577,79.810249381063812,80.118549431264512,79.479577206010802,80.01572171279426,77.537649513270637,78.91190826250515,78.208252694165324,77.40434047519588,77.549143693872608,76.699955294497769,76.395632800479348,76.553511622542032,76.027392114586391,75.547183996951688,76.135177237994952,75.424281019746346
JR1,75.41,83.755797007567338,86.859482730476742,83.765640561218518,80.910691935373336,79.828184527899907,79.068484793525869,78.109523128651986,78.068572896270823,75.736055403662945,77.025239847887292,76.311811978976365,75.82382004328241,76.211032101820507,75.674663851071145,75.259791452188225,74.921064209504351,74.379121676315236,73.801202228211906,74.364722448724237,74.221018399628761
JR1,75.41,83.643735540551887,86.645323654984963,83.516730962280803,80.580694816151265,79.506529985215735,78.688812332244154,77.810986743712235,77.642504920096258,75.663975863184717,77.257151089724815,76.685887604188324,76.048958040797416,76.517823643210846,76.152158670435171,75.850654391620466,75.757855792287401,75.371577068457398,74.805115692346675,75.342869329469693,75.059834750816989
JR1,75.41,83.644252213501318,86.632425209666138,83.022406912662746,79.818435945539221,78.710720193980308,77.904498704537602,77.01898417294305,77.160882089423339,75.168036527187255,76.856496281722826,76.379338408074503,75.765858927826017,76.230039848190614,75.879710165923086,75.419939004626755,75.15238040282091,74.675502662200046,73.744475808414208,74.115318007273345,73.708005262622422
JR1,75.41,82.7830618279053,85.88593458346034,82.742999109705636,80.006742014344269,78.653190476441722,77.594629165144156,76.598840150522364,76.155476299055721,74.359333001124526,76.171396559592139,75.937132515686528,75.634459888443587,76.289664066101764,76.254114235187885,76.098029018021208,76.247598745766467,75.965259685032692,75.045538679743231,75.223173250191635,74.410456441375445
MSHA,63.94,61.417202749681579,65.341715744308573,64.152371810542832,62.531648840072123,60.868108908124931,60.996007857949536,61.277196130630294,60.999609675763317,61.00863278521323,60.422653050323916,61.014295623377997,63.155957380874746,63.183982576236687,62.872743700100898,62.861464708835491,63.068398711521446,63.284606516984759,63.277358850378491,64.095701753971582,63.644097611911285
MSHA,63.94,60.843226194718611,64.721367512729444,64.416918922354753,63.362765842659186,61.671086765397625,62.009811044537365,62.365470598693761,61.69476465420707,61.686029935999386,61.314180183030224,61.937402194745225,63.824144439888592,63.759951230822978,63.457537566170714,63.352634852736934,63.427037979534305,63.577335135535016,63.623363649389951,64.287909041192464,63.7029031752039
